date,Exchange In-House Flow (Mean)
2018-05-30,29.10374724
2018-05-31,25.62218858
2018-06-01,23.80374406
2018-06-02,28.70550607
2018-06-03,22.55187289
2018-06-04,24.7305713
2018-06-05,26.86788412
2018-06-06,27.58547473
2018-06-07,22.41996674
2018-06-08,16.72230091
2018-06-09,19.51633824
2018-06-10,22.60015506
2018-06-11,35.16117169
2018-06-12,17.77009811
2018-06-13,61.12042268
2018-06-14,59.52178453
2018-06-15,65.05400271
2018-06-16,40.03086185
2018-06-17,25.55536453
2018-06-18,45.68287908
2018-06-19,80.72849143
2018-06-20,55.10026365
2018-06-21,23.58329774
2018-06-22,67.84630292
2018-06-23,101.20763222
2018-06-24,34.06642075
2018-06-25,44.70154005
2018-06-26,19.57764792
2018-06-27,23.27750847
2018-06-28,27.9791741
2018-06-29,38.38333899
2018-06-30,23.1930811
2018-07-01,22.9499251
2018-07-02,21.24375969
2018-07-03,28.97802367
2018-07-04,20.8574203
2018-07-05,30.12681994
2018-07-06,25.92807696
2018-07-07,17.60419593
2018-07-08,16.61287083
2018-07-09,32.39854635
2018-07-10,22.61826519
2018-07-11,13.63290702
2018-07-12,14.63579016
2018-07-13,20.44226317
2018-07-14,21.35974593
2018-07-15,20.3919011
2018-07-16,46.51696146
2018-07-17,21.42773338
2018-07-18,19.22842456
2018-07-19,20.36106992
2018-07-20,20.56296079
2018-07-21,13.30755096
2018-07-22,15.15510824
2018-07-23,16.51620472
2018-07-24,17.45444043
2018-07-25,13.96214142
2018-07-26,14.65624728
2018-07-27,15.50707069
2018-07-28,13.11597277
2018-07-29,14.43235691
2018-07-30,14.94185481
2018-07-31,13.62028053
2018-08-01,19.69445451
2018-08-02,27.81639426
2018-08-03,22.96906855
2018-08-04,45.19163834
2018-08-05,44.69636964
2018-08-06,49.71337539
2018-08-07,33.48795249
2018-08-08,40.69416748
2018-08-09,34.46390597
2018-08-10,22.50940259
2018-08-11,25.29882486
2018-08-12,22.85051933
2018-08-13,19.18321291
2018-08-14,20.26296647
2018-08-15,25.58315956
2018-08-16,22.8872133
2018-08-17,16.92797567
2018-08-18,24.92454091
2018-08-19,27.73445831
2018-08-20,26.50579129
2018-08-21,39.21324913
2018-08-22,19.69250324
2018-08-23,31.14723069
2018-08-24,13.82134253
2018-08-25,20.04019826
2018-08-26,15.76778289
2018-08-27,30.39275344
2018-08-28,115.47157459
2018-08-29,19.80948959
2018-08-30,19.56274295
2018-08-31,15.72984461
2018-09-01,23.02009885
2018-09-02,25.2534751
2018-09-03,17.7880988
2018-09-04,21.26280652
2018-09-05,19.19828809
2018-09-06,31.89491206
2018-09-07,39.05374275
2018-09-08,22.73742022
2018-09-09,29.03549446
2018-09-10,22.82446404
2018-09-11,24.27223309
2018-09-12,22.15550435
2018-09-13,33.4116413
2018-09-14,12.68242828
2018-09-15,24.50323402
2018-09-16,31.27807891
2018-09-17,40.47763438
2018-09-18,36.57205474
2018-09-19,29.52410862
2018-09-20,19.43098434
2018-09-21,22.29503658
2018-09-22,21.46445237
2018-09-23,15.02675576
2018-09-24,26.9302986
2018-09-25,61.68164376
2018-09-26,40.41198456
2018-09-27,24.43590913
2018-09-28,25.26267534
2018-09-29,24.85742088
2018-09-30,15.08297823
2018-10-01,15.15648446
2018-10-02,55.90848904
2018-10-03,12.57226796
2018-10-04,17.16651016
2018-10-05,12.34376693
2018-10-06,14.99627473
2018-10-07,13.43984064
2018-10-08,22.82535054
2018-10-09,14.42743778
2018-10-10,26.03675546
2018-10-11,16.5723256
2018-10-12,30.04981324
2018-10-13,20.83013289
2018-10-14,22.60495902
2018-10-15,26.31633746
2018-10-16,7.07190011
2018-10-17,11.89459002
2018-10-18,17.18775716
2018-10-19,18.95520691
2018-10-20,20.9462016
2018-10-21,15.62321053
2018-10-22,19.7650947
2018-10-23,22.55610436
2018-10-24,18.7139686
2018-10-25,19.54916181
2018-10-26,13.15982583
2018-10-27,15.87165696
2018-10-28,20.39502751
2018-10-29,16.32206934
2018-10-30,21.94230583
2018-10-31,25.37555278
2018-11-01,25.69716891
2018-11-02,48.52746686
2018-11-03,15.54287857
2018-11-04,15.13951633
2018-11-05,17.18977963
2018-11-06,23.01687536
2018-11-07,21.0593346
2018-11-08,16.53861787
2018-11-09,21.94280438
2018-11-10,20.67576547
2018-11-11,9.88292072
2018-11-12,18.5769504
2018-11-13,24.11547286
2018-11-14,21.66860112
2018-11-15,65.16176421
2018-11-16,21.79052462
2018-11-17,20.18888754
2018-11-18,19.81241573
2018-11-19,21.56868986
2018-11-20,68.58767996
2018-11-21,43.45849007
2018-11-22,35.28220806
2018-11-23,43.01472643
2018-11-24,38.16758993
2018-11-25,37.08697671
2018-11-26,37.54634963
2018-11-27,36.4434791
2018-11-28,36.10541709
2018-11-29,33.09744783
2018-11-30,58.79278555
2018-12-01,44.86678212
2018-12-02,29.4432366
2018-12-03,62.22316875
2018-12-04,81.70680019
2018-12-05,53.53210484
2018-12-06,42.82418492
2018-12-07,35.71190164
2018-12-08,41.17153637
2018-12-09,34.37026193
2018-12-10,34.11607273
2018-12-11,51.28064127
2018-12-12,34.72893789
2018-12-13,32.48673402
2018-12-14,32.31974589
2018-12-15,27.85378168
2018-12-16,26.88541992
2018-12-17,27.94496507
2018-12-18,33.19266403
2018-12-19,39.13659572
2018-12-20,30.8131041
2018-12-21,28.16335453
2018-12-22,29.10422049
2018-12-23,30.05453826
2018-12-24,24.09565671
2018-12-25,23.56150078
2018-12-26,27.27486379
2018-12-27,26.31386337
2018-12-28,29.67330178
2018-12-29,30.594866
2018-12-30,24.16702015
2018-12-31,15.99140998
2019-01-01,15.25259055
2019-01-02,22.20844015
2019-01-03,18.4354867
2019-01-04,16.92718772
2019-01-05,17.59293457
2019-01-06,12.78598653
2019-01-07,17.54107936
2019-01-08,17.57139721
2019-01-09,16.21135065
2019-01-10,23.46908963
2019-01-11,34.66198099
2019-01-12,26.0613693
2019-01-13,21.06842768
2019-01-14,19.65154052
2019-01-15,49.50947497
2019-01-16,17.34934442
2019-01-17,15.94297381
2019-01-18,17.47626107
2019-01-19,16.93264007
2019-01-20,14.62218897
2019-01-21,28.12989231
2019-01-22,22.36535924
2019-01-23,45.662618
2019-01-24,18.39212014
2019-01-25,18.24908046
2019-01-26,19.86296625
2019-01-27,22.14563317
2019-01-28,28.80415294
2019-01-29,22.30356743
2019-01-30,22.93240156
2019-01-31,19.1889075
2019-02-01,19.29748007
2019-02-02,19.33356567
2019-02-03,13.55022457
2019-02-04,13.06960238
2019-02-05,23.78719027
2019-02-06,22.9852421
2019-02-07,27.58871727
2019-02-08,18.67359529
2019-02-09,12.40537645
2019-02-10,19.72929821
2019-02-11,21.37599094
2019-02-12,26.93832109
2019-02-13,20.67570848
2019-02-14,14.89871969
2019-02-15,15.32096375
2019-02-16,14.98220919
2019-02-17,14.52583124
2019-02-18,18.52890789
2019-02-19,18.66142728
2019-02-20,19.3620704
2019-02-21,13.17276299
2019-02-22,21.90129613
2019-02-23,36.9228622
2019-02-24,26.60700548
2019-02-25,33.70997672
2019-02-26,30.94734208
2019-02-27,32.33040673
2019-02-28,28.78176507
2019-03-01,27.8172179
2019-03-02,81.74212553
2019-03-03,29.81531795
2019-03-04,28.56538886
2019-03-05,31.77557097
2019-03-06,24.73161162
2019-03-07,16.17500536
2019-03-08,20.34369704
2019-03-09,19.27286975
2019-03-10,17.37003683
2019-03-11,15.92411103
2019-03-12,18.67560866
2019-03-13,21.25689084
2019-03-14,17.24351656
2019-03-15,15.50203044
2019-03-16,11.85563183
2019-03-17,10.59518895
2019-03-18,9.78319733
2019-03-19,9.91237986
2019-03-20,18.07369785
2019-03-21,27.99632716
2019-03-22,16.71533091
2019-03-23,14.94372142
2019-03-24,10.92313619
2019-03-25,9.70166521
2019-03-26,20.85713243
2019-03-27,29.90208444
2019-03-28,39.81196355
2019-03-29,30.90741452
2019-03-30,17.89384009
2019-03-31,24.1576597
2019-04-01,43.02144421
2019-04-02,44.49572736
2019-04-03,15.53669142
2019-04-04,17.8050035
2019-04-05,12.49840594
2019-04-06,17.31043008
2019-04-07,16.26009813
2019-04-08,29.36702957
2019-04-09,36.89970229
2019-04-10,40.17542119
2019-04-11,55.77488686
2019-04-12,47.03551686
2019-04-13,45.80623609
2019-04-14,35.8755281
2019-04-15,33.85848139
2019-04-16,24.9434007
2019-04-17,27.42238089
2019-04-18,40.64771955
2019-04-19,49.58483517
2019-04-20,29.9350441
2019-04-21,18.246545
2019-04-22,25.9010028
2019-04-23,24.30576589
2019-04-24,14.9693452
2019-04-25,24.37209747
2019-04-26,25.13462551
2019-04-27,13.18861117
2019-04-28,21.53841946
2019-04-29,14.49732433
2019-04-30,33.54873306
2019-05-01,34.12096572
2019-05-02,19.0106195
2019-05-03,27.70584951
2019-05-04,22.33586204
2019-05-05,14.42868835
2019-05-06,29.10374389
2019-05-07,45.90730645
2019-05-08,27.65824874
2019-05-09,20.28306142
2019-05-10,31.55951245
2019-05-11,30.31730763
2019-05-12,20.13339025
2019-05-13,37.50221942
2019-05-14,36.32700705
2019-05-15,30.68993641
2019-05-16,19.35231583
2019-05-17,17.16523098
2019-05-18,13.23371625
2019-05-19,16.54831876
2019-05-20,14.76927785
2019-05-21,11.70766926
2019-05-22,11.70320788
2019-05-23,18.97189711
2019-05-24,11.07401532
2019-05-25,10.97295539
2019-05-26,14.77803251
2019-05-27,12.09777523
2019-05-28,21.03524631
2019-05-29,26.43375819
2019-05-30,12.41276357
2019-05-31,60.32564462
2019-06-01,29.3941229
2019-06-02,48.70977518
2019-06-03,60.5182087
2019-06-04,28.71169285
2019-06-05,33.81690806
2019-06-06,74.74695201
2019-06-07,35.53032112
2019-06-08,21.66029173
2019-06-09,21.8661362
2019-06-10,21.57921559
2019-06-11,56.00208262
2019-06-12,15.36325466
2019-06-13,14.04798869
2019-06-14,15.66641459
2019-06-15,13.61970624
2019-06-16,38.04810928
2019-06-17,81.66738566
2019-06-18,104.03676958
2019-06-19,34.77444484
2019-06-20,31.5152828
2019-06-21,17.11257927
2019-06-22,39.36478517
2019-06-23,15.56316326
2019-06-24,14.87276726
2019-06-25,29.69689146
2019-06-26,19.55765601
2019-06-27,10.72800241
2019-06-28,14.55958192
2019-06-29,17.54976085
2019-06-30,54.01050475
2019-07-01,17.63606796
2019-07-02,15.05061703
2019-07-03,10.70900623
2019-07-04,14.9611626
2019-07-05,20.81843614
2019-07-06,17.7391843
2019-07-07,23.29950112
2019-07-08,47.96394486
2019-07-09,48.96175162
2019-07-10,27.2577728
2019-07-11,27.49022185
2019-07-12,38.25652682
2019-07-13,35.58061704
2019-07-14,38.64785169
2019-07-15,18.367713
2019-07-16,17.97409243
2019-07-17,13.50496705
2019-07-18,20.79674199
2019-07-19,13.34710705
2019-07-20,12.82215803
2019-07-21,15.55603101
2019-07-22,11.61566696
2019-07-23,16.86406328
2019-07-24,25.52750684
2019-07-25,8.69881656
2019-07-26,17.03790644
2019-07-27,10.73727925
2019-07-28,9.2970278
2019-07-29,43.79453216
2019-07-30,30.43047169
2019-07-31,11.16783687
2019-08-01,8.95295779
2019-08-02,10.81931908
2019-08-03,11.45799463
2019-08-04,17.7629163
2019-08-05,33.70925492
2019-08-06,13.98882057
2019-08-07,14.66980919
2019-08-08,15.43287656
2019-08-09,15.22713877
2019-08-10,22.29619508
2019-08-11,20.83799388
2019-08-12,27.58944469
2019-08-13,33.83917633
2019-08-14,10.95982906
2019-08-15,13.23862212
2019-08-16,22.96322938
2019-08-17,75.70488137
2019-08-18,52.19778035
2019-08-19,21.29736589
2019-08-20,13.19775576
2019-08-21,33.41764108
2019-08-22,6.63365491
2019-08-23,7.01870253
2019-08-24,7.53923189
2019-08-25,30.01526038
2019-08-26,34.850282
2019-08-27,9.20576028
2019-08-28,8.33256053
2019-08-29,11.62056422
2019-08-30,8.68157505
2019-08-31,20.43718301
2019-09-01,26.32081707
2019-09-02,17.4724968
2019-09-03,25.98825354
2019-09-04,58.35246346
2019-09-05,45.03884983
2019-09-06,25.51368366
2019-09-07,7.29770845
2019-09-08,8.98474195
2019-09-09,10.46493335
2019-09-10,29.91831211
2019-09-11,30.54482172
2019-09-12,9.95435334
2019-09-13,6.83239888
2019-09-14,9.43030756
2019-09-15,9.55909
2019-09-16,23.73572608
2019-09-17,45.14433601
2019-09-18,9.71740295
2019-09-19,10.10162149
2019-09-20,9.55090422
2019-09-21,8.57664458
2019-09-22,9.95552635
2019-09-23,24.27697381
2019-09-24,23.96713038
2019-09-25,32.63741535
2019-09-26,35.44180622
2019-09-27,17.17331139
2019-09-28,18.95086986
2019-09-29,16.42943613
2019-09-30,22.15830247
2019-10-01,19.2559142
2019-10-02,20.22689484
2019-10-03,12.00562793
2019-10-04,9.56822363
2019-10-05,7.15996322
2019-10-06,11.72857623
2019-10-07,13.04146936
2019-10-08,14.50893738
2019-10-09,15.07702264
2019-10-10,15.59250839
2019-10-11,13.70579803
2019-10-12,6.24462317
2019-10-13,5.10720945
2019-10-14,11.02901358
2019-10-15,11.21766652
2019-10-16,11.06251848
2019-10-17,26.56970951
2019-10-18,46.33083697
2019-10-19,64.28151171
2019-10-20,56.54799182
2019-10-21,37.69793
2019-10-22,50.06923718
2019-10-23,65.0825083
2019-10-24,30.34683515
2019-10-25,56.777186
2019-10-26,33.0418969
2019-10-27,28.49637383
2019-10-28,140.82943355
2019-10-29,103.14583983
2019-10-30,169.42301535
2019-10-31,89.99763775
2019-11-01,55.82319174
2019-11-02,52.50353824
2019-11-03,22.21152745
2019-11-04,38.13239535
2019-11-05,39.98118747
2019-11-06,101.28218735
2019-11-07,93.58180143
2019-11-08,72.85935542
2019-11-09,61.80573826
2019-11-10,44.92440193
2019-11-11,41.28154506
2019-11-12,58.61891719
2019-11-13,88.17142171
2019-11-14,74.77221425
2019-11-15,53.66017196
2019-11-16,35.0037455
2019-11-17,41.76967128
2019-11-18,86.699134
2019-11-19,39.13456504
2019-11-20,35.77096099
2019-11-21,46.04673048
2019-11-22,30.96676545
2019-11-23,29.39894422
2019-11-24,30.34996544
2019-11-25,51.23624622
2019-11-26,49.82015586
2019-11-27,31.84079888
2019-11-28,21.25857897
2019-11-29,35.6956001
2019-11-30,27.15128367
2019-12-01,25.65133684
2019-12-02,31.5166309
2019-12-03,33.32683492
2019-12-04,208.12485685
2019-12-05,41.43246586
2019-12-06,213.11583031
2019-12-07,88.89840934
2019-12-08,63.48735318
2019-12-09,73.07351762
2019-12-10,58.65740147
2019-12-11,76.83818584
2019-12-12,31.0270855
2019-12-13,21.75563671
2019-12-14,21.90934931
2019-12-15,30.22397648
2019-12-16,25.63848115
2019-12-17,68.04891834
2019-12-18,45.88368072
2019-12-19,35.33950788
2019-12-20,37.25203355
2019-12-21,27.87544649
2019-12-22,46.9898584
2019-12-23,37.08567041
2019-12-24,26.81210867
2019-12-25,34.27894162
2019-12-26,26.79770929
2019-12-27,34.49750324
2019-12-28,26.7658184
2019-12-29,28.45530355
2019-12-30,51.54218906
2019-12-31,26.88659846
2020-01-01,22.48775914
2020-01-02,24.97261528
2020-01-03,51.72383935
2020-01-04,23.1598546
2020-01-05,27.12572306
2020-01-06,63.81606191
2020-01-07,17.2961321
2020-01-08,29.51951613
2020-01-09,77.88670758
2020-01-10,21.52879533
2020-01-11,9.31376629
2020-01-12,13.5584925
2020-01-13,28.25934935
2020-01-14,47.5235057
2020-01-15,36.83453371
2020-01-16,32.04293336
2020-01-17,31.72116998
2020-01-18,11.73261374
2020-01-19,28.80568303
2020-01-20,69.9991706
2020-01-21,16.24234643
2020-01-22,47.84953732
2020-01-23,41.11708368
2020-01-24,11.81836942
2020-01-25,10.736584
2020-01-26,29.50365886
2020-01-27,147.38029983
2020-01-28,48.57597818
2020-01-29,20.96028818
2020-01-30,73.09973697
2020-01-31,32.84360588
2020-02-01,11.31533576
2020-02-02,20.58561432
2020-02-03,127.35745022
2020-02-04,42.72440207
2020-02-05,25.50945387
2020-02-06,74.85507743
2020-02-07,71.8482162
2020-02-08,15.90007413
2020-02-09,11.11993215
2020-02-10,35.37935394
2020-02-11,25.59987684
2020-02-12,37.48293919
2020-02-13,27.38049632
2020-02-14,35.53701879
2020-02-15,27.23053505
2020-02-16,44.86316971
2020-02-17,36.93246273
2020-02-18,41.84378108
2020-02-19,54.42253323
2020-02-20,37.07829884
2020-02-21,22.20089173
2020-02-22,16.77545098
2020-02-23,20.19972624
2020-02-24,20.45229066
2020-02-25,18.03312281
2020-02-26,21.51160311
2020-02-27,34.33026331
2020-02-28,36.63382317
2020-02-29,16.10655345
2020-03-01,17.22938129
2020-03-02,13.15439864
2020-03-03,14.94405627
2020-03-04,33.42134421
2020-03-05,15.85162531
2020-03-06,12.52336461
2020-03-07,6.52018261
2020-03-08,12.82437042
2020-03-09,31.00779392
2020-03-10,22.77716245
2020-03-11,102.03438406
2020-03-12,51.86604505
2020-03-13,66.30109468
2020-03-14,42.8740469
2020-03-15,43.66356225
2020-03-16,48.57717862
2020-03-17,57.91445318
2020-03-18,49.6755825
2020-03-19,48.90016059
2020-03-20,45.70243462
2020-03-21,33.33229121
2020-03-22,27.09842964
2020-03-23,40.5017034
2020-03-24,38.37603414
2020-03-25,28.71391809
2020-03-26,16.64602152
2020-03-27,45.64452785
2020-03-28,31.36516644
2020-03-29,28.03295522
2020-03-30,44.64516127
2020-03-31,40.19249291
2020-04-01,32.42542661
2020-04-02,32.70251656
2020-04-03,45.55429949
2020-04-04,61.10059556
2020-04-05,28.42051224
2020-04-06,35.32641127
2020-04-07,22.41805169
2020-04-08,17.85463645
2020-04-09,55.09946509
2020-04-10,62.01035686
2020-04-11,22.06515204
2020-04-12,15.12372904
2020-04-13,45.90773675
2020-04-14,23.09347817
2020-04-15,20.66408294
2020-04-16,38.77409068
2020-04-17,34.30303483
2020-04-18,22.39065803
2020-04-19,27.87282632
2020-04-20,25.16677261
2020-04-21,23.37934916
2020-04-22,25.04027511
2020-04-23,15.68725111
2020-04-24,49.28134639
2020-04-25,13.50980781
2020-04-26,11.22813574
2020-04-27,42.05287064
2020-04-28,23.10232122
2020-04-29,111.09293418
2020-04-30,105.61020281
2020-05-01,29.71713442
2020-05-02,10.18143159
2020-05-03,38.07619212
2020-05-04,20.46381117
2020-05-05,34.65268972
2020-05-06,26.61282615
2020-05-07,34.20914606
2020-05-08,29.64518146
2020-05-09,46.89324223
2020-05-10,27.43736987
2020-05-11,33.6180712
2020-05-12,27.84154546
2020-05-13,26.4649352
2020-05-14,61.20101318
2020-05-15,29.202274
2020-05-16,19.19365295
2020-05-17,31.06844815
2020-05-18,44.01185842
2020-05-19,47.64982614
2020-05-20,28.90010585
2020-05-21,21.27830726
2020-05-22,21.25122567
2020-05-23,17.59323946
2020-05-24,18.16625339
2020-05-25,26.12632862
2020-05-26,16.40103101
2020-05-27,39.00111774
2020-05-28,18.63464609
2020-05-29,36.40697762
2020-05-30,19.68043289
2020-05-31,28.06033028
2020-06-01,35.12886588
2020-06-02,47.86854832
2020-06-03,42.1980218
2020-06-04,40.79227995
2020-06-05,34.49512457
2020-06-06,21.50069065
2020-06-07,20.94790372
2020-06-08,25.48245978
2020-06-09,15.07691327
2020-06-10,15.79867986
2020-06-11,23.72597833
2020-06-12,17.72731791
2020-06-13,8.80698984
2020-06-14,13.64029852
2020-06-15,22.45619433
2020-06-16,23.60736142
2020-06-17,24.99204706
2020-06-18,33.31413865
2020-06-19,93.84630105
2020-06-20,8.93761668
2020-06-21,9.90716333
2020-06-22,20.95562715
2020-06-23,16.89576164
2020-06-24,24.20274816
2020-06-25,13.3889436
2020-06-26,18.88116708
2020-06-27,16.04362795
2020-06-28,34.23303632
2020-06-29,44.00918075
2020-06-30,54.8394681
2020-07-01,39.67952291
2020-07-02,29.62871249
2020-07-03,29.43184964
2020-07-04,27.19247792
2020-07-05,25.69832371
2020-07-06,38.84599695
2020-07-07,25.26678626
2020-07-08,27.87995991
2020-07-09,19.75566569
2020-07-10,22.18830855
2020-07-11,11.50527217
2020-07-12,9.29196355
2020-07-13,17.77821363
2020-07-14,20.1799239
2020-07-15,18.94566242
2020-07-16,19.15519288
2020-07-17,24.5269389
2020-07-18,15.73119159
2020-07-19,16.49967031
2020-07-20,22.99937619
2020-07-21,29.30612772
2020-07-22,21.18738945
2020-07-23,28.71258062
2020-07-24,24.02418267
2020-07-25,17.40341714
2020-07-26,23.65058839
2020-07-27,28.99903845
2020-07-28,33.3556257
2020-07-29,33.58772026
2020-07-30,19.18867687
2020-07-31,15.44882782
2020-08-01,16.23073284
2020-08-02,23.7088821
2020-08-03,41.9103031
2020-08-04,33.25679846
2020-08-05,42.73971657
2020-08-06,22.12769692
2020-08-07,20.50102448
2020-08-08,29.12883115
2020-08-09,15.37877467
2020-08-10,16.10670123
2020-08-11,14.61645821
2020-08-12,13.55107867
2020-08-13,12.92276772
2020-08-14,16.64245339
2020-08-15,24.09817208
2020-08-16,11.79926432
2020-08-17,25.18212684
2020-08-18,19.53095791
2020-08-19,19.0999685
2020-08-20,18.14695787
2020-08-21,17.6606164
2020-08-22,9.70290353
2020-08-23,8.18002483
2020-08-24,11.72456054
2020-08-25,15.45173706
2020-08-26,21.97047325
2020-08-27,19.9690333
2020-08-28,20.98725768
2020-08-29,16.67046939
2020-08-30,12.78901252
2020-08-31,18.18366628
2020-09-01,15.44166569
2020-09-02,21.34808007
2020-09-03,34.85047166
2020-09-04,30.86862202
2020-09-05,19.91687527
2020-09-06,18.42098848
2020-09-07,22.97101676
2020-09-08,23.64388238
2020-09-09,22.32217988
2020-09-10,19.90250477
2020-09-11,24.69705071
2020-09-12,18.44123908
2020-09-13,18.86282418
2020-09-14,27.86080664
2020-09-15,23.48193761
2020-09-16,19.79727446
2020-09-17,17.72934731
2020-09-18,15.15052548
2020-09-19,13.76545244
2020-09-20,14.37861463
2020-09-21,19.46874632
2020-09-22,19.26759628
2020-09-23,22.6604475
2020-09-24,34.70764044
2020-09-25,22.40509614
2020-09-26,19.92652567
2020-09-27,19.20000056
2020-09-28,22.4442293
2020-09-29,25.24178238
2020-09-30,20.18750761
2020-10-01,21.82060364
2020-10-02,15.58454922
2020-10-03,13.73349198
2020-10-04,16.81564915
2020-10-05,28.19512402
2020-10-06,18.24844018
2020-10-07,21.11175122
2020-10-08,26.85441021
2020-10-09,21.14443959
2020-10-10,20.17466122
2020-10-11,12.33734875
2020-10-12,19.60208132
2020-10-13,16.53678307
2020-10-14,16.85174065
2020-10-15,22.89418075
2020-10-16,20.59531068
2020-10-17,21.87219187
2020-10-18,19.91516731
2020-10-19,30.27993665
2020-10-20,34.62985458
2020-10-21,35.02820453
2020-10-22,18.69022441
2020-10-23,24.73137246
2020-10-24,14.88856892
2020-10-25,9.16148342
2020-10-26,16.68926134
2020-10-27,20.71694725
2020-10-28,24.69448428
2020-10-29,23.0574416
2020-10-30,15.74690364
2020-10-31,15.41060817
2020-11-01,17.84554842
2020-11-02,16.82202301
2020-11-03,27.32681206
2020-11-04,26.44093695
2020-11-05,27.27186738
2020-11-06,24.01217748
2020-11-07,15.90238785
2020-11-08,26.09529377
2020-11-09,18.83696377
2020-11-10,22.53488518
2020-11-11,15.6937565
2020-11-12,20.78967018
2020-11-13,22.75946877
2020-11-14,9.6658447
2020-11-15,12.59387408
2020-11-16,18.774978
2020-11-17,30.19190913
2020-11-18,33.50764488
2020-11-19,13.98501316
2020-11-20,28.38659736
2020-11-21,18.9608976
2020-11-22,24.11060605
2020-11-23,26.98092645
2020-11-24,26.18764926
2020-11-25,18.96346922
2020-11-26,26.08831413
2020-11-27,34.16584958
2020-11-28,31.96591184
2020-11-29,23.21761993
2020-11-30,43.21148728
2020-12-01,30.76903232
2020-12-02,30.92454834
2020-12-03,23.70832561
2020-12-04,29.87978849
2020-12-05,12.95140058
2020-12-06,14.96791169
2020-12-07,14.20052511
2020-12-08,21.69427457
2020-12-09,16.97080437
2020-12-10,32.15443837
2020-12-11,25.01476445
2020-12-12,28.63107282
2020-12-13,23.38228608
2020-12-14,30.2015234
2020-12-15,28.33061203
2020-12-16,39.87132284
2020-12-17,51.00861056
2020-12-18,47.50837047
2020-12-19,19.24046046
2020-12-20,15.46362272
2020-12-21,19.5684522
2020-12-22,23.16235474
2020-12-23,22.13963432
2020-12-24,29.82304555
2020-12-25,15.88949334
2020-12-26,16.12961182
2020-12-27,29.50328652
2020-12-28,16.67315906
2020-12-29,15.91816816
2020-12-30,17.35370788
2020-12-31,33.30670455
2021-01-01,25.69242275
2021-01-02,22.25870683
2021-01-03,20.74943127
2021-01-04,21.91442043
2021-01-05,22.06684287
2021-01-06,22.39782349
2021-01-07,24.45210798
2021-01-08,20.92462935
2021-01-09,15.48927045
2021-01-10,13.26085909
2021-01-11,27.99254722
2021-01-12,21.97783219
2021-01-13,18.70263321
2021-01-14,26.30600469
2021-01-15,16.7622569
2021-01-16,11.6651473
2021-01-17,15.6609971
2021-01-18,21.51265116
2021-01-19,32.60479878
2021-01-20,23.77548869
2021-01-21,16.62689721
2021-01-22,18.27019746
2021-01-23,14.95680814
2021-01-24,17.47363096
2021-01-25,21.65588501
2021-01-26,18.54391011
2021-01-27,21.72971475
2021-01-28,32.1617604
2021-01-29,26.44441613
2021-01-30,19.85093474
2021-01-31,21.35620709
2021-02-01,20.2804183
2021-02-02,18.84746384
2021-02-03,20.27990845
2021-02-04,21.10537117
2021-02-05,22.71202099
2021-02-06,16.59169305
2021-02-07,16.19585192
2021-02-08,21.35049441
2021-02-09,60.83216041
2021-02-10,17.62895022
2021-02-11,14.61107115
2021-02-12,20.20449325
2021-02-13,14.10743966
2021-02-14,12.38141094
2021-02-15,30.25885201
2021-02-16,25.21231605
2021-02-17,17.97946113
2021-02-18,15.2140751
2021-02-19,35.69917764
2021-02-20,16.53128173
2021-02-21,18.56372206
2021-02-22,21.9316851
2021-02-23,25.74567876
2021-02-24,19.74470657
2021-02-25,16.56115512
2021-02-26,16.4783612
2021-02-27,21.65644986
2021-02-28,14.39864783
2021-03-01,16.23680655
2021-03-02,16.26745216
2021-03-03,16.97993858
2021-03-04,14.37951983
2021-03-05,21.75541672
2021-03-06,10.56120489
2021-03-07,13.57848253
2021-03-08,16.76050249
2021-03-09,13.45477586
2021-03-10,10.87499562
2021-03-11,13.46096503
2021-03-12,13.95839265
2021-03-13,12.46993586
2021-03-14,11.44108406
2021-03-15,19.87850975
2021-03-16,22.61015104
2021-03-17,17.12241813
2021-03-18,12.30709314
2021-03-19,13.14338978
2021-03-20,12.39810069
2021-03-21,18.3246199
2021-03-22,16.41516842
2021-03-23,29.38521633
2021-03-24,16.14283842
2021-03-25,16.49444492
2021-03-26,18.86156165
2021-03-27,12.9275468
2021-03-28,10.8922704
2021-03-29,11.95614477
2021-03-30,13.98517296
2021-03-31,18.18400636
2021-04-01,12.75881682
2021-04-02,13.38032711
2021-04-03,12.22945343
2021-04-04,13.95844638
2021-04-05,14.79941184
2021-04-06,29.39706455
2021-04-07,14.94093982
2021-04-08,16.72220722
2021-04-09,15.02641543
2021-04-10,20.5415604
2021-04-11,16.1483531
2021-04-12,13.96712576
2021-04-13,19.29297171
2021-04-14,15.9900641
2021-04-15,13.06597776
2021-04-16,19.53153058
2021-04-17,13.61733495
2021-04-18,22.95887643
2021-04-19,20.95477321
2021-04-20,11.82071639
2021-04-21,15.77366027
2021-04-22,15.12872719
2021-04-23,20.90698542
2021-04-24,13.76087818
2021-04-25,16.36941142
2021-04-26,18.15547951
2021-04-27,14.45099067
2021-04-28,17.65977123
2021-04-29,19.24593716
2021-04-30,17.73889666
2021-05-01,12.90533386
2021-05-02,8.97015612
2021-05-03,19.38068226
2021-05-04,17.65360042
2021-05-05,16.7940828
2021-05-06,17.50374045
2021-05-07,16.83343097
2021-05-08,14.29415281
2021-05-09,15.31561417
