date,0g,ab,ailayer,alv,ao,abstract,acala,aeternity,agoric,airdao,aleph_zero_evm,alephium,algorand,althea,ancient8,apechain,aptos,arbitrum,arbitrum_nova,archway,areon_network,artela,asset_chain,astar,astar_zkevm,aura_network,aurora,avalanche,bchyper,besc_hyperchain,bevm,bob,bsc,bsquared,babylon_genesis,bahamut,base,beam,berachain,bifrost,bifrost_network,binance,bitcichain,bitcoin,bitcoincash,bitgert,bitindi,bitlayer,bitnet,bitrock,bittensor,bittensor_evm,bittorrent,blast,boba,boba_avax,boba_bnb,bone,bostrom,botanix,bouncebit,clv,cmp,core,csc,cabal,callisto,camp_network,canto,capx_chain,carbon,cardano,celo,chainflip,chia,chihuahua,chiliz,chromia,citrea,civitia,comdex,concordium,conflux,corn,cosmoshub,coti,crab,crescent,cronos,cronos_zkevm,crossfi,cube,curio,cyber,dchain,dfk,dfs_network,dsc,darwinia,dash,defichain_evm,defiverse,defichain,degen,dexalot,dexit,doge,dogechain,doma,duckchain,dymension,edu_chain,eni,enuls,eos_evm,ethf,echelon,echelon_initia,eclipse,elastos,electroneum,elys,elysium,empire,endurance,energi,energyweb,equilibrium,ergo,eteria,ethereal,ethereum,ethereumclassic,ethereumpow,etherlink,eventum,everscale,evmos,fsc,fantom,filecoin,findora,flare,flow,fluence,fogo,form_network,fraxtal,fuel_ignition,functionx,fuse,fusion,ganchain,goat,grx_chain,gala,gatelayer,genesys,genshiro,gnosis,gochain,godwoken,godwokenv1,goerli,gravity_by_galxe,haqq,hpb,ham,harmony,hashkey_chain,haven1,hela,heco,hedera,heiko,hemi,hoo,horizen_eon,hydra,hydra_chain,hydration,hyperliquid_l1,icp,iota,iota_evm,icon,igra,immutable_zkevm,inertia,initia,injective,ink,interlay,iotex,jbc,joc,joltify,juno,k2,kcc,kub,kadena,kaia,kardia,karura,kasplex,katana,kava,keeta,kekchain,kintsugi,kopi,kroma,kujira,lukso,lachain_network,lachain,lamden,lens,libre,lightlink,linea,lisk,litecoin,loop,lung,mantra,map_protocol,meer,mtt_network,muuchain,mvc,manta,manta_atlantic,mantle,massa,matchain,mayachain,megaeth,merlin,meter,metis,mezo,migaloo,milkomeda_a1,milkomeda_c1_deprecated,mind_network,mint,mixin,mode,monad,moonbeam,moonchain,moonriver,morph,movement,multivac,multiversx,neo,nos,nahmii,naka,namada,near,neo_x_mainnet,neon,neutron,nibiru,nolus,nova_network,nuls,oktchain,op_mainnet,oxfun,oasis_emerald,oasis_sapphire,oasys,obyte,odyssey,omax,ontology,ontologyevm,onus,open,opengpu,oraichain,osmosis,palm,parallel,parex,peaq,pego,penumbra,pepu,perennial,persistence_one,planq,plasma,plume_deprecated,plume_mainnet,polis,polkadex,polygon,polygon_zkevm,polynomial,prom,provenance,pulsechain,q_protocol,qie,ql1,qubic,rei,reichain,renec,rss3,radix,rangers,rari,redbelly,redstone,reyachain,rollux,ronin,rootstock,skale_europa,sx_network,sx_rollup,saakuru,saga,satoshivm,scroll,secret,sei,shape,shibarium,shiden,shido,shimmerevm,sifchain,silicon_zkevm,solana,somnia,soneium,songbird,sonic,soon_network,sophon,sora,stable,stacks,starcoin,stargaze,starknet,stellar,step,story,stratis,sui,superposition,superseed,supra,swan,swellchain,syscoin,tac,ton,taiko,taraxa,telos,tempo,tenet,terra_classic,terra2,tezos,theta,thorchain,thundercore,titan,tlchain,tombchain,tron,ux,ubiq,ultron,unichain,unit_zero,vana,vaulta,vechain,velas,venom,verus,viction,vinuchain,virbicoin,vision,vite,voi_network,wemix3_0,winr,wanchain,waterfall,waves,wax,world_chain,x_layer,xchain,xdc,xion,xpla,xpr_network,xrpl,xrpl_evm,xai,xone_chain,xphere,yominet,zigchain,zksync_era,zksync_lite,zyx,zcash,zeniq,zero_network,zetachain,zilliqa,zircuit,zkfair,zora,aelf,dydx,inevm,opbnb,re_al,smartbch,soonbase,svmbnb,zklink_nova
2021-08-22,,1056528.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,932217907.0,,,,,14910708076.0,,,,,,,,,,,113464646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393702998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8640182.0,,,,,,77890421339.0,,,,,,,,371517438.0,,,,,,,,,,,,,,,,,,,,47787370.0,,,,,,,,,17839281.0,,,,1642259823.0,,,,,,,,,,,,,209877217.0,,,,,,,,185994.0,,,,,,,,,,24474896.0,60425008.0,,,461140823.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457154.0,,91039636.0,,,,,150950380.0,,,,,2314.0,,,,,,,13795033.0,18419348.0,113077183.0,,,,,,,,233714214.0,,,,,,209282901.0,,,,,,,,,,,,,,,,5563897610.0,,,,,,,,,,,,,,,,,,,,,,116985058.0,,,,,,,,39870101.0,,,,,,,12473554.0,,2218000709.0,,,,,,,52171522.0,,,,,,,,,,,,,,,,,,,,,,,,4908555574.0,,53785.0,,101750371.0,3210984.0,,,,3455607634.0,,,,,,,,,,,,,,,,,,,,39418945.0,,1414996391.0,,,,,,,,,,,,,,,,,,,,,,,64246117.0,,,,,,,,,,,,
2021-08-29,,1017501.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,2055372444.0,,,,,15105732377.0,,,,,,,,,,,117867340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581175995.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9671478.0,,,,,,78335342955.0,,,,,,,,416596618.0,,,,,,,,,,,,,,,,,,,,45147196.0,,,,,,,,,16878254.0,,,,1657887435.0,,,,,,,,,,,,,169916442.0,,,,,,,,186066.0,,,,,,15001333.0,,,,24353175.0,55551844.0,,,468521954.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546557.0,,93819983.0,,,,,155784023.0,,,,,3510422.0,,,,,,,13795033.0,15194275.0,98288837.0,,,,,,,,241584731.0,,,,,,222476716.0,,,,,,,,,,,,,,,,5066381782.0,,,,,,,,,,,,,,,,,,,,,,120990660.0,,,,,,,,39835427.0,,,,,,,16009760.0,,2593429466.0,,,,,,,75646832.0,,,,,,,,,,,,,,,,,,,,,,,,5360026399.0,,42959837.0,,101749858.0,3210984.0,,,,3426192581.0,,,,,,,,,,,,,,,,,,,,37427266.0,,1440478238.0,,,,,,,,,,,,,,,,,,,,,,,61054502.0,,,,,,,,,,,,
2021-09-05,,984707.0,,,,,,,,,,,0.0,,,,,14102394.0,,,,,,,,,,1993510044.0,,,,,15470817495.0,,,,,,,,,,,123253471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714206515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10303990.0,,,,,,88399607721.0,,,,,,,,822921465.0,,,,,,,,,,,,,,,,,,,,46969762.0,,,,,,,,,21520959.0,,,,1589322215.0,,,,,,,,,,,,,170329646.0,,,,,,,,185365.0,,,,,,12858025.0,,,1308160556.0,25415035.0,66559348.0,,,518223635.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629166.0,,98319765.0,,,,,178906457.0,,,,,30744365.0,,,,,,,13795033.0,11146529.0,114056167.0,,,,,,,,261938451.0,,,,,,298636035.0,,,,,,,,,,,,,,,,5259453944.0,,,,,,,,,,,,,,,,,,,,,,126162077.0,,,,,,,,41820572.0,,,,,,,18325557.0,,3546418518.0,,,,,,,72278442.0,,,,,,,,,,,,,,,,,,,,,,,,5544950256.0,,115269804.0,,101749264.0,3210984.0,,,,3842989160.0,,,,,,,149153113.0,,,,,,,,,,,,,44268966.0,,1726971482.0,,,,,,,,,,,,,,,,,,,,,,,69158030.0,,,,,,,,,,,,
2021-09-12,,921151.0,,,,,,,,,,,0.0,,,,,81508397.0,,,,,,,,,,1954489894.0,,,,,13367909890.0,,,,,,,,,,,115613877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682434537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13105571.0,,,,,,78087864328.0,,,,,,,,1066159339.0,,,,,,,,,,,,,,,,,,,,46592896.0,,,,,,,49148.0,,30874152.0,,,,1504174120.0,,,,,,,,,,,,,154287983.0,,,,,,,,186724.0,,,,,,11331886.0,,,1144496147.0,22213232.0,69275736.0,,,468076052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982847.0,,172359411.0,,,,,157903834.0,,,,,60781489.0,,,,,,,13795033.0,497005128.0,109937138.0,,,,,,,,196644196.0,,,,,,447882012.0,,,,,,,,,,,,,,,,4338805609.0,,,,,,,,,,,,,,,,,,,,,,114838774.0,,,,,,,,46478097.0,,,,,,,16792130.0,,7604633492.0,,,,,,,70306532.0,,,,,,,,,,,,,,,,,,,,,,,,5731500136.0,,165281936.0,,101748772.0,3210984.0,,,,3602541026.0,,,,,,,136082933.0,,,,,,,,,,,,,38776762.0,,1684068542.0,,,,,,,,,,,,,,,,,,,,,,,60999734.0,,,,,,,,,,,,
2021-09-19,,928873.0,,,,,,,,,,,0.0,,,,,658837061.0,,,,,,,,,,2504190431.0,,,,,13834955994.0,,,,,,,,,0.0,,123297252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781092816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12780823.0,,,,,,81764570871.0,,,,,,,,1036640640.0,,,,,,,,,,,,97320637.0,,,,,,,286215.0,48370520.0,,,,,,,94457.0,,109115696.0,,,,1373177427.0,,,,,,,,,,,,,303241055.0,,,,,,,,0.0,,,,,,13221247.0,,,1064555070.0,21371797.0,66619953.0,,,476629002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902022.0,,248383611.0,,,,,152447740.0,,,,,69160382.0,,,,,,,13786697.0,560782175.0,121744571.0,,,,,,,,194091537.0,,,,,,539619871.0,74.0,,,,,,,,,,,,,,,4221916822.0,,,,,,,,,,,,,,,,,,,,,,124785876.0,,,,,,,,2161801.0,,,,,,,18023896.0,,6882391944.0,,,,,,,61910103.0,,,,,,,,,,,,,,,,,,,,,,,,5473923414.0,,161901855.0,,191952937.0,3227883.0,,,,3970397769.0,,,,,,,143120128.0,,,,,,,,,,,,,35813448.0,,1769732526.0,,,,,,,,,,,,,,,,,,,,,,,53068075.0,,,,,,,,,,,,
2021-09-26,,713214.0,,,,,,,,,,,0.0,,,,,863251570.0,,,,,,,,,,3130360323.0,,,,,12079676108.0,,,,,,,,,,,126782231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887188896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11352429.0,,,,,,74786763294.0,,,,,,,,961567711.0,,,,,,,,,,,143.0,97320637.0,,,,,,,2049224.0,51952683.0,,,,,,,85132.0,,125625506.0,,,,1021711015.0,,,,,,,,,,,,,284025655.0,,,,,,,,0.0,,,,,,9765439.0,,,935202982.0,18944592.0,55056918.0,,,423988584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765987.0,,236013596.0,,,,,131785765.0,,,,,54102249.0,,,,,,,13768799.0,483321919.0,105930077.0,,,,,,,,62413850.0,,,,,,469116420.0,66.0,,,,,,,,,,,,,,,3833794516.0,,,,,,,,,,,,,,,,,,,,,,123934432.0,,,,,,,,2041537.0,,,,,,,22571254.0,,6342540190.0,,,,,,,62156663.0,,,,,,,,,,,,,,,,,,,,,,,,5629220564.0,,155941471.0,,155201402.0,3122940.0,,,,3483770326.0,,,,,,,112889561.0,,,,,,,,,,,,,31121270.0,,1531567887.0,,,,,,,,,,,,,,,,,,,,,,,44025908.0,,,,,,,,,,,,
2021-10-03,,608846.0,,,,,,,,,,,0.0,,,,,1047522811.0,,,,,,,,,,3632067423.0,,,,,12577138781.0,,,,,,,,,,,145906316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909792675.0,,,,,,,,,,4635870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12893950.0,,,,,,81156522375.0,,,,,,,,1204132765.0,,,,,,,,,,,73348.0,97320637.0,,,,,,,2133907.0,51111096.0,,,,,,,70042.0,,147977686.0,,,,1004610630.0,,,,,,,,,,,,,351116380.0,,,,,,,,0.0,,,,,,10402259.0,,,1033817887.0,19024063.0,61261106.0,,,482292639.0,,,,,,,,,,3969219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844884.0,,223145874.0,,,,,145417425.0,,,,,59409267.0,,,,,,,12963181.0,451813792.0,107803160.0,,,,,,,,71242499.0,,,,,,472606905.0,73.0,,,,,,,,,,,,,,,4236923572.0,,,,,,,,,,,,,,,,,,,,,,153654147.0,,,,,,,,2483953.0,,,,,,,24079587.0,,7441217915.0,,,,,,,69038200.0,,,,,,,,,,,,,,,,,,,,,1964485.0,,,6296280551.0,,196795937.0,,176052487.0,3141498.0,,,,3578656453.0,,,,,,,146625287.0,,,,,,,,,,,,,34852732.0,,1771541329.0,,,,,,,,,,,,,,,,,,,,,,,55312991.0,,,,,,,,,,,,
2021-10-10,,634337.0,,,,,,,,,,,0.0,,,,,1395349583.0,,,,,,,,,,4866603504.0,,,,,13335141635.0,,,,,,,,,,,167284142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864451305.0,,,,,,,,,,4663608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12313691.0,,,,,,83586911557.0,,,,,,,,5203491332.0,,,,,,,,,,,69262.0,97320637.0,,,,,,,2221841.0,49218778.0,,,,,,,70805.0,,185014114.0,,,,1030393827.0,,,,,,,,,,,,,341050578.0,,,,,,,,0.0,,,,,,10483871.0,,,1139525083.0,20817405.0,64291898.0,,,509934360.0,,,,,,,,,,1892183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808618.0,,223351174.0,,,,,152681064.0,,,,,71042049.0,,,,,,,13115817.0,443356055.0,113218265.0,,,,,,,,79036834.0,,,,,,444899279.0,73.0,,,,,,,,,,,,,,,4044058497.0,,,,,,,,,,,,,,,,,,,,,,182928624.0,,,,,,,,87123978.0,,,,,,,58424649.0,,6535290908.0,,,,,,,67078572.0,,,,,,,,,,,,,,,,,,,,,2153326.0,,,6236733791.0,,198510326.0,,170004598.0,3239508.0,,,,3892357245.0,,,,,,,152028085.0,,,,,,,,,,,,,35045726.0,,1874449509.0,,,,,,,,,,,,,,,,,,,,,,,64944912.0,,,,,,,,,,,,
2021-10-17,,618420.0,,,,,,,,,,,17199184.0,,,,,1659748840.0,,,,,,,,,,6190537238.0,,,,,13801277720.0,,,,,,,,,,,192373252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898618207.0,,,,,,,,,,4541386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900422.0,10555607.0,,,,,90177485202.0,,,,,,,,4491544876.0,,,,,,,,,,,176811.0,97320637.0,,,,,,,2263201.0,58986299.0,,,,,,,72870.0,,228747752.0,,,,933864886.0,,,,,,,,,,,,,288054261.0,,,,,,,,0.0,,,,,,11491584.0,,,1054790349.0,21398299.0,63175905.0,,,525529244.0,,,,,,,,,,2966560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760837.0,,201009230.0,,,,,150481913.0,,,,,75230676.0,,,,,,,13673922.0,437823388.0,99205315.0,,,,,,,,79036834.0,,,,,,445774403.0,121.0,,,,,,,,,,,,,,,4226417227.0,,,,,,,,,,,,,,,,,,,,,,195653898.0,,,,,,,,87056108.0,,,,,,,55865413.0,,7925872554.0,,,,,,,79315381.0,,,,,,,,,,,,,,,,,,,,,1933666.0,,,5991189229.0,,179839048.0,,172802535.0,3260652.0,,,,3831802789.0,,,,,,,146247642.0,,,,,,,,,,,,,32499322.0,,2068079939.0,,,,,,,,,,,,,,,,,,,,,,,63630831.0,,,,,,,,,,,,
2021-10-24,,639375.0,,,,,,,,,,,19346914.0,,,,,1848635282.0,,,,,,,,,,7071085687.0,,,,,15166386203.0,,,,,,,,,,,197758505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040558471.0,,,,,,,,,,4599450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15723846.0,9104181.0,,,,,96712018711.0,,,,,,,,3661775135.0,,,,,,,,,,,218204.0,97320637.0,,,,,,,2796676.0,58276217.0,203867.0,,,,,,81877.0,,302434300.0,,,,1083325134.0,,,,,,,,,,,,,289787461.0,,,,,,,,0.0,,,,,,13377346.0,,,1015204703.0,20154782.0,70094255.0,,,540278711.0,,,,,,,,,,4732874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911431.0,,229730684.0,,,,,152959256.0,,,,,90906935.0,,,,,,,14394195.0,448339514.0,108564601.0,,,,,,,,79036834.0,,,,,,499618148.0,,,,,,,,,,,,,,,,4262833317.0,,,,,,,,,,,,,,,,,,,,,,198861485.0,,,,,,,,91571655.0,,,,,,,49645363.0,,8115070507.0,,,,,,,76162046.0,,,,,,,,,,,,,,,,,,,,,2316534.0,,,6548638676.0,,172422041.0,,206890507.0,8444103.0,,,,3869711838.0,,,,,,,177283238.0,,,,,3008141.0,,,,,,,,33666576.0,,1932184564.0,,,,,,,,,,,,,,,,,,,,,,,76997327.0,,,,,,,,,,,,
2021-10-31,,911041.0,,,,,,,,,,,20150087.0,,,,,2300267075.0,,,,,,,,,,7287710024.0,,,,,14494876248.0,,,,,,,,,,,201945135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027387788.0,,,,,,,,,,4788937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15884190.0,8839758.0,,,,,93435560977.0,,,,,,,,4260668757.0,,,,,,,,,,,1316988.0,97320637.0,,,,,,,3017265.0,58235663.0,180995.0,,,,,,47196.0,,312196008.0,,,,950474582.0,,,,,,,,,,,,,298843977.0,,,,,,,,0.0,,,,,,24590065.0,,,972912392.0,34655860.0,79654944.0,,,539679257.0,,,,,,,,,,12281278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904896.0,,269566399.0,,,,,148845686.0,,,,,120929894.0,,,,,,,13794120.0,387124993.0,253685253.0,,,,,,,,79036834.0,,,,,,582197586.0,133.0,,,,,,,,,,,,,,,4457387086.0,,,,,,,,,,,,,,,,,,,,,,199527005.0,,,,,,,,101041195.0,,,,,,,79285631.0,,7853513235.0,,,,,,,80196158.0,,,,,,,,,,,,,,,,,,,,,2463010.0,,,6469479905.0,,144593021.0,,268960730.0,8792670.0,,,,3977513664.0,,,,,,,254764932.0,,,,,3468256.0,,,,,,,,36075934.0,,1881912019.0,,,,,,,,,,,,,,,,,,,,,,,75211362.0,,,,,,,,,,,,
2021-11-07,,665717.0,,,,,,,,,,,21729760.0,,,,,2486623383.0,,,,,,,,,2079838.0,7828569447.0,,,,,15606257153.0,,,,,,,,,,,202539050.0,,,,,,,,,,,2509518.0,,,,,,,,,,,,,,,,,,1020631874.0,,,,,,,,,,4770479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15953541.0,8113245.0,,,,,101735209685.0,,,,,,,,4282963990.0,,,,,,,,,,,1806571.0,97320637.0,,,,,,,3026620.0,59193970.0,202305.0,,,,,,73702.0,,351890003.0,,,,896455397.0,,,,185558.0,,,,,,,,,281184353.0,,,,,,,,0.0,,,,,,33548214.0,,,910203576.0,40863793.0,79654944.0,,,568875383.0,,,,,,,,,,9401735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913354.0,,308741305.0,,,,,155091580.0,,,,,120929895.0,,,,,,,13474972.0,320270278.0,287159698.0,,,,,,,,79036834.0,,,,,,620161669.0,139.0,,,,,,,,,,,,,,,4515454581.0,,,,,,,,,,,,,,,,,,,,,1083606565.0,203835974.0,,,,,,,,101041195.0,,,,,,,49078044.0,,9961743713.0,,,,,,,69827911.0,,,,,,,,,,,,,,,,,,,,,2415592.0,,,7020575939.0,,140444065.0,,363104226.0,9072462.0,,,,6043985345.0,,,,,,,252901570.0,,,,,4258533.0,,,,,,,,40819868.0,,1745684840.0,,,,,,,,,,,,,,,,,0.0,,,,,,73208625.0,,,,,,,,,22589419.0,,,
2021-11-14,,665973.0,,,,,,,,,,,25515307.0,,,,,2521884495.0,,,,,,,,,2803074.0,9146018135.0,,,,,15881460224.0,,,,,,,,,,,212927028.0,,,,,,,,,,,8810114.0,,,,,,,,,,,,,,,,,,977284561.0,,,,,,,,,,3957279.0,,,,,,407289689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6405775.0,,,,,,14879509.0,7326074.0,,,,,105346386652.0,,,,,,,,4163593634.0,,,,,,,,,,,3702324.0,96084371.0,,,,,,,2950605.0,56472018.0,198493.0,,,,,,161453.0,,370667662.0,,,,836186714.0,,,,197720.0,,,,,,,,,305327653.0,,,,,,,,946100.0,,,,,,47822559.0,,,926167585.0,44231676.0,66457070.0,,,585944372.0,,,,,,,,,,5395165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892891.0,,371410784.0,,,,,171173913.0,,,,,117500303.0,,,,,,,13218611.0,317552282.0,328374317.0,,,,,,,,78701656.0,,,,,,653054314.0,142.0,,,,,,,,,,,,,2178644.0,,4433016420.0,,,,,,,,,,,,,,,,,,,,,1356199203.0,218307794.0,,,,,,,,89654002.0,,,,155017.0,,,36914111.0,,9676660601.0,,,,,,,57380743.0,,,,,,,,,,,,,,,,,,,,,2224477.0,,,7234444644.0,,128889604.0,,351776436.0,8860060.0,,,,6506271656.0,,,,,,,262997623.0,,,,,4799255.0,,,,,,,,40443931.0,,1630120693.0,,,,,,,,,,,,,,,,,0.0,,,,,,70729648.0,,,,,,,,,28513529.0,,,
2021-11-21,,613943.0,,,,,,,,,,,27120737.0,,,,,2304586925.0,,,,,,,,,139825803.0,10703087027.0,,,,,14664843494.0,,,,,,,,,,,199642645.0,,,,,,,,,,,485378664.0,,,,,,,,,,,,,,,,,,892927634.0,,,,,,,,,,3990316.0,,0.0,,,,638183722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6920076.0,,,,,,15493655.0,6976427.0,,,,,103384626659.0,,,,,,,,3764595104.0,,,,,,,,,,,3876458.0,93125503.0,,,,,,,2989907.0,58222126.0,195269.0,,,,,,135863.0,,455709468.0,,,,805839248.0,,,,266176.0,,,,,,,,,273222429.0,,,,,,,,918192.0,,,,,,54699365.0,,,895235215.0,45989102.0,65821549.0,,,685914563.0,,,,,,,,,,5109417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863736.0,,376296088.0,,,,931600911.0,162284872.0,,,,,87402679.0,,,,,,,12663239.0,300298197.0,346023738.0,,,,,,,,74500962.0,,,,,,634042992.0,194.0,,,,,,,,,,,,,2545187.0,,4260966949.0,,,,,,,,,,,,,,,,,,,,,1263375260.0,200047130.0,,,,,,,,84652450.0,,,,615112.0,,,32354904.0,,8721983483.0,,,8858610.0,,,,53253424.0,,,,,,8303014.0,,,,,,,,,,,,,,,2239777.0,,,6625257721.0,,123670675.0,,328835632.0,8951577.0,,,,6442943875.0,,,,,,,141389937.0,,,,,5462299.0,,,,,,,,36816014.0,,1538712308.0,,,,,,,,,,,,,,,,,0.0,132609.0,,,,,55063878.0,,,,,,,,,27210684.0,,,
2021-11-28,,565276.0,,,,,,,,,,,27415722.0,,,,,2007780603.0,,,,,,,,,103547357.0,10617300341.0,,,,,14057466038.0,,,,,,,,,,,182322494.0,,,,,,,,,,,531424148.0,,,,,,,,,,,,,,,,,,742826691.0,,,,,,,,,,3891782.0,,0.0,,,,815127585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7007084.0,,,,,,12967983.0,6657165.0,,,,,97419768091.0,,,,,,,,3357770130.0,,,,,,,,,,,3453099.0,93535879.0,,,,,,,2907735.0,66897901.0,174951.0,,,,,,133391.0,,511800921.0,,,,741529380.0,,,,293566.0,,,,,,,,,202690189.0,,,,,,,,909819.0,,,,,,51732275.0,,,917511282.0,38230341.0,51373564.0,,,639587180.0,,,,,,,,,,3554576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833428.0,,331277042.0,,,,2125757827.0,152964498.0,,,,,75374482.0,,,,,,,19004376.0,256311696.0,346932452.0,,,,,,,,71972352.0,,,,,,607622960.0,198.0,,,,,,,,,,,,,2001599.0,,4222282490.0,,,,,,,,,,,,,,,,,,,,,1199658203.0,182092766.0,,,,,,,,70344961.0,,,,835612.0,,,46746742.0,,7977267278.0,,,37793916.0,,,,48406415.0,,,,,,9129992.0,,,,,,,,,,,,,,,2520578.0,,,6319806205.0,,113003188.0,,300098964.0,9203983.0,,,,5871032656.0,,,,,,,132055148.0,,,,,5023624.0,,,,,,,,36016684.0,,1335266805.0,,,,,,,,,,,,,,,,,0.0,127303.0,,,,,46107802.0,,,,,,,,,32700931.0,,,
2021-12-05,,536108.0,,,,,,,,,,,27215009.0,,,,,1722999531.0,,,,,,,,,115469600.0,10236498383.0,,,,,13017813488.0,,,,,,,,,,,163575847.0,,,,,,,,,,,352696968.0,,,,,,,,,,,,,,,,,,603098340.0,,,,,,,,,,3270050.0,,0.0,,,,1041555204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5690137.0,,,,,,10576783.0,6759497.0,,,,,94666131013.0,,,,,24715121.0,,,3075244604.0,,,,,,,,,,,4426021.0,105115709.0,,,,,,,3180234.0,75490163.0,167767.0,,,,,,131439.0,,464448009.0,,,,665073495.0,,,,289581.0,,,,,,,,,147277286.0,,,,,,,,879740.0,,,,,,49849635.0,,,882174861.0,31631107.0,41060905.0,,,608719501.0,,,,,,,,,,4228318.0,,,,,,,,,,,,,,,,,,,,,,,,287205.0,,,,,,,264141561.0,,,721235.0,,284954396.0,,,,1348759985.0,104428511.0,,,,,68896954.0,,,,,,,21523717.0,228498179.0,313457959.0,,,,,,,,61037090.0,,,,,,666780694.0,159.0,,,,,,,,,,,,,1807229.0,,4237483914.0,,,,,,,,,,,,,,,,,,,,,1252602368.0,161574225.0,,,,,,,,59640655.0,,,,830785.0,,,45482682.0,,7228674575.0,,,43933521.0,,,,45676982.0,,,,,,12397444.0,,,,,,,,,,,,,,,2085893.0,,,8682623287.0,,102744122.0,,245043023.0,8550432.0,,,,5547401560.0,,1459452.0,,,,,111494131.0,28662339.0,,,,3949801.0,,,,,,,,30790852.0,,1398011783.0,,,,,,,,,,,,,,,,,0.0,403133.0,,,,,36518664.0,,,,,,,,,30689095.0,,,
