date,Difficulty
2014-05-17,8853416309.1278
2014-05-18,8853416309.1278
2014-05-19,8853416309.1278
2014-05-20,8853416309.1278
2014-05-21,8853416309.1278
2014-05-22,8853416309.1278
2014-05-23,8853416309.1278
2014-05-24,9612949942.52432
2014-05-25,10455720138.48484
2014-05-26,10455720138.48484
2014-05-27,10455720138.48484
2014-05-28,10455720138.48484
2014-05-29,10455720138.48484
2014-05-30,10455720138.48484
2014-05-31,10455720138.48484
2014-06-01,10455720138.48484
2014-06-02,10455720138.48484
2014-06-03,10455720138.48484
2014-06-04,10455720138.48484
2014-06-05,10584091695.565674
2014-06-06,11756551916.90395
2014-06-07,11756551916.90395
2014-06-08,11756551916.90395
2014-06-09,11756551916.90395
2014-06-10,11756551916.90395
2014-06-11,11756551916.90395
2014-06-12,11756551916.90395
2014-06-13,11756551916.90395
2014-06-14,11756551916.90395
2014-06-15,11756551916.90395
2014-06-16,11756551916.90395
2014-06-17,11756551916.90395
2014-06-18,13171043650.37485
2014-06-19,13462580114.52534
2014-06-20,13462580114.52534
2014-06-21,13462580114.52534
2014-06-22,13462580114.52534
2014-06-23,13462580114.52534
2014-06-24,13462580114.52534
2014-06-25,13462580114.52534
2014-06-26,13462580114.52534
2014-06-27,13462580114.52534
2014-06-28,13462580114.52534
2014-06-29,15429083780.834198
2014-06-30,16818461371.16111
2014-07-01,16818461371.16111
2014-07-02,16818461371.16111
2014-07-03,16818461371.16111
2014-07-04,16818461371.16111
2014-07-05,16818461371.16111
2014-07-06,16818461371.16111
2014-07-07,16818461371.16111
2014-07-08,16818461371.16111
2014-07-09,16818461371.16111
2014-07-10,16818461371.16111
2014-07-11,16818461371.16111
2014-07-12,16834953587.955591
2014-07-13,17336316978.50783
2014-07-14,17336316978.50783
2014-07-15,17336316978.50783
2014-07-16,17336316978.50783
2014-07-17,17336316978.50783
2014-07-18,17336316978.50783
2014-07-19,17336316978.50783
2014-07-20,17336316978.50783
2014-07-21,17336316978.50783
2014-07-22,17336316978.50783
2014-07-23,17336316978.50783
2014-07-24,17336316978.50783
2014-07-25,17439393634.6896
2014-07-26,18736441558.31024
2014-07-27,18736441558.31024
2014-07-28,18736441558.31024
2014-07-29,18736441558.31024
2014-07-30,18736441558.31024
2014-07-31,18736441558.31024
2014-08-01,18736441558.31024
2014-08-02,18736441558.31024
2014-08-03,18736441558.31024
2014-08-04,18736441558.31024
2014-08-05,18736441558.31024
2014-08-06,18736441558.31024
2014-08-07,18736441558.31024
2014-08-08,19534776726.33489
2014-08-09,19729645940.57713
2014-08-10,19729645940.57713
2014-08-11,19729645940.57713
2014-08-12,19729645940.57713
2014-08-13,19729645940.57713
2014-08-14,19729645940.57713
2014-08-15,19729645940.57713
2014-08-16,19729645940.57713
2014-08-17,19729645940.57713
2014-08-18,19729645940.57713
2014-08-19,20349111933.85849
2014-08-20,23844670038.8033
2014-08-21,23844670038.8033
2014-08-22,23844670038.8033
2014-08-23,23844670038.8033
2014-08-24,23844670038.8033
2014-08-25,23844670038.8033
2014-08-26,23844670038.8033
2014-08-27,23844670038.8033
2014-08-28,23844670038.8033
2014-08-29,23844670038.8033
2014-08-30,23844670038.8033
2014-08-31,23901860903.64566
2014-09-01,27428630902.25787
2014-09-02,27428630902.25787
2014-09-03,27428630902.25787
2014-09-04,27428630902.25787
2014-09-05,27428630902.25787
2014-09-06,27428630902.25787
2014-09-07,27428630902.25787
2014-09-08,27428630902.25787
2014-09-09,27428630902.25787
2014-09-10,27428630902.25787
2014-09-11,27428630902.25787
2014-09-12,27428630902.25787
2014-09-13,27800072129.93694
2014-09-14,29829733124.04042
2014-09-15,29829733124.04042
2014-09-16,29829733124.04042
2014-09-17,29829733124.04042
2014-09-18,29829733124.04042
2014-09-19,29829733124.04042
2014-09-20,29829733124.04042
2014-09-21,29829733124.04042
2014-09-22,29829733124.04042
2014-09-23,29829733124.04042
2014-09-24,29829733124.04042
2014-09-25,30419649105.428017
2014-09-26,34661425923.97694
2014-09-27,34661425923.97694
2014-09-28,34661425923.97694
2014-09-29,34661425923.97694
2014-09-30,34661425923.97694
2014-10-01,34661425923.97694
2014-10-02,34661425923.97694
2014-10-03,34661425923.97694
2014-10-04,34661425923.97694
2014-10-05,34661425923.97694
2014-10-06,34661425923.97694
2014-10-07,34661425923.97694
2014-10-08,34661425923.97694
2014-10-09,34758212115.1294
2014-10-10,35002482026.13323
2014-10-11,35002482026.13323
2014-10-12,35002482026.13323
2014-10-13,35002482026.13323
2014-10-14,35002482026.13323
2014-10-15,35002482026.13323
2014-10-16,35002482026.13323
2014-10-17,35002482026.13323
2014-10-18,35002482026.13323
2014-10-19,35002482026.13323
2014-10-20,35002482026.13323
2014-10-21,35002482026.13323
2014-10-22,35002482026.13323
2014-10-23,35640558234.18895
2014-10-24,35985640265.07623
2014-10-25,35985640265.07623
2014-10-26,35985640265.07623
2014-10-27,35985640265.07623
2014-10-28,35985640265.07623
2014-10-29,35985640265.07623
2014-10-30,35985640265.07623
2014-10-31,35985640265.07623
2014-11-01,35985640265.07623
2014-11-02,35985640265.07623
2014-11-03,35985640265.07623
2014-11-04,35985640265.07623
2014-11-05,38974444341.57629
2014-11-06,39603666252.41841
2014-11-07,39603666252.41841
2014-11-08,39603666252.41841
2014-11-09,39603666252.41841
2014-11-10,39603666252.41841
2014-11-11,39603666252.41841
2014-11-12,39603666252.41841
2014-11-13,39603666252.41841
2014-11-14,39603666252.41841
2014-11-15,39603666252.41841
2014-11-16,39603666252.41841
2014-11-17,39603666252.41841
2014-11-18,39671493922.10734
2014-11-19,40300030327.8914
2014-11-20,40300030327.8914
2014-11-21,40300030327.8914
2014-11-22,40300030327.8914
2014-11-23,40300030327.8914
2014-11-24,40300030327.8914
2014-11-25,40300030327.8914
2014-11-26,40300030327.8914
2014-11-27,40300030327.8914
2014-11-28,40300030327.8914
2014-11-29,40300030327.8914
2014-11-30,40300030327.8914
2014-12-01,40300030327.8914
2014-12-02,40294179126.759
2014-12-03,40007470271.27126
2014-12-04,40007470271.27126
2014-12-05,40007470271.27126
2014-12-06,40007470271.27126
2014-12-07,40007470271.27126
2014-12-08,40007470271.27126
2014-12-09,40007470271.27126
2014-12-10,40007470271.27126
2014-12-11,40007470271.27126
2014-12-12,40007470271.27126
2014-12-13,40007470271.27126
2014-12-14,40007470271.27126
2014-12-15,40007470271.27126
2014-12-16,40007470271.27126
2014-12-17,39560758612.91358
2014-12-18,39457671307.13873
2014-12-19,39457671307.13873
2014-12-20,39457671307.13873
2014-12-21,39457671307.13873
2014-12-22,39457671307.13873
2014-12-23,39457671307.13873
2014-12-24,39457671307.13873
2014-12-25,39457671307.13873
2014-12-26,39457671307.13873
2014-12-27,39457671307.13873
2014-12-28,39457671307.13873
2014-12-29,39457671307.13873
2014-12-30,39740132579.7142
2014-12-31,40640955016.57649
2015-01-01,40640955016.57649
2015-01-02,40640955016.57649
2015-01-03,40640955016.57649
2015-01-04,40640955016.57649
2015-01-05,40640955016.57649
2015-01-06,40640955016.57649
2015-01-07,40640955016.57649
2015-01-08,40640955016.57649
2015-01-09,40640955016.57649
2015-01-10,40640955016.57649
2015-01-11,40640955016.57649
2015-01-12,41156980050.86725
2015-01-13,43971662056.08958
2015-01-14,43971662056.08958
2015-01-15,43971662056.08958
2015-01-16,43971662056.08958
2015-01-17,43971662056.08958
2015-01-18,43971662056.08958
2015-01-19,43971662056.08958
2015-01-20,43971662056.08958
2015-01-21,43971662056.08958
2015-01-22,43971662056.08958
2015-01-23,43971662056.08958
2015-01-24,43971662056.08958
2015-01-25,43971662056.08958
2015-01-26,43971662056.08958
2015-01-27,42957352411.53935
2015-01-28,41272873894.69702
2015-01-29,41272873894.69702
2015-01-30,41272873894.69702
2015-01-31,41272873894.69702
2015-02-01,41272873894.69702
2015-02-02,41272873894.69702
2015-02-03,41272873894.69702
2015-02-04,41272873894.69702
2015-02-05,41272873894.69702
2015-02-06,41272873894.69702
2015-02-07,41272873894.69702
2015-02-08,41272873894.69702
2015-02-09,42458914416.80141
2015-02-10,44455415962.3438
2015-02-11,44455415962.3438
2015-02-12,44455415962.3438
2015-02-13,44455415962.3438
2015-02-14,44455415962.3438
2015-02-15,44455415962.3438
2015-02-16,44455415962.3438
2015-02-17,44455415962.3438
2015-02-18,44455415962.3438
2015-02-19,44455415962.3438
2015-02-20,44455415962.3438
2015-02-21,44455415962.3438
2015-02-22,44470177289.1949
2015-02-23,46684376316.86029
2015-02-24,46684376316.86029
2015-02-25,46684376316.86029
2015-02-26,46684376316.86029
2015-02-27,46684376316.86029
2015-02-28,46684376316.86029
2015-03-01,46684376316.86029
2015-03-02,46684376316.86029
2015-03-03,46684376316.86029
2015-03-04,46684376316.86029
2015-03-05,46684376316.86029
2015-03-06,46684376316.86029
2015-03-07,46684376316.86029
2015-03-08,46832059250.49765
2015-03-09,47427554950.6483
2015-03-10,47427554950.6483
2015-03-11,47427554950.6483
2015-03-12,47427554950.6483
2015-03-13,47427554950.6483
2015-03-14,47427554950.6483
2015-03-15,47427554950.6483
2015-03-16,47427554950.6483
2015-03-17,47427554950.6483
2015-03-18,47427554950.6483
2015-03-19,47427554950.6483
2015-03-20,47427554950.6483
2015-03-21,47427554950.6483
2015-03-22,47417554875.916725
2015-03-23,46717549644.70642
2015-03-24,46717549644.70642
2015-03-25,46717549644.70642
2015-03-26,46717549644.70642
2015-03-27,46717549644.70642
2015-03-28,46717549644.70642
2015-03-29,46717549644.70642
2015-03-30,46717549644.70642
2015-03-31,46717549644.70642
2015-04-01,46717549644.70642
2015-04-02,46717549644.70642
2015-04-03,46717549644.70642
2015-04-04,46717549644.70642
2015-04-05,48985437809.26593
2015-04-06,49446390688.24144
2015-04-07,49446390688.24144
2015-04-08,49446390688.24144
2015-04-09,49446390688.24144
2015-04-10,49446390688.24144
2015-04-11,49446390688.24144
2015-04-12,49446390688.24144
2015-04-13,49446390688.24144
2015-04-14,49446390688.24144
2015-04-15,49446390688.24144
2015-04-16,49446390688.24144
2015-04-17,49446390688.24144
2015-04-18,49446390688.24144
2015-04-19,48876651530.55415
2015-04-20,47610564513.47126
2015-04-21,47610564513.47126
2015-04-22,47610564513.47126
2015-04-23,47610564513.47126
2015-04-24,47610564513.47126
2015-04-25,47610564513.47126
2015-04-26,47610564513.47126
2015-04-27,47610564513.47126
2015-04-28,47610564513.47126
2015-04-29,47610564513.47126
2015-04-30,47610564513.47126
2015-05-01,47610564513.47126
2015-05-02,47610564513.47126
2015-05-03,47618947535.85394
2015-05-04,47643398017.80344
2015-05-05,47643398017.80344
2015-05-06,47643398017.80344
2015-05-07,47643398017.80344
2015-05-08,47643398017.80344
2015-05-09,47643398017.80344
2015-05-10,47643398017.80344
2015-05-11,47643398017.80344
2015-05-12,47643398017.80344
2015-05-13,47643398017.80344
2015-05-14,47643398017.80344
2015-05-15,47643398017.80344
2015-05-16,47643398017.80344
2015-05-17,48228846400.91165
2015-05-18,48807487244.68138
2015-05-19,48807487244.68138
2015-05-20,48807487244.68138
2015-05-21,48807487244.68138
2015-05-22,48807487244.68138
2015-05-23,48807487244.68138
2015-05-24,48807487244.68138
2015-05-25,48807487244.68138
2015-05-26,48807487244.68138
2015-05-27,48807487244.68138
2015-05-28,48807487244.68138
2015-05-29,48807487244.68138
2015-05-30,48807487244.68138
2015-05-31,48535929332.48638
2015-06-01,47589591153.62501
2015-06-02,47589591153.62501
2015-06-03,47589591153.62501
2015-06-04,47589591153.62501
2015-06-05,47589591153.62501
2015-06-06,47589591153.62501
2015-06-07,47589591153.62501
2015-06-08,47589591153.62501
2015-06-09,47589591153.62501
2015-06-10,47589591153.62501
2015-06-11,47589591153.62501
2015-06-12,47589591153.62501
2015-06-13,47589591153.62501
2015-06-14,49124063327.52389
2015-06-15,49692386354.89384
2015-06-16,49692386354.89384
2015-06-17,49692386354.89384
2015-06-18,49692386354.89384
2015-06-19,49692386354.89384
2015-06-20,49692386354.89384
2015-06-21,49692386354.89384
2015-06-22,49692386354.89384
2015-06-23,49692386354.89384
2015-06-24,49692386354.89384
2015-06-25,49692386354.89384
2015-06-26,49692386354.89384
2015-06-27,49692386354.89384
2015-06-28,49490567918.58671
2015-06-29,49402014931.22746
2015-06-30,49402014931.22746
2015-07-01,49402014931.22746
2015-07-02,49402014931.22746
2015-07-03,49402014931.22746
2015-07-04,49402014931.22746
2015-07-05,49402014931.22746
2015-07-06,49402014931.22746
2015-07-07,49402014931.22746
2015-07-08,49402014931.22746
2015-07-09,49402014931.22746
2015-07-10,49402014931.22746
2015-07-11,49650905000.076096
2015-07-12,51076366303.48193
2015-07-13,51076366303.48193
2015-07-14,51076366303.48193
2015-07-15,51076366303.48193
2015-07-16,51076366303.48193
2015-07-17,51076366303.48193
2015-07-18,51076366303.48193
2015-07-19,51076366303.48193
2015-07-20,51076366303.48193
2015-07-21,51076366303.48193
2015-07-22,51076366303.48193
2015-07-23,51076366303.48193
2015-07-24,51076366303.48193
2015-07-25,51607092412.98494
2015-07-26,52278304845.59168
2015-07-27,52278304845.59168
2015-07-28,52278304845.59168
2015-07-29,52278304845.59168
2015-07-30,52278304845.59168
2015-07-31,52278304845.59168
2015-08-01,52278304845.59168
2015-08-02,52278304845.59168
2015-08-03,52278304845.59168
2015-08-04,52278304845.59168
2015-08-05,52278304845.59168
2015-08-06,52278304845.59168
2015-08-07,52278304845.59168
2015-08-08,52516565207.71426
2015-08-09,52699842409.34701
2015-08-10,52699842409.34701
2015-08-11,52699842409.34701
2015-08-12,52699842409.34701
2015-08-13,52699842409.34701
2015-08-14,52699842409.34701
2015-08-15,52699842409.34701
2015-08-16,52699842409.34701
2015-08-17,52699842409.34701
2015-08-18,52699842409.34701
2015-08-19,52699842409.34701
2015-08-20,52699842409.34701
2015-08-21,52699842409.34701
2015-08-22,54207364887.42974
2015-08-23,54256630327.88996
2015-08-24,54256630327.88996
2015-08-25,54256630327.88996
2015-08-26,54256630327.88996
2015-08-27,54256630327.88996
2015-08-28,54256630327.88996
2015-08-29,54256630327.88996
2015-08-30,54256630327.88996
2015-08-31,54256630327.88996
2015-09-01,54256630327.88996
2015-09-02,54256630327.88996
2015-09-03,54256630327.88996
2015-09-04,55936109547.9582
2015-09-05,56957648455.01001
2015-09-06,56957648455.01001
2015-09-07,56957648455.01001
2015-09-08,56957648455.01001
2015-09-09,56957648455.01001
2015-09-10,56957648455.01001
2015-09-11,56957648455.01001
2015-09-12,56957648455.01001
2015-09-13,56957648455.01001
2015-09-14,56957648455.01001
2015-09-15,56957648455.01001
2015-09-16,56957648455.01001
2015-09-17,57320908601.77976
2015-09-18,59335351233.86657
2015-09-19,59335351233.86657
2015-09-20,59335351233.86657
2015-09-21,59335351233.86657
2015-09-22,59335351233.86657
2015-09-23,59335351233.86657
2015-09-24,59335351233.86657
2015-09-25,59335351233.86657
2015-09-26,59335351233.86657
2015-09-27,59335351233.86657
2015-09-28,59335351233.86657
2015-09-29,59335351233.86657
2015-09-30,59335351233.86657
2015-10-01,59999898065.9031
2015-10-02,60813224039.44035
2015-10-03,60813224039.44035
2015-10-04,60813224039.44035
2015-10-05,60813224039.44035
2015-10-06,60813224039.44035
2015-10-07,60813224039.44035
2015-10-08,60813224039.44035
2015-10-09,60813224039.44035
2015-10-10,60813224039.44035
2015-10-11,60813224039.44035
2015-10-12,60813224039.44035
2015-10-13,60813224039.44035
2015-10-14,60813224039.44035
2015-10-15,60848950069.6528
2015-10-16,60883825480.09828
2015-10-17,60883825480.09828
2015-10-18,60883825480.09828
2015-10-19,60883825480.09828
2015-10-20,60883825480.09828
2015-10-21,60883825480.09828
2015-10-22,60883825480.09828
2015-10-23,60883825480.09828
2015-10-24,60883825480.09828
2015-10-25,60883825480.09828
2015-10-26,60883825480.09828
2015-10-27,60883825480.09828
2015-10-28,60883825480.09828
2015-10-29,62045283043.78573
2015-10-30,62253982449.76082
2015-10-31,62253982449.76082
2015-11-01,62253982449.76082
2015-11-02,62253982449.76082
2015-11-03,62253982449.76082
2015-11-04,62253982449.76082
2015-11-05,62253982449.76082
2015-11-06,62253982449.76082
2015-11-07,62253982449.76082
2015-11-08,62253982449.76082
2015-11-09,62253982449.76082
2015-11-10,62253982449.76082
2015-11-11,64200880178.47929
2015-11-12,65848255179.70261
2015-11-13,65848255179.70261
2015-11-14,65848255179.70261
2015-11-15,65848255179.70261
2015-11-16,65848255179.70261
2015-11-17,65848255179.70261
2015-11-18,65848255179.70261
2015-11-19,65848255179.70261
2015-11-20,65848255179.70261
2015-11-21,65848255179.70261
2015-11-22,65848255179.70261
2015-11-23,65848255179.70261
2015-11-24,72061768578.81212
2015-11-25,72722780642.54718
2015-11-26,72722780642.54718
2015-11-27,72722780642.54718
2015-11-28,72722780642.54718
2015-11-29,72722780642.54718
2015-11-30,72722780642.54718
2015-12-01,72722780642.54718
2015-12-02,72722780642.54718
2015-12-03,72722780642.54718
2015-12-04,72722780642.54718
2015-12-05,72722780642.54718
2015-12-06,72883273730.79066
2015-12-07,79102380900.22598
2015-12-08,79102380900.22598
2015-12-09,79102380900.22598
2015-12-10,79102380900.22598
2015-12-11,79102380900.22598
2015-12-12,79102380900.22598
2015-12-13,79102380900.22598
2015-12-14,79102380900.22598
2015-12-15,79102380900.22598
2015-12-16,79102380900.22598
2015-12-17,79102380900.22598
2015-12-18,81054834554.7245
2015-12-19,93448670796.3238
2015-12-20,93448670796.3238
2015-12-21,93448670796.3238
2015-12-22,93448670796.3238
2015-12-23,93448670796.3238
2015-12-24,93448670796.3238
2015-12-25,93448670796.3238
2015-12-26,93448670796.3238
2015-12-27,93448670796.3238
2015-12-28,93448670796.3238
2015-12-29,93448670796.3238
2015-12-30,93448670796.3238
2015-12-31,99178743060.35413
2016-01-01,103880340815.4559
2016-01-02,103880340815.4559
2016-01-03,103880340815.4559
2016-01-04,103880340815.4559
2016-01-05,103880340815.4559
2016-01-06,103880340815.4559
2016-01-07,103880340815.4559
2016-01-08,103880340815.4559
2016-01-09,103880340815.4559
2016-01-10,103880340815.4559
2016-01-11,103880340815.4559
2016-01-12,103880340815.4559
2016-01-13,110281664454.65536
2016-01-14,113354299801.4711
2016-01-15,113354299801.4711
2016-01-16,113354299801.4711
2016-01-17,113354299801.4711
2016-01-18,113354299801.4711
2016-01-19,113354299801.4711
2016-01-20,113354299801.4711
2016-01-21,113354299801.4711
2016-01-22,113354299801.4711
2016-01-23,113354299801.4711
2016-01-24,113354299801.4711
2016-01-25,113354299801.4711
2016-01-26,116485100199.79886
2016-01-27,120033340651.237
2016-01-28,120033340651.237
2016-01-29,120033340651.237
2016-01-30,120033340651.237
2016-01-31,120033340651.237
2016-02-01,120033340651.237
2016-02-02,120033340651.237
2016-02-03,120033340651.237
2016-02-04,120033340651.237
2016-02-05,120033340651.237
2016-02-06,120033340651.237
2016-02-07,140421880266.127
2016-02-08,144116447847.3487
2016-02-09,144116447847.3487
2016-02-10,144116447847.3487
2016-02-11,144116447847.3487
2016-02-12,144116447847.3487
2016-02-13,144116447847.3487
2016-02-14,144116447847.3487
2016-02-15,144116447847.3487
2016-02-16,144116447847.3487
2016-02-17,144116447847.3487
2016-02-18,144116447847.3487
2016-02-19,152801885495.6569
2016-02-20,163491654908.9593
2016-02-21,163491654908.9593
2016-02-22,163491654908.9593
2016-02-23,163491654908.9593
2016-02-24,163491654908.9593
2016-02-25,163491654908.9593
2016-02-26,163491654908.9593
2016-02-27,163491654908.9593
2016-02-28,163491654908.9593
2016-02-29,163491654908.9593
2016-03-01,163491654908.9593
2016-03-02,163491654908.9593
2016-03-03,163491654908.9593
2016-03-04,163328285517.29584
2016-03-05,158427203767.3917
2016-03-06,158427203767.3917
2016-03-07,158427203767.3917
2016-03-08,158427203767.3917
2016-03-09,158427203767.3917
2016-03-10,158427203767.3917
2016-03-11,158427203767.3917
2016-03-12,158427203767.3917
2016-03-13,158427203767.3917
2016-03-14,158427203767.3917
2016-03-15,158427203767.3917
2016-03-16,158427203767.3917
2016-03-17,158427203767.3917
2016-03-18,162377880110.50516
2016-03-19,165496835118.2263
2016-03-20,165496835118.2263
2016-03-21,165496835118.2263
2016-03-22,165496835118.2263
2016-03-23,165496835118.2263
2016-03-24,165496835118.2263
2016-03-25,165496835118.2263
2016-03-26,165496835118.2263
2016-03-27,165496835118.2263
2016-03-28,165496835118.2263
2016-03-29,165496835118.2263
2016-03-30,165496835118.2263
2016-03-31,165496835118.2263
2016-04-01,166523911373.7028
2016-04-02,166851513282.7772
2016-04-03,166851513282.7772
2016-04-04,166851513282.7772
2016-04-05,166851513282.7772
2016-04-06,166851513282.7772
2016-04-07,166851513282.7772
2016-04-08,166851513282.7772
2016-04-09,166851513282.7772
2016-04-10,166851513282.7772
2016-04-11,166851513282.7772
2016-04-12,166851513282.7772
2016-04-13,166851513282.7772
2016-04-14,174495660875.61005
2016-04-15,178678307671.6884
2016-04-16,178678307671.6884
2016-04-17,178678307671.6884
2016-04-18,178678307671.6884
2016-04-19,178678307671.6884
2016-04-20,178678307671.6884
2016-04-21,178678307671.6884
2016-04-22,178678307671.6884
2016-04-23,178678307671.6884
2016-04-24,178678307671.6884
2016-04-25,178678307671.6884
2016-04-26,178678307671.6884
2016-04-27,178678307671.6884
2016-04-28,178666172180.37097
2016-04-29,178659257772.5273
2016-04-30,178659257772.5273
2016-05-01,178659257772.5273
2016-05-02,178659257772.5273
2016-05-03,178659257772.5273
2016-05-04,178659257772.5273
2016-05-05,178659257772.5273
2016-05-06,178659257772.5273
2016-05-07,178659257772.5273
2016-05-08,178659257772.5273
2016-05-09,178659257772.5273
2016-05-10,178659257772.5273
2016-05-11,190502504491.3437
2016-05-12,194254820283.444
2016-05-13,194254820283.444
2016-05-14,194254820283.444
2016-05-15,194254820283.444
2016-05-16,194254820283.444
2016-05-17,194254820283.444
2016-05-18,194254820283.444
2016-05-19,194254820283.444
2016-05-20,194254820283.444
2016-05-21,194254820283.444
2016-05-22,194254820283.444
2016-05-23,194254820283.444
2016-05-24,194770865920.9745
2016-05-25,199312067531.243
2016-05-26,199312067531.243
2016-05-27,199312067531.243
2016-05-28,199312067531.243
2016-05-29,199312067531.243
2016-05-30,199312067531.243
2016-05-31,199312067531.243
2016-06-01,199312067531.243
2016-06-02,199312067531.243
2016-06-03,199312067531.243
2016-06-04,199312067531.243
2016-06-05,199312067531.243
2016-06-06,199312067531.243
2016-06-07,199312067531.243
2016-06-08,196422606560.9381
2016-06-09,196061423939.65
2016-06-10,196061423939.65
2016-06-11,196061423939.65
2016-06-12,196061423939.65
2016-06-13,196061423939.65
2016-06-14,196061423939.65
2016-06-15,196061423939.65
2016-06-16,196061423939.65
2016-06-17,196061423939.65
2016-06-18,196061423939.65
2016-06-19,196061423939.65
2016-06-20,196061423939.65
2016-06-21,206307449112.4912
2016-06-22,209453158595.381
2016-06-23,209453158595.381
2016-06-24,209453158595.381
2016-06-25,209453158595.381
2016-06-26,209453158595.381
2016-06-27,209453158595.381
2016-06-28,209453158595.381
2016-06-29,209453158595.381
2016-06-30,209453158595.381
2016-07-01,209453158595.381
2016-07-02,209453158595.381
2016-07-03,209453158595.381
2016-07-04,209557682217.5252
2016-07-05,213398925331.3239
2016-07-06,213398925331.3239
2016-07-07,213398925331.3239
2016-07-08,213398925331.3239
2016-07-09,213398925331.3239
2016-07-10,213398925331.3239
2016-07-11,213398925331.3239
2016-07-12,213398925331.3239
2016-07-13,213398925331.3239
2016-07-14,213398925331.3239
2016-07-15,213398925331.3239
2016-07-16,213398925331.3239
2016-07-17,213398925331.3239
2016-07-18,213402086675.11407
2016-07-19,213492501107.5134
2016-07-20,213492501107.5134
2016-07-21,213492501107.5134
2016-07-22,213492501107.5134
2016-07-23,213492501107.5134
2016-07-24,213492501107.5134
2016-07-25,213492501107.5134
2016-07-26,213492501107.5134
2016-07-27,213492501107.5134
2016-07-28,213492501107.5134
2016-07-29,213492501107.5134
2016-07-30,213492501107.5134
2016-07-31,213492501107.5134
2016-08-01,213492501107.5134
2016-08-02,210856298776.9556
2016-08-03,201893210853.059
2016-08-04,201893210853.059
2016-08-05,201893210853.059
2016-08-06,201893210853.059
2016-08-07,201893210853.059
2016-08-08,201893210853.059
2016-08-09,201893210853.059
2016-08-10,201893210853.059
2016-08-11,201893210853.059
2016-08-12,201893210853.059
2016-08-13,201893210853.059
2016-08-14,201893210853.059
2016-08-15,203483855226.776
2016-08-16,217375482757.2376
2016-08-17,217375482757.2376
2016-08-18,217375482757.2376
2016-08-19,217375482757.2376
2016-08-20,217375482757.2376
2016-08-21,217375482757.2376
2016-08-22,217375482757.2376
2016-08-23,217375482757.2376
2016-08-24,217375482757.2376
2016-08-25,217375482757.2376
2016-08-26,217375482757.2376
2016-08-27,217375482757.2376
2016-08-28,217375482757.2376
2016-08-29,218441791495.072
2016-08-30,220755908330.3723
2016-08-31,220755908330.3723
2016-09-01,220755908330.3723
2016-09-02,220755908330.3723
2016-09-03,220755908330.3723
2016-09-04,220755908330.3723
2016-09-05,220755908330.3723
2016-09-06,220755908330.3723
2016-09-07,220755908330.3723
2016-09-08,220755908330.3723
2016-09-09,220755908330.3723
2016-09-10,220755908330.3723
2016-09-11,220755908330.3723
2016-09-12,224586991480.29703
2016-09-13,225832872179.4596
2016-09-14,225832872179.4596
2016-09-15,225832872179.4596
2016-09-16,225832872179.4596
2016-09-17,225832872179.4596
2016-09-18,225832872179.4596
2016-09-19,225832872179.4596
2016-09-20,225832872179.4596
2016-09-21,225832872179.4596
2016-09-22,225832872179.4596
2016-09-23,225832872179.4596
2016-09-24,225832872179.4596
2016-09-25,234736618673.55072
2016-09-26,241227200229.991
2016-09-27,241227200229.991
2016-09-28,241227200229.991
2016-09-29,241227200229.991
2016-09-30,241227200229.991
2016-10-01,241227200229.991
2016-10-02,241227200229.991
2016-10-03,241227200229.991
2016-10-04,241227200229.991
2016-10-05,241227200229.991
2016-10-06,241227200229.991
2016-10-07,241227200229.991
2016-10-08,250540187708.58105
2016-10-09,258522748404.5154
2016-10-10,258522748404.5154
2016-10-11,258522748404.5154
2016-10-12,258522748404.5154
2016-10-13,258522748404.5154
2016-10-14,258522748404.5154
2016-10-15,258522748404.5154
2016-10-16,258522748404.5154
2016-10-17,258522748404.5154
2016-10-18,258522748404.5154
2016-10-19,258522748404.5154
2016-10-20,258522748404.5154
2016-10-21,258522748404.5154
2016-10-22,257535264828.06723
2016-10-23,253618246641.4895
2016-10-24,253618246641.4895
2016-10-25,253618246641.4895
2016-10-26,253618246641.4895
2016-10-27,253618246641.4895
2016-10-28,253618246641.4895
2016-10-29,253618246641.4895
2016-10-30,253618246641.4895
2016-10-31,253618246641.4895
2016-11-01,253618246641.4895
2016-11-02,253618246641.4895
2016-11-03,253618246641.4895
2016-11-04,253618246641.4895
2016-11-05,253965858708.09607
2016-11-06,254620187304.0614
2016-11-07,254620187304.0614
2016-11-08,254620187304.0614
2016-11-09,254620187304.0614
2016-11-10,254620187304.0614
2016-11-11,254620187304.0614
2016-11-12,254620187304.0614
2016-11-13,254620187304.0614
2016-11-14,254620187304.0614
2016-11-15,254620187304.0614
2016-11-16,254620187304.0614
2016-11-17,254620187304.0614
2016-11-18,272434584596.2644
2016-11-19,281800917193.1958
2016-11-20,281800917193.1958
2016-11-21,281800917193.1958
2016-11-22,281800917193.1958
2016-11-23,281800917193.1958
2016-11-24,281800917193.1958
2016-11-25,281800917193.1958
2016-11-26,281800917193.1958
2016-11-27,281800917193.1958
2016-11-28,281800917193.1958
2016-11-29,281800917193.1958
2016-11-30,281800917193.1958
2016-12-01,281800917193.1958
2016-12-02,286175539941.774
2016-12-03,286765766820.5504
2016-12-04,286765766820.5504
2016-12-05,286765766820.5504
2016-12-06,286765766820.5504
2016-12-07,286765766820.5504
2016-12-08,286765766820.5504
2016-12-09,286765766820.5504
