date,Miner Withdrawing Transactions
2017-01-25,2337
2017-01-26,2168
2017-01-27,1186
2017-01-28,958
2017-01-29,1052
2017-01-30,963
2017-01-31,1165
2017-02-01,1354
2017-02-02,1005
2017-02-03,1259
2017-02-04,1310
2017-02-05,1115
2017-02-06,1027
2017-02-07,1100
2017-02-08,1319
2017-02-09,1725
2017-02-10,1863
2017-02-11,1325
2017-02-12,1215
2017-02-13,1425
2017-02-14,1388
2017-02-15,1306
2017-02-16,1138
2017-02-17,1288
2017-02-18,1290
2017-02-19,1043
2017-02-20,1130
2017-02-21,981
2017-02-22,1079
2017-02-23,1131
2017-02-24,1409
2017-02-25,1699
2017-02-26,1032
2017-02-27,1006
2017-02-28,1179
2017-03-01,1074
2017-03-02,1141
2017-03-03,1489
2017-03-04,999
2017-03-05,1039
2017-03-06,1269
2017-03-07,1092
2017-03-08,1279
2017-03-09,969
2017-03-10,1190
2017-03-11,1159
2017-03-12,822
2017-03-13,1101
2017-03-14,1106
2017-03-15,2201
2017-03-16,1299
2017-03-17,1114
2017-03-18,982
2017-03-19,945
2017-03-20,788
2017-03-21,963
2017-03-22,1568
2017-03-23,1017
2017-03-24,1226
2017-03-25,900
2017-03-26,965
2017-03-27,881
2017-03-28,1079
2017-03-29,941
2017-03-30,2566
2017-03-31,1531
2017-04-01,903
2017-04-02,912
2017-04-03,991
2017-04-04,963
2017-04-05,1090
2017-04-06,1265
2017-04-07,1164
2017-04-08,880
2017-04-09,1058
2017-04-10,1128
2017-04-11,1226
2017-04-12,1601
2017-04-13,977
2017-04-14,1325
2017-04-15,1500
2017-04-16,1100
2017-04-17,1054
2017-04-18,1319
2017-04-19,1629
2017-04-20,1337
2017-04-21,1986
2017-04-22,1268
2017-04-23,1525
2017-04-24,1359
2017-04-25,2056
2017-04-26,1825
2017-04-27,1509
2017-04-28,1772
2017-04-29,1639
2017-04-30,1686
2017-05-01,1347
2017-05-02,1790
2017-05-03,1384
2017-05-04,1673
2017-05-05,1683
2017-05-06,1342
2017-05-07,1233
2017-05-08,1988
2017-05-09,1831
2017-05-10,1598
2017-05-11,1760
2017-05-12,1672
2017-05-13,1284
2017-05-14,1128
2017-05-15,1879
2017-05-16,1149
2017-05-17,1703
2017-05-18,1220
2017-05-19,1765
2017-05-20,1016
2017-05-21,1381
2017-05-22,1916
2017-05-23,1895
2017-05-24,2071
2017-05-25,2969
2017-05-26,2262
2017-05-27,1481
2017-05-28,1881
2017-05-29,1932
2017-05-30,1826
2017-05-31,2433
2017-06-01,1852
2017-06-02,1686
2017-06-03,1739
2017-06-04,2300
2017-06-05,3117
2017-06-06,2183
2017-06-07,2571
2017-06-08,2789
2017-06-09,2639
2017-06-10,2252
2017-06-11,1900
2017-06-12,2118
2017-06-13,2080
2017-06-14,2112
2017-06-15,2166
2017-06-16,2039
2017-06-17,1577
2017-06-18,1308
2017-06-19,1797
2017-06-20,1704
2017-06-21,1797
2017-06-22,1705
2017-06-23,2448
2017-06-24,1618
2017-06-25,1322
2017-06-26,1937
2017-06-27,1650
2017-06-28,1855
2017-06-29,1313
2017-06-30,1554
2017-07-01,1299
2017-07-02,1267
2017-07-03,1609
2017-07-04,1366
2017-07-05,1508
2017-07-06,1317
2017-07-07,1538
2017-07-08,1272
2017-07-09,1072
2017-07-10,1554
2017-07-11,1816
2017-07-12,1638
2017-07-13,1495
2017-07-14,1226
2017-07-15,1604
2017-07-16,1136
2017-07-17,1338
2017-07-18,1385
2017-07-19,1622
2017-07-20,1381
2017-07-21,1373
2017-07-22,1034
2017-07-23,946
2017-07-24,1098
2017-07-25,1495
2017-07-26,1039
2017-07-27,1152
2017-07-28,1529
2017-07-29,1055
2017-07-30,1063
2017-07-31,1029
2017-08-01,1413
2017-08-02,1059
2017-08-03,1736
2017-08-04,1224
2017-08-05,1772
2017-08-06,1103
2017-08-07,1530
2017-08-08,1505
2017-08-09,1316
2017-08-10,1236
2017-08-11,2137
2017-08-12,3639
2017-08-13,2553
2017-08-14,1571
2017-08-15,2321
2017-08-16,2255
2017-08-17,6085
2017-08-18,1908
2017-08-19,1389
2017-08-20,963
2017-08-21,1352
2017-08-22,1102
2017-08-23,1667
2017-08-24,1192
2017-08-25,1124
2017-08-26,1008
2017-08-27,1295
2017-08-28,1338
2017-08-29,1714
2017-08-30,1924
2017-08-31,2226
2017-09-01,1982
2017-09-02,1566
2017-09-03,1182
2017-09-04,2318
2017-09-05,2638
2017-09-06,2089
2017-09-07,1920
2017-09-08,2324
2017-09-09,1580
2017-09-10,1635
2017-09-11,2018
2017-09-12,2270
2017-09-13,1739
2017-09-14,2423
2017-09-15,2858
2017-09-16,2715
2017-09-17,2715
2017-09-18,2256
2017-09-19,2798
2017-09-20,1386
2017-09-21,1976
2017-09-22,1310
2017-09-23,1104
2017-09-24,1026
2017-09-25,1526
2017-09-26,3270
2017-09-27,2227
2017-09-28,1717
2017-09-29,1470
2017-09-30,1406
2017-10-01,953
2017-10-02,1435
2017-10-03,1327
2017-10-04,1174
2017-10-05,1330
2017-10-06,1243
2017-10-07,955
2017-10-08,1096
2017-10-09,1890
2017-10-10,1662
2017-10-11,1469
2017-10-12,1661
2017-10-13,1892
2017-10-14,1329
2017-10-15,1230
2017-10-16,1393
2017-10-17,1451
2017-10-18,1723
2017-10-19,1406
2017-10-20,1387
2017-10-21,1571
2017-10-22,1235
2017-10-23,1669
2017-10-24,1600
2017-10-25,1484
2017-10-26,1345
2017-10-27,1180
2017-10-28,738
2017-10-29,1147
2017-10-30,1536
2017-10-31,1506
2017-11-01,1759
2017-11-02,2055
2017-11-03,1677
2017-11-04,1251
2017-11-05,1289
2017-11-06,1341
2017-11-07,1462
2017-11-08,1833
2017-11-09,1531
2017-11-10,1513
2017-11-11,1095
2017-11-12,1236
2017-11-13,1545
2017-11-14,1133
2017-11-15,1583
2017-11-16,1708
2017-11-17,1743
2017-11-18,1161
2017-11-19,1295
2017-11-20,4158
2017-11-21,1913
2017-11-22,3302
2017-11-23,1643
2017-11-24,1660
2017-11-25,1433
2017-11-26,1521
2017-11-27,2097
2017-11-28,2237
2017-11-29,2698
2017-11-30,2876
2017-12-01,2030
2017-12-02,1441
2017-12-03,1496
2017-12-04,1934
2017-12-05,1944
2017-12-06,2105
2017-12-07,2455
2017-12-08,3115
2017-12-09,2306
2017-12-10,1815
2017-12-11,2201
2017-12-12,2642
2017-12-13,2596
2017-12-14,2016
2017-12-15,2003
2017-12-16,1997
2017-12-17,2003
2017-12-18,2481
2017-12-19,1483
2017-12-20,1785
2017-12-21,1240
2017-12-22,1258
2017-12-23,4116
2017-12-24,1563
2017-12-25,1499
2017-12-26,1538
2017-12-27,1482
2017-12-28,1120
2017-12-29,1190
2017-12-30,1085
2017-12-31,941
2018-01-01,879
2018-01-02,1323
2018-01-03,1216
2018-01-04,743
2018-01-05,827
2018-01-06,1303
2018-01-07,2295
2018-01-08,1854
2018-01-09,1372
2018-01-10,1362
2018-01-11,1175
2018-01-12,1124
2018-01-13,983
2018-01-14,798
2018-01-15,943
2018-01-16,1099
2018-01-17,1147
2018-01-18,1071
2018-01-19,721
2018-01-20,859
2018-01-21,1067
2018-01-22,723
2018-01-23,606
2018-01-24,546
2018-01-25,583
2018-01-26,543
2018-01-27,436
2018-01-28,508
2018-01-29,473
2018-01-30,571
2018-01-31,503
2018-02-01,503
2018-02-02,468
2018-02-03,463
2018-02-04,579
2018-02-05,552
2018-02-06,809
2018-02-07,445
2018-02-08,411
2018-02-09,441
2018-02-10,360
2018-02-11,350
2018-02-12,371
2018-02-13,368
2018-02-14,434
2018-02-15,391
2018-02-16,371
2018-02-17,456
2018-02-18,619
2018-02-19,444
2018-02-20,466
2018-02-21,477
2018-02-22,453
2018-02-23,520
2018-02-24,370
2018-02-25,415
2018-02-26,454
2018-02-27,471
2018-02-28,413
2018-03-01,490
2018-03-02,534
2018-03-03,433
2018-03-04,393
2018-03-05,433
2018-03-06,482
2018-03-07,429
2018-03-08,449
2018-03-09,454
2018-03-10,377
2018-03-11,635
2018-03-12,546
2018-03-13,573
2018-03-14,798
2018-03-15,885
2018-03-16,913
2018-03-17,879
2018-03-18,878
2018-03-19,838
2018-03-20,500
2018-03-21,473
2018-03-22,489
2018-03-23,445
2018-03-24,416
2018-03-25,391
2018-03-26,516
2018-03-27,450
2018-03-28,435
2018-03-29,592
2018-03-30,523
2018-03-31,435
2018-04-01,465
2018-04-02,504
2018-04-03,545
2018-04-04,538
2018-04-05,491
2018-04-06,470
2018-04-07,459
2018-04-08,439
2018-04-09,595
2018-04-10,715
2018-04-11,786
2018-04-12,1319
2018-04-13,1179
2018-04-14,569
2018-04-15,745
2018-04-16,724
2018-04-17,712
2018-04-18,703
2018-04-19,962
2018-04-20,904
2018-04-21,778
2018-04-22,612
2018-04-23,899
2018-04-24,1001
2018-04-25,1226
2018-04-26,1032
2018-04-27,987
2018-04-28,683
2018-04-29,638
2018-04-30,717
2018-05-01,668
2018-05-02,983
2018-05-03,2297
2018-05-04,1683
2018-05-05,1030
2018-05-06,721
2018-05-07,1339
2018-05-08,1064
2018-05-09,1154
2018-05-10,837
2018-05-11,808
2018-05-12,582
2018-05-13,515
2018-05-14,775
2018-05-15,815
2018-05-16,726
2018-05-17,664
2018-05-18,699
2018-05-19,549
2018-05-20,508
2018-05-21,622
2018-05-22,672
2018-05-23,716
2018-05-24,673
2018-05-25,597
2018-05-26,432
2018-05-27,450
2018-05-28,642
2018-05-29,683
2018-05-30,715
2018-05-31,872
2018-06-01,699
2018-06-02,504
2018-06-03,546
2018-06-04,697
2018-06-05,863
2018-06-06,822
2018-06-07,726
2018-06-08,735
2018-06-09,604
2018-06-10,555
2018-06-11,657
2018-06-12,664
2018-06-13,603
2018-06-14,608
2018-06-15,610
2018-06-16,421
2018-06-17,337
2018-06-18,451
2018-06-19,601
2018-06-20,608
2018-06-21,649
2018-06-22,649
2018-06-23,458
2018-06-24,490
2018-06-25,678
2018-06-26,588
2018-06-27,638
2018-06-28,713
2018-06-29,817
2018-06-30,720
2018-07-01,434
2018-07-02,650
2018-07-03,646
2018-07-04,735
2018-07-05,632
2018-07-06,597
2018-07-07,484
2018-07-08,569
2018-07-09,646
2018-07-10,721
2018-07-11,645
2018-07-12,619
2018-07-13,625
2018-07-14,571
2018-07-15,794
2018-07-16,653
2018-07-17,849
2018-07-18,817
2018-07-19,736
2018-07-20,772
2018-07-21,575
2018-07-22,556
2018-07-23,838
2018-07-24,952
2018-07-25,846
2018-07-26,858
2018-07-27,836
2018-07-28,685
2018-07-29,695
2018-07-30,952
2018-07-31,1114
2018-08-01,730
2018-08-02,660
2018-08-03,694
2018-08-04,494
2018-08-05,410
2018-08-06,545
2018-08-07,627
2018-08-08,648
2018-08-09,545
2018-08-10,583
2018-08-11,474
2018-08-12,423
2018-08-13,587
2018-08-14,563
2018-08-15,660
2018-08-16,542
2018-08-17,493
2018-08-18,377
2018-08-19,401
2018-08-20,623
2018-08-21,515
2018-08-22,709
2018-08-23,594
2018-08-24,575
2018-08-25,468
2018-08-26,424
2018-08-27,543
2018-08-28,635
2018-08-29,646
2018-08-30,588
2018-08-31,611
2018-09-01,466
2018-09-02,469
2018-09-03,513
2018-09-04,526
2018-09-05,546
2018-09-06,556
2018-09-07,423
2018-09-08,395
2018-09-09,358
2018-09-10,469
2018-09-11,458
2018-09-12,487
2018-09-13,460
2018-09-14,607
2018-09-15,416
2018-09-16,319
2018-09-17,439
2018-09-18,448
2018-09-19,442
2018-09-20,447
2018-09-21,552
2018-09-22,395
2018-09-23,369
2018-09-24,425
2018-09-25,441
2018-09-26,501
2018-09-27,465
2018-09-28,540
2018-09-29,425
2018-09-30,440
2018-10-01,481
2018-10-02,437
2018-10-03,372
2018-10-04,397
2018-10-05,418
2018-10-06,374
2018-10-07,345
2018-10-08,515
2018-10-09,505
2018-10-10,695
2018-10-11,571
2018-10-12,476
2018-10-13,384
2018-10-14,375
2018-10-15,524
2018-10-16,751
2018-10-17,468
2018-10-18,483
2018-10-19,398
2018-10-20,301
2018-10-21,307
2018-10-22,414
2018-10-23,494
2018-10-24,442
2018-10-25,480
2018-10-26,456
2018-10-27,339
2018-10-28,388
2018-10-29,493
2018-10-30,543
2018-10-31,498
2018-11-01,487
2018-11-02,561
2018-11-03,348
2018-11-04,389
2018-11-05,597
2018-11-06,517
2018-11-07,441
2018-11-08,434
2018-11-09,398
2018-11-10,348
2018-11-11,337
2018-11-12,465
2018-11-13,357
2018-11-14,376
2018-11-15,572
2018-11-16,398
2018-11-17,344
2018-11-18,350
2018-11-19,446
2018-11-20,610
2018-11-21,437
2018-11-22,552
2018-11-23,493
2018-11-24,422
2018-11-25,431
2018-11-26,500
2018-11-27,530
2018-11-28,515
2018-11-29,477
2018-11-30,532
2018-12-01,465
2018-12-02,356
2018-12-03,448
2018-12-04,527
2018-12-05,569
2018-12-06,601
2018-12-07,530
2018-12-08,477
2018-12-09,376
2018-12-10,496
2018-12-11,483
2018-12-12,511
2018-12-13,506
2018-12-14,477
2018-12-15,465
2018-12-16,322
2018-12-17,548
2018-12-18,568
2018-12-19,750
2018-12-20,611
2018-12-21,552
2018-12-22,417
2018-12-23,434
2018-12-24,545
2018-12-25,429
2018-12-26,463
2018-12-27,528
2018-12-28,512
2018-12-29,509
2018-12-30,420
2018-12-31,448
2019-01-01,355
2019-01-02,497
2019-01-03,513
2019-01-04,548
2019-01-05,458
2019-01-06,439
2019-01-07,729
2019-01-08,581
2019-01-09,555
2019-01-10,565
2019-01-11,505
2019-01-12,432
2019-01-13,395
2019-01-14,492
2019-01-15,546
2019-01-16,516
2019-01-17,486
2019-01-18,541
2019-01-19,1442
2019-01-20,870
2019-01-21,730
2019-01-22,667
2019-01-23,592
2019-01-24,651
2019-01-25,575
2019-01-26,574
2019-01-27,523
2019-01-28,809
2019-01-29,940
2019-01-30,658
2019-01-31,729
2019-02-01,747
2019-02-02,571
2019-02-03,532
2019-02-04,584
2019-02-05,529
2019-02-06,491
2019-02-07,559
2019-02-08,541
2019-02-09,534
2019-02-10,542
2019-02-11,577
2019-02-12,514
2019-02-13,679
2019-02-14,593
2019-02-15,616
2019-02-16,554
2019-02-17,523
2019-02-18,834
2019-02-19,861
2019-02-20,865
2019-02-21,674
2019-02-22,717
2019-02-23,739
2019-02-24,711
2019-02-25,753
2019-02-26,767
2019-02-27,802
2019-02-28,928
2019-03-01,733
2019-03-02,632
2019-03-03,693
2019-03-04,853
2019-03-05,880
2019-03-06,861
2019-03-07,736
2019-03-08,850
2019-03-09,627
2019-03-10,522
2019-03-11,816
2019-03-12,836
2019-03-13,771
2019-03-14,789
2019-03-15,860
2019-03-16,756
2019-03-17,630
2019-03-18,807
2019-03-19,757
2019-03-20,853
2019-03-21,891
2019-03-22,813
2019-03-23,733
2019-03-24,633
2019-03-25,1024
2019-03-26,854
2019-03-27,1074
2019-03-28,968
2019-03-29,828
2019-03-30,793
2019-03-31,854
2019-04-01,895
2019-04-02,1216
2019-04-03,1109
2019-04-04,1008
2019-04-05,816
2019-04-06,853
2019-04-07,747
2019-04-08,1049
2019-04-09,888
2019-04-10,936
2019-04-11,819
2019-04-12,776
2019-04-13,758
2019-04-14,637
2019-04-15,987
2019-04-16,843
2019-04-17,827
2019-04-18,804
2019-04-19,898
2019-04-20,885
2019-04-21,886
2019-04-22,968
2019-04-23,955
2019-04-24,1158
2019-04-25,1018
2019-04-26,1188
2019-04-27,921
2019-04-28,763
2019-04-29,929
2019-04-30,1055
2019-05-01,879
2019-05-02,777
2019-05-03,1038
2019-05-04,1035
2019-05-05,1006
2019-05-06,1168
2019-05-07,1057
2019-05-08,1219
2019-05-09,1156
2019-05-10,1243
2019-05-11,1250
2019-05-12,1092
2019-05-13,1523
2019-05-14,1322
2019-05-15,1179
2019-05-16,1044
2019-05-17,1030
2019-05-18,841
2019-05-19,1009
2019-05-20,1114
2019-05-21,992
2019-05-22,1011
2019-05-23,960
2019-05-24,985
2019-05-25,865
2019-05-26,772
2019-05-27,1159
2019-05-28,1217
2019-05-29,1260
2019-05-30,1247
2019-05-31,1236
2019-06-01,959
2019-06-02,1059
2019-06-03,1193
2019-06-04,1244
2019-06-05,1282
2019-06-06,1144
2019-06-07,833
2019-06-08,778
2019-06-09,903
2019-06-10,1175
2019-06-11,1059
2019-06-12,955
2019-06-13,1023
2019-06-14,1233
2019-06-15,1007
2019-06-16,1036
2019-06-17,1295
2019-06-18,1509
2019-06-19,1462
2019-06-20,1164
2019-06-21,1045
2019-06-22,1185
2019-06-23,1138
2019-06-24,1412
2019-06-25,1394
2019-06-26,1815
2019-06-27,1485
2019-06-28,1175
2019-06-29,1267
2019-06-30,843
2019-07-01,1083
2019-07-02,1040
2019-07-03,1140
2019-07-04,1097
2019-07-05,1614
2019-07-06,895
2019-07-07,744
2019-07-08,1328
2019-07-09,1120
2019-07-10,1163
2019-07-11,1164
2019-07-12,1192
2019-07-13,897
2019-07-14,1005
2019-07-15,1634
2019-07-16,1260
2019-07-17,1082
2019-07-18,936
2019-07-19,1016
2019-07-20,975
2019-07-21,1086
2019-07-22,1014
2019-07-23,1210
2019-07-24,997
2019-07-25,1004
2019-07-26,976
2019-07-27,854
2019-07-28,810
2019-07-29,1050
2019-07-30,1139
2019-07-31,1303
2019-08-01,1206
2019-08-02,1222
2019-08-03,1017
2019-08-04,1451
2019-08-05,1297
2019-08-06,1343
2019-08-07,1121
2019-08-08,1229
2019-08-09,1195
2019-08-10,1045
2019-08-11,905
2019-08-12,936
2019-08-13,1056
2019-08-14,1043
2019-08-15,1288
2019-08-16,964
2019-08-17,1002
2019-08-18,815
2019-08-19,1007
2019-08-20,1189
2019-08-21,1113
2019-08-22,1188
2019-08-23,1287
2019-08-24,996
2019-08-25,894
2019-08-26,1440
2019-08-27,1164
2019-08-28,1077
2019-08-29,1323
2019-08-30,1097
2019-08-31,1000
2019-09-01,1255
2019-09-02,1253
2019-09-03,1520
2019-09-04,1349
2019-09-05,1971
2019-09-06,1342
2019-09-07,924
2019-09-08,868
2019-09-09,1158
2019-09-10,1028
2019-09-11,1051
2019-09-12,1216
2019-09-13,873
2019-09-14,882
2019-09-15,965
2019-09-16,1128
2019-09-17,1107
2019-09-18,1090
2019-09-19,1113
2019-09-20,1217
2019-09-21,862
2019-09-22,775
2019-09-23,1194
2019-09-24,1199
2019-09-25,1501
2019-09-26,1161
2019-09-27,1030
2019-09-28,930
2019-09-29,899
2019-09-30,979
2019-10-01,874
2019-10-02,800
2019-10-03,690
2019-10-04,713
2019-10-05,767
2019-10-06,704
2019-10-07,855
2019-10-08,885
2019-10-09,933
2019-10-10,1021
2019-10-11,930
2019-10-12,794
2019-10-13,713
2019-10-14,975
2019-10-15,1523
2019-10-16,980
2019-10-17,1003
2019-10-18,930
2019-10-19,857
2019-10-20,893
2019-10-21,1078
2019-10-22,1081
2019-10-23,1016
2019-10-24,931
2019-10-25,1076
2019-10-26,1184
2019-10-27,912
2019-10-28,1073
2019-10-29,969
2019-10-30,930
2019-10-31,1012
2019-11-01,996
2019-11-02,954
2019-11-03,846
2019-11-04,1020
2019-11-05,1115
2019-11-06,1092
2019-11-07,1101
2019-11-08,985
2019-11-09,1038
2019-11-10,1009
2019-11-11,1126
2019-11-12,1026
2019-11-13,1159
2019-11-14,1125
2019-11-15,1093
2019-11-16,1056
2019-11-17,851
2019-11-18,1079
2019-11-19,1128
2019-11-20,1037
2019-11-21,1016
2019-11-22,1082
2019-11-23,776
2019-11-24,798
2019-11-25,1189
2019-11-26,1149
2019-11-27,1317
2019-11-28,1050
2019-11-29,1054
2019-11-30,925
2019-12-01,942
2019-12-02,1234
2019-12-03,1067
2019-12-04,1022
2019-12-05,1030
2019-12-06,1009
2019-12-07,950
2019-12-08,912
2019-12-09,1024
2019-12-10,1153
2019-12-11,1081
2019-12-12,1023
2019-12-13,1040
2019-12-14,814
2019-12-15,791
2019-12-16,1081
2019-12-17,1025
2019-12-18,1103
2019-12-19,1067
2019-12-20,892
2019-12-21,678
2019-12-22,686
2019-12-23,1032
2019-12-24,862
2019-12-25,891
2019-12-26,828
2019-12-27,814
2019-12-28,889
2019-12-29,742
2019-12-30,924
2019-12-31,947
2020-01-01,675
2020-01-02,1019
2020-01-03,833
2020-01-04,767
2020-01-05,770
2020-01-06,990
2020-01-07,1200
2020-01-08,1021
2020-01-09,1172
2020-01-10,1079
2020-01-11,810
2020-01-12,711
2020-01-13,942
2020-01-14,1142
2020-01-15,1208
2020-01-16,1150
2020-01-17,1029
2020-01-18,714
2020-01-19,947
2020-01-20,1013
2020-01-21,1027
2020-01-22,1851
2020-01-23,1532
2020-01-24,1056
2020-01-25,662
2020-01-26,689
2020-01-27,697
2020-01-28,1107
2020-01-29,934
2020-01-30,858
2020-01-31,937
2020-02-01,826
2020-02-02,977
2020-02-03,1118
2020-02-04,1000
2020-02-05,1155
2020-02-06,1049
2020-02-07,1060
2020-02-08,1098
2020-02-09,1103
2020-02-10,1212
2020-02-11,1329
2020-02-12,1210
2020-02-13,1489
2020-02-14,1103
2020-02-15,1115
2020-02-16,1147
2020-02-17,1267
2020-02-18,1424
2020-02-19,1426
2020-02-20,1369
2020-02-21,1654
2020-02-22,1399
2020-02-23,1676
2020-02-24,1880
2020-02-25,1586
2020-02-26,2011
2020-02-27,1746
2020-02-28,1875
2020-02-29,1746
2020-03-01,1711
2020-03-02,1777
2020-03-03,1655
2020-03-04,1748
2020-03-05,1462
2020-03-06,1391
2020-03-07,1373
2020-03-08,1232
2020-03-09,1628
2020-03-10,1911
2020-03-11,1456
2020-03-12,1773
2020-03-13,1817
2020-03-14,1107
2020-03-15,1240
2020-03-16,1628
2020-03-17,1576
2020-03-18,1047
2020-03-19,937
2020-03-20,1005
2020-03-21,742
2020-03-22,673
2020-03-23,923
2020-03-24,1534
2020-03-25,988
2020-03-26,1487
2020-03-27,1319
2020-03-28,1137
2020-03-29,1189
2020-03-30,1191
2020-03-31,1358
2020-04-01,1351
2020-04-02,1440
2020-04-03,1235
2020-04-04,1027
2020-04-05,1191
2020-04-06,1081
2020-04-07,1328
2020-04-08,1088
2020-04-09,1027
2020-04-10,1175
2020-04-11,1039
2020-04-12,1021
2020-04-13,1117
2020-04-14,1207
2020-04-15,1206
2020-04-16,1380
2020-04-17,1181
2020-04-18,1466
2020-04-19,1251
2020-04-20,1473
2020-04-21,1197
2020-04-22,1059
2020-04-23,1244
2020-04-24,1195
2020-04-25,1353
2020-04-26,1178
2020-04-27,1316
2020-04-28,1347
2020-04-29,1250
2020-04-30,887
2020-05-01,1074
2020-05-02,692
2020-05-03,1113
2020-05-04,738
2020-05-05,850
2020-05-06,1015
2020-05-07,1002
2020-05-08,1007
2020-05-09,857
2020-05-10,893
2020-05-11,1066
2020-05-12,834
2020-05-13,778
2020-05-14,722
2020-05-15,739
2020-05-16,554
2020-05-17,603
2020-05-18,630
2020-05-19,608
2020-05-20,551
2020-05-21,461
2020-05-22,565
2020-05-23,482
2020-05-24,682
2020-05-25,647
2020-05-26,674
2020-05-27,640
2020-05-28,796
2020-05-29,1152
2020-05-30,1254
2020-05-31,682
2020-06-01,729
2020-06-02,814
2020-06-03,661
2020-06-04,784
2020-06-05,922
2020-06-06,1031
2020-06-07,616
2020-06-08,802
2020-06-09,894
2020-06-10,800
2020-06-11,855
2020-06-12,897
2020-06-13,846
2020-06-14,655
2020-06-15,566
2020-06-16,685
2020-06-17,724
2020-06-18,658
2020-06-19,763
2020-06-20,992
2020-06-21,1151
2020-06-22,1047
2020-06-23,915
2020-06-24,863
2020-06-25,670
2020-06-26,794
2020-06-27,739
2020-06-28,875
2020-06-29,807
2020-06-30,967
2020-07-01,883
2020-07-02,969
2020-07-03,899
2020-07-04,733
2020-07-05,767
2020-07-06,839
2020-07-07,842
2020-07-08,1108
2020-07-09,1125
2020-07-10,1179
2020-07-11,1121
2020-07-12,1074
2020-07-13,893
2020-07-14,799
2020-07-15,902
2020-07-16,819
2020-07-17,648
2020-07-18,658
2020-07-19,793
2020-07-20,976
2020-07-21,649
2020-07-22,595
2020-07-23,693
2020-07-24,808
2020-07-25,827
2020-07-26,1012
2020-07-27,1310
2020-07-28,790
2020-07-29,830
2020-07-30,798
2020-07-31,830
2020-08-01,797
2020-08-02,1039
2020-08-03,889
2020-08-04,1000
2020-08-05,957
2020-08-06,884
2020-08-07,1001
2020-08-08,1079
2020-08-09,887
2020-08-10,913
2020-08-11,952
2020-08-12,922
2020-08-13,868
2020-08-14,924
2020-08-15,752
2020-08-16,667
2020-08-17,793
2020-08-18,818
2020-08-19,921
2020-08-20,872
2020-08-21,921
2020-08-22,775
2020-08-23,840
2020-08-24,950
2020-08-25,822
2020-08-26,833
2020-08-27,753
2020-08-28,774
2020-08-29,737
2020-08-30,759
2020-08-31,897
2020-09-01,918
2020-09-02,888
2020-09-03,809
2020-09-04,816
2020-09-05,1047
2020-09-06,939
2020-09-07,1386
2020-09-08,879
2020-09-09,880
2020-09-10,856
2020-09-11,797
2020-09-12,892
2020-09-13,794
2020-09-14,931
2020-09-15,788
2020-09-16,856
2020-09-17,966
2020-09-18,916
2020-09-19,786
2020-09-20,662
2020-09-21,824
2020-09-22,742
2020-09-23,697
2020-09-24,736
2020-09-25,921
2020-09-26,971
2020-09-27,1053
2020-09-28,976
2020-09-29,712
2020-09-30,1089
2020-10-01,589
2020-10-02,523
2020-10-03,640
2020-10-04,938
2020-10-05,699
2020-10-06,687
2020-10-07,721
2020-10-08,724
2020-10-09,878
2020-10-10,914
2020-10-11,738
2020-10-12,801
2020-10-13,784
2020-10-14,896
2020-10-15,883
2020-10-16,935
2020-10-17,694
2020-10-18,632
2020-10-19,749
2020-10-20,917
2020-10-21,924
2020-10-22,844
2020-10-23,676
2020-10-24,844
2020-10-25,726
2020-10-26,999
2020-10-27,848
2020-10-28,782
2020-10-29,647
2020-10-30,665
2020-10-31,706
2020-11-01,715
2020-11-02,756
2020-11-03,777
2020-11-04,995
2020-11-05,981
2020-11-06,1025
2020-11-07,689
2020-11-08,896
2020-11-09,940
2020-11-10,782
2020-11-11,772
2020-11-12,761
2020-11-13,793
2020-11-14,665
2020-11-15,764
2020-11-16,829
2020-11-17,819
2020-11-18,866
2020-11-19,694
2020-11-20,793
2020-11-21,728
2020-11-22,928
2020-11-23,881
2020-11-24,829
2020-11-25,734
2020-11-26,785
2020-11-27,718
2020-11-28,769
2020-11-29,641
2020-11-30,800
2020-12-01,861
2020-12-02,636
2020-12-03,780
2020-12-04,746
2020-12-05,601
2020-12-06,753
2020-12-07,767
2020-12-08,699
2020-12-09,718
2020-12-10,626
2020-12-11,706
2020-12-12,607
2020-12-13,846
2020-12-14,747
2020-12-15,792
2020-12-16,846
2020-12-17,893
2020-12-18,727
2020-12-19,713
2020-12-20,821
2020-12-21,722
2020-12-22,758
2020-12-23,781
2020-12-24,692
2020-12-25,745
2020-12-26,809
2020-12-27,942
2020-12-28,1009
2020-12-29,782
2020-12-30,940
2020-12-31,745
2021-01-01,910
2021-01-02,792
2021-01-03,823
2021-01-04,887
2021-01-05,695
2021-01-06,778
2021-01-07,813
2021-01-08,816
2021-01-09,684
2021-01-10,683
2021-01-11,691
2021-01-12,574
2021-01-13,553
2021-01-14,632
2021-01-15,620
2021-01-16,667
2021-01-17,592
2021-01-18,645
2021-01-19,628
2021-01-20,646
2021-01-21,650
2021-01-22,591
2021-01-23,597
2021-01-24,588
2021-01-25,649
2021-01-26,701
2021-01-27,665
2021-01-28,558
2021-01-29,684
2021-01-30,523
2021-01-31,551
2021-02-01,572
2021-02-02,602
2021-02-03,597
2021-02-04,612
2021-02-05,876
2021-02-06,748
2021-02-07,638
2021-02-08,817
2021-02-09,808
2021-02-10,639
2021-02-11,521
2021-02-12,578
2021-02-13,559
2021-02-14,852
2021-02-15,666
