date,Miner Outflow (Total)
2014-11-09,15692.88462881
2014-11-10,16055.1278088
2014-11-11,23596.20574505
2014-11-12,19598.52326738
2014-11-13,14336.34758626
2014-11-14,16548.28510595
2014-11-15,9405.59013288
2014-11-16,6597.39659695
2014-11-17,31931.79488524
2014-11-18,22297.52421197
2014-11-19,16452.48409643
2014-11-20,18652.04604871
2014-11-21,13284.90237423
2014-11-22,11017.50234968
2014-11-23,11481.20224811
2014-11-24,11363.53598464
2014-11-25,13210.72627163
2014-11-26,17623.02586267
2014-11-27,12705.08585006
2014-11-28,13433.54993598
2014-11-29,13409.55019369
2014-11-30,12465.43883698
2014-12-01,15568.74385989
2014-12-02,24178.15410227
2014-12-03,20462.92009592
2014-12-04,22075.0560669
2014-12-05,13025.21462724
2014-12-06,13987.05806831
2014-12-07,9521.42530866
2014-12-08,17316.33495247
2014-12-09,13510.95785299
2014-12-10,15491.36652364
2014-12-11,13814.52679146
2014-12-12,13074.70977641
2014-12-13,13103.80564871
2014-12-14,9723.12727939
2014-12-15,18187.2155805
2014-12-16,19267.5154524
2014-12-17,20744.90410636
2014-12-18,24274.32281945
2014-12-19,15231.89208534
2014-12-20,16664.88114363
2014-12-21,16117.69898987
2014-12-22,24721.84689464
2014-12-23,35476.5443083
2014-12-24,17147.50358796
2014-12-25,9648.93223501
2014-12-26,13348.65982101
2014-12-27,11304.27120885
2014-12-28,8271.73911999
2014-12-29,17102.77404402
2014-12-30,17169.22868876
2014-12-31,22751.78343036
2015-01-01,10544.48494105
2015-01-02,18298.95806114
2015-01-03,21430.91339693
2015-01-04,22445.06744005
2015-01-05,29218.30749672
2015-01-06,28222.34741078
2015-01-07,37795.64167907
2015-01-08,34783.64049961
2015-01-09,26497.84035844
2015-01-10,28939.15274532
2015-01-11,42156.87157422
2015-01-12,26857.52633163
2015-01-13,49296.29389903
2015-01-14,50930.37008068
2015-01-15,42914.96237769
2015-01-16,35123.6815184
2015-01-17,34031.38973869
2015-01-18,18226.30670742
2015-01-19,26452.79001082
2015-01-20,36904.11375706
2015-01-21,77828.15792171
2015-01-22,51015.25997722
2015-01-23,32365.81003016
2015-01-24,21186.83583974
2015-01-25,20780.96766287
2015-01-26,32555.24089156
2015-01-27,43656.0209673
2015-01-28,14729.61022891
2015-01-29,20336.85048442
2015-01-30,17135.52283082
2015-01-31,19245.29844893
2015-02-01,28552.17227387
2015-02-02,33558.70091337
2015-02-03,36361.80002241
2015-02-04,43802.10238845
2015-02-05,37897.78918037
2015-02-06,33620.22982089
2015-02-07,24207.06749136
2015-02-08,37548.80073712
2015-02-09,44758.54081478
2015-02-10,36514.45770895
2015-02-11,36694.81115386
2015-02-12,28815.98478189
2015-02-13,51547.62214706
2015-02-14,28140.84709694
2015-02-15,21699.69173191
2015-02-16,25661.05677778
2015-02-17,29036.1238028
2015-02-18,32712.71102557
2015-02-19,24241.63409023
2015-02-20,22331.45005506
2015-02-21,28279.30869631
2015-02-22,18532.27373271
2015-02-23,44094.92217742
2015-02-24,39458.64017612
2015-02-25,33517.962703
2015-02-26,32546.88244186
2015-02-27,29330.17120431
2015-02-28,22785.01312572
2015-03-01,32512.74954166
2015-03-02,45982.72419237
2015-03-03,45146.45566356
2015-03-04,34632.80131026
2015-03-05,39474.88351364
2015-03-06,25229.90199127
2015-03-07,18523.03450249
2015-03-08,19561.70836667
2015-03-09,27897.54524175
2015-03-10,34146.62994389
2015-03-11,32478.63544454
2015-03-12,33272.18634395
2015-03-13,35441.23350383
2015-03-14,28297.99772636
2015-03-15,28384.90715841
2015-03-16,29667.99187931
2015-03-17,24218.83707189
2015-03-18,26800.22771529
2015-03-19,30844.26119703
2015-03-20,31882.90694779
2015-03-21,15856.39851497
2015-03-22,15362.79775076
2015-03-23,31816.34757531
2015-03-24,22404.74588755
2015-03-25,40612.64131787
2015-03-26,28278.28430055
2015-03-27,36473.12311461
2015-03-28,17934.00791133
2015-03-29,19180.4148235
2015-03-30,34385.91297951
2015-03-31,25056.42147034
2015-04-01,58886.8972607
2015-04-02,42452.9470891
2015-04-03,32788.38972572
2015-04-04,28433.17800413
2015-04-05,16429.7179586
2015-04-06,25911.79646742
2015-04-07,36029.99662413
2015-04-08,34582.43240425
2015-04-09,26740.07373199
2015-04-10,34905.61012296
2015-04-11,19268.93340108
2015-04-12,14652.48606153
2015-04-13,50819.48956554
2015-04-14,35817.49066856
2015-04-15,23985.30835806
2015-04-16,30304.01108122
2015-04-17,21930.35660488
2015-04-18,17905.738347
2015-04-19,16287.48677548
2015-04-20,25040.05988627
2015-04-21,26370.58899947
2015-04-22,37108.34286179
2015-04-23,32380.92244922
2015-04-24,34141.27435511
2015-04-25,24198.58335906
2015-04-26,24994.37061994
2015-04-27,34250.40535004
2015-04-28,33022.37230859
2015-04-29,39184.06278033
2015-04-30,34242.94774883
2015-05-01,31455.98573148
2015-05-02,21407.27185453
2015-05-03,19840.54535961
2015-05-04,33264.76667703
2015-05-05,38075.19780339
2015-05-06,45588.49656843
2015-05-07,39189.44226222
2015-05-08,36594.46487712
2015-05-09,22396.23010467
2015-05-10,17351.2887155
2015-05-11,42671.24359696
2015-05-12,48383.19530279
2015-05-13,37907.29717696
2015-05-14,32649.74931509
2015-05-15,31650.78487111
2015-05-16,28400.8275781
2015-05-17,20650.29535596
2015-05-18,28057.80591672
2015-05-19,59827.71364984
2015-05-20,34566.10881279
2015-05-21,31630.06760504
2015-05-22,33347.16306906
2015-05-23,26587.52190707
2015-05-24,19980.42777973
2015-05-25,26351.52811835
2015-05-26,36400.41890947
2015-05-27,42546.16106167
2015-05-28,32136.99238852
2015-05-29,35000.33081597
2015-05-30,27839.90164491
2015-05-31,43263.19504234
2015-06-01,47791.67631977
2015-06-02,33290.00603332
2015-06-03,57465.75960761
2015-06-04,48964.78742154
2015-06-05,65481.95484926
2015-06-06,26629.51290341
2015-06-07,31423.30769893
2015-06-08,23440.33699266
2015-06-09,47194.17885497
2015-06-10,52695.14217112
2015-06-11,50962.43443251
2015-06-12,46169.76186297
2015-06-13,32960.87572743
2015-06-14,60142.4940812
2015-06-15,82417.06108351
2015-06-16,81226.29394245
2015-06-17,66355.96241422
2015-06-18,52230.7757656
2015-06-19,79262.7462968
2015-06-20,47062.0796816
2015-06-21,45153.97057368
2015-06-22,38219.65069757
2015-06-23,72005.57228831
2015-06-24,49348.23584099
2015-06-25,15205.1812977
2015-06-26,83399.82851476
2015-06-27,79607.54459804
2015-06-28,31879.2185263
2015-06-29,47339.35898511
2015-06-30,45554.97166612
2015-07-01,38134.35273535
2015-07-02,40557.14941672
2015-07-03,58949.67456135
2015-07-04,32739.52584174
2015-07-05,28521.19410301
2015-07-06,40158.25862833
2015-07-07,14086.5254618
2015-07-08,19552.46243586
2015-07-09,27813.34444702
2015-07-10,46867.41306723
2015-07-11,24923.28352716
2015-07-12,37062.08286975
2015-07-13,38759.21597186
2015-07-14,42795.56338687
2015-07-15,49800.74658909
2015-07-16,39134.80269483
2015-07-17,35951.15961968
2015-07-18,32501.75289709
2015-07-19,24313.9877815
2015-07-20,54905.53123192
2015-07-21,55893.97850671
2015-07-22,36252.58144824
2015-07-23,41780.41281927
2015-07-24,50234.90481474
2015-07-25,27919.11201057
2015-07-26,27293.16766874
2015-07-27,42164.27175863
2015-07-28,35372.66107312
2015-07-29,54356.53543231
2015-07-30,49902.74161161
2015-07-31,40628.46627536
2015-08-01,17779.36393273
2015-08-02,18902.97670166
2015-08-03,24673.32458494
2015-08-04,18906.17388858
2015-08-05,53742.81632314
2015-08-06,34462.02683171
2015-08-07,48538.6802647
2015-08-08,49659.36773984
2015-08-09,14137.13771355
2015-08-10,42806.06088284
2015-08-11,49921.59362854
2015-08-12,60588.65701365
2015-08-13,49257.62817381
2015-08-14,44372.63634374
2015-08-15,31057.82882016
2015-08-16,22359.30160313
2015-08-17,48345.95295246
2015-08-18,53240.71998513
2015-08-19,44325.6802202
2015-08-20,43768.63012058
2015-08-21,40221.64191593
2015-08-22,36879.35870425
2015-08-23,21459.07964827
2015-08-24,54329.18224606
2015-08-25,54423.49289389
2015-08-26,42185.28159605
2015-08-27,39450.0531891
2015-08-28,39140.68645332
2015-08-29,27174.09982999
2015-08-30,31531.73781917
2015-08-31,49671.53042881
2015-09-01,70491.65864006
2015-09-02,34580.32940979
2015-09-03,44152.18909758
2015-09-04,20617.66318398
2015-09-05,28524.55017292
2015-09-06,28819.49507651
2015-09-07,50957.93209636
2015-09-08,52066.78645364
2015-09-09,40896.11845603
2015-09-10,27820.09346474
2015-09-11,40838.79721118
2015-09-12,23894.62922179
2015-09-13,26805.918349
2015-09-14,44444.24212063
2015-09-15,51085.90257794
2015-09-16,42829.22241165
2015-09-17,37932.31559413
2015-09-18,39785.44608343
2015-09-19,25471.5692327
2015-09-20,20823.71217467
2015-09-21,51627.63350479
2015-09-22,47576.29746539
2015-09-23,41681.91684943
2015-09-24,40073.96776256
2015-09-25,48617.45929189
2015-09-26,26178.97119974
2015-09-27,15662.18890993
2015-09-28,43840.6817066
2015-09-29,49726.03172348
2015-09-30,32288.6578021
2015-10-01,28519.2492567
2015-10-02,37871.57822811
2015-10-03,17780.66740532
2015-10-04,24365.50020385
2015-10-05,17959.67951808
2015-10-06,24651.98438974
2015-10-07,37129.64983803
2015-10-08,56170.62728717
2015-10-09,16218.62783316
2015-10-10,15010.05326701
2015-10-11,13775.84044937
2015-10-12,19233.38271256
2015-10-13,22427.02964545
2015-10-14,53009.32235552
2015-10-15,76480.98870867
2015-10-16,47397.14798092
2015-10-17,25002.92394639
2015-10-18,37944.61101137
2015-10-19,42888.53532836
2015-10-20,39509.87975335
2015-10-21,46535.08743215
2015-10-22,46366.78310942
2015-10-23,34357.85860585
2015-10-24,25055.24312365
2015-10-25,42015.93723435
2015-10-26,21049.03372905
2015-10-27,19796.68735446
2015-10-28,15423.40495718
2015-10-29,16167.4325019
2015-10-30,40001.10571514
2015-10-31,36292.19356513
2015-11-01,21549.11619667
2015-11-02,42940.28363592
2015-11-03,70877.89145378
2015-11-04,51879.26121177
2015-11-05,57700.02511155
2015-11-06,27041.36588631
2015-11-07,28775.82359431
2015-11-08,26979.22293378
2015-11-09,27559.30146531
2015-11-10,77779.34850289
2015-11-11,72049.4491448
2015-11-12,26912.91134713
2015-11-13,30302.2790596
2015-11-14,17248.02228781
2015-11-15,21798.24368811
2015-11-16,66750.67979221
2015-11-17,75369.35514463
2015-11-18,34227.63614014
2015-11-19,34386.64631506
2015-11-20,24087.38798695
2015-11-21,19928.46615565
2015-11-22,18842.26895897
2015-11-23,28366.63342796
2015-11-24,26996.02421182
2015-11-25,27937.15415901
2015-11-26,28748.29026784
2015-11-27,103401.6143539
2015-11-28,17457.19424322
2015-11-29,14496.76882495
2015-11-30,45343.754729
2015-12-01,39552.64897486
2015-12-02,59237.07334795
2015-12-03,49938.51699535
2015-12-04,22828.13640239
2015-12-05,29196.59647565
2015-12-06,29077.12674451
2015-12-07,36528.82762325
2015-12-08,77544.2623454
2015-12-09,48032.90010888
2015-12-10,48961.79328501
2015-12-11,50863.15572413
2015-12-12,59680.38230298
2015-12-13,25982.0176388
2015-12-14,40579.56235325
2015-12-15,64587.0095681
2015-12-16,65261.620265
2015-12-17,59457.42212653
2015-12-18,33173.49111736
2015-12-19,39292.08871981
2015-12-20,25814.75245848
2015-12-21,47782.84998758
2015-12-22,70041.603728
2015-12-23,42592.74878757
2015-12-24,45333.83809395
2015-12-25,34349.88955644
2015-12-26,38401.10162969
2015-12-27,25755.28630606
2015-12-28,44119.06822121
2015-12-29,23402.89206477
2015-12-30,27106.14142201
2015-12-31,21902.00230823
2016-01-01,13698.2187781
2016-01-02,14241.30403398
2016-01-03,18932.45112849
2016-01-04,23002.26757885
2016-01-05,35637.63016404
2016-01-06,31938.60074109
2016-01-07,31887.64149208
2016-01-08,28720.97430486
2016-01-09,16045.71718739
2016-01-10,53253.23157956
2016-01-11,41735.78504849
2016-01-12,29991.50541211
2016-01-13,41091.93236764
2016-01-14,32359.93888766
2016-01-15,27512.26558654
2016-01-16,42276.32859811
2016-01-17,23517.43696095
2016-01-18,36811.96169912
2016-01-19,40599.67816882
2016-01-20,40204.87561478
2016-01-21,46611.50322987
2016-01-22,28585.69791916
2016-01-23,27696.94983589
2016-01-24,17479.50882956
2016-01-25,28912.41150297
2016-01-26,36673.19759
2016-01-27,35199.3172502
2016-01-28,24621.99672927
2016-01-29,26626.95839275
2016-01-30,53242.29273937
2016-01-31,13980.9173243
2016-02-01,19781.98823304
2016-02-02,26702.018364
2016-02-03,25222.35277922
2016-02-04,30784.97050183
2016-02-05,42734.23701534
2016-02-06,35414.37276345
2016-02-07,15409.38139839
2016-02-08,18871.43579613
2016-02-09,21272.96992394
2016-02-10,18366.94913676
2016-02-11,24256.41792769
2016-02-12,23222.91155565
2016-02-13,24454.77951269
2016-02-14,26735.13894138
2016-02-15,39732.17898042
2016-02-16,34453.30804408
2016-02-17,33657.01317623
2016-02-18,44096.5370999
2016-02-19,29082.11196109
2016-02-20,28654.36962179
2016-02-21,22810.09855778
2016-02-22,28658.21261439
2016-02-23,39192.34729785
2016-02-24,28462.31808465
2016-02-25,31629.04257456
2016-02-26,40969.24024465
2016-02-27,68471.62446315
2016-02-28,22854.21964963
2016-02-29,23907.66600441
2016-03-01,24842.47000267
2016-03-02,87676.83097271
2016-03-03,47363.04858261
2016-03-04,63759.72516405
2016-03-05,54808.49915466
2016-03-06,17374.86116001
2016-03-07,45437.9419564
2016-03-08,33372.87545382
2016-03-09,23194.14600899
2016-03-10,46569.39862694
2016-03-11,55155.51684252
2016-03-12,20440.42923777
2016-03-13,16006.05785867
2016-03-14,25593.08278858
2016-03-15,10929.05745103
2016-03-16,31892.84812758
2016-03-17,26210.42108958
2016-03-18,31292.6928583
2016-03-19,24109.21485913
2016-03-20,22837.17368646
2016-03-21,22086.76772655
2016-03-22,27712.94499444
2016-03-23,28328.62642644
2016-03-24,42891.15716771
2016-03-25,21643.99438608
2016-03-26,18721.58367612
2016-03-27,39264.30478073
2016-03-28,24832.7754434
2016-03-29,19444.02383655
2016-03-30,33005.33238645
2016-03-31,28558.52170924
2016-04-01,16410.52492786
2016-04-02,22119.40739201
2016-04-03,16144.67865516
2016-04-04,25137.67269094
2016-04-05,27671.64474937
2016-04-06,27293.139958
2016-04-07,22870.53218335
2016-04-08,23982.14732786
2016-04-09,34127.41450894
2016-04-10,29258.420026
2016-04-11,20275.33126845
2016-04-12,27881.94440673
2016-04-13,32115.784566
2016-04-14,30621.99474594
2016-04-15,23989.3348598
2016-04-16,46766.31180807
2016-04-17,21795.50424796
2016-04-18,25988.07233155
2016-04-19,25946.38320065
2016-04-20,28339.0998933
2016-04-21,38291.04351661
2016-04-22,28612.13244589
2016-04-23,24548.38880547
2016-04-24,14633.36462739
2016-04-25,23662.07765572
2016-04-26,27402.80750467
2016-04-27,19277.45695296
2016-04-28,7808.95642266
2016-04-29,13209.6642825
2016-04-30,12769.63974537
2016-05-01,6404.38923186
2016-05-02,9345.3666182
2016-05-03,9758.45978019
2016-05-04,7188.60434083
2016-05-05,8534.46788057
2016-05-06,8407.84024878
2016-05-07,5208.52313118
2016-05-08,5933.65437202
2016-05-09,9480.53687785
2016-05-10,8857.73964645
2016-05-11,8278.53704001
2016-05-12,8875.31052151
2016-05-13,7101.47028028
2016-05-14,7814.49161409
2016-05-15,6863.70216384
2016-05-16,8926.20746483
2016-05-17,7378.73810618
2016-05-18,6907.07731637
2016-05-19,6689.1603952
2016-05-20,6500.64708735
2016-05-21,6809.20368428
2016-05-22,14339.3212889
2016-05-23,20675.25899676
2016-05-24,15583.83767198
2016-05-25,29967.6831512
2016-05-26,40883.43549896
2016-05-27,53028.82183032
2016-05-28,25289.31557304
2016-05-29,43575.69632991
2016-05-30,42849.2043533
2016-05-31,21857.74498605
2016-06-01,8054.54492608
2016-06-02,6487.61165947
2016-06-03,7301.3449131
2016-06-04,5198.74120093
2016-06-05,5707.78107365
2016-06-06,6347.30020955
2016-06-07,7527.30452059
2016-06-08,6342.67262688
2016-06-09,85605.71211776
2016-06-10,5995.31928283
2016-06-11,6074.12845895
2016-06-12,7387.4163255
2016-06-13,47946.40355533
2016-06-14,24903.10982274
2016-06-15,50147.78683814
2016-06-16,23887.77983258
2016-06-17,13592.50261575
2016-06-18,12202.88535224
2016-06-19,5583.58737678
2016-06-20,19917.00612685
2016-06-21,11169.41974042
2016-06-22,40544.18936328
2016-06-23,16095.34430132
2016-06-24,10302.76433652
2016-06-25,5288.4041354
2016-06-26,4242.74356478
2016-06-27,7916.59208876
2016-06-28,6778.40040386
2016-06-29,32518.69908424
2016-06-30,11175.49877435
2016-07-01,10454.44419439
2016-07-02,4414.67634994
2016-07-03,4718.99405012
2016-07-04,8555.44088363
2016-07-05,7989.77261065
2016-07-06,33788.26793166
2016-07-07,15560.47109665
2016-07-08,10778.01784899
2016-07-09,4150.82376848
2016-07-10,4616.50236798
2016-07-11,12269.1099395
2016-07-12,10438.83857379
2016-07-13,13934.70821997
2016-07-14,6526.0405053
2016-07-15,8736.50862519
2016-07-16,2965.2484733
2016-07-17,3456.53238513
2016-07-18,22797.59043454
2016-07-19,5175.45610077
2016-07-20,22169.37402982
2016-07-21,9922.90692737
2016-07-22,10067.75545154
2016-07-23,2334.62677664
2016-07-24,4179.63855653
2016-07-25,9380.60849312
2016-07-26,15383.06507016
2016-07-27,12440.50048218
2016-07-28,11323.29961639
2016-07-29,5661.43042817
2016-07-30,3094.47237674
2016-07-31,2604.72048571
2016-08-01,6936.39145007
2016-08-02,6049.22851816
2016-08-03,11060.1783854
2016-08-04,27707.06251923
2016-08-05,5816.51572694
2016-08-06,3490.22266026
2016-08-07,4964.05717157
2016-08-08,5591.13692069
2016-08-09,13853.83717688
2016-08-10,11749.31213482
2016-08-11,8081.92020886
2016-08-12,5959.60312394
2016-08-13,2945.90794873
2016-08-14,2639.90936503
2016-08-15,7098.22383866
2016-08-16,27105.52068033
2016-08-17,25526.39352893
2016-08-18,10272.01856931
2016-08-19,9281.03404965
2016-08-20,3382.48931421
2016-08-21,3003.89177579
2016-08-22,13162.35776809
2016-08-23,10335.99447058
2016-08-24,14835.79719694
2016-08-25,6090.53229332
2016-08-26,5755.95219866
2016-08-27,2819.62417645
2016-08-28,3913.88845512
2016-08-29,6466.73101863
2016-08-30,4512.91985593
2016-08-31,4110.75867927
2016-09-01,12564.32703194
2016-09-02,8311.07417762
2016-09-03,3681.76375998
2016-09-04,3804.72422339
2016-09-05,7182.39014485
2016-09-06,5032.07944074
2016-09-07,17358.84611879
2016-09-08,4902.80895366
2016-09-09,14530.12040097
2016-09-10,2762.49167607
2016-09-11,2962.2279084
2016-09-12,11437.6581975
2016-09-13,7764.08799804
2016-09-14,5738.11559921
2016-09-15,21491.45303291
2016-09-16,12711.15311077
2016-09-17,2843.34348971
2016-09-18,3632.11687539
2016-09-19,4981.15961538
2016-09-20,16792.08118531
2016-09-21,10219.65847295
2016-09-22,4862.07983799
2016-09-23,11803.18180838
2016-09-24,2503.53303747
2016-09-25,2896.43170491
2016-09-26,10231.45013435
2016-09-27,8722.59227181
2016-09-28,11537.19184452
2016-09-29,8498.89896729
2016-09-30,5852.66350166
2016-10-01,2619.50531158
2016-10-02,4790.56452402
2016-10-03,19820.77426402
2016-10-04,3374.38922308
2016-10-05,13686.02168218
2016-10-06,4222.57165672
2016-10-07,5080.77182374
2016-10-08,3552.69605661
2016-10-09,2895.05698902
2016-10-10,5933.12181131
2016-10-11,9084.21817502
2016-10-12,8332.29875461
2016-10-13,12671.56787211
2016-10-14,8008.65196734
2016-10-15,2857.8175354
2016-10-16,2496.04513707
2016-10-17,4185.22236251
2016-10-18,23264.48281264
2016-10-19,3209.18260068
2016-10-20,17545.41539905
2016-10-21,13549.85548393
2016-10-22,4399.52548316
2016-10-23,3027.37047627
2016-10-24,5881.380689
2016-10-25,3897.71512466
2016-10-26,16790.77166524
2016-10-27,16953.24102977
2016-10-28,10553.05928676
2016-10-29,4378.60946092
2016-10-30,3258.98465743
2016-10-31,17420.58447773
2016-11-01,7711.86367145
2016-11-02,5184.17753764
2016-11-03,12676.20156249
2016-11-04,5790.16797417
2016-11-05,5993.66671694
2016-11-06,2414.22703525
2016-11-07,6600.78089612
2016-11-08,7805.94655805
2016-11-09,9277.45197217
2016-11-10,8875.52788093
2016-11-11,5759.22951248
2016-11-12,3630.61555971
2016-11-13,2867.28661405
2016-11-14,6535.73014016
2016-11-15,4500.72323348
2016-11-16,9481.01652683
2016-11-17,7050.92323549
2016-11-18,6728.65242751
2016-11-19,7038.72416257
2016-11-20,3611.84313292
2016-11-21,20998.50776304
2016-11-22,6702.13646697
2016-11-23,14441.18886831
2016-11-24,7089.75136043
2016-11-25,4328.86019464
2016-11-26,2661.07909834
2016-11-27,2718.38743604
2016-11-28,12192.54515971
2016-11-29,2836.35069052
2016-11-30,22011.83314095
2016-12-01,3991.05447897
2016-12-02,8430.61593655
2016-12-03,3048.46201209
2016-12-04,3654.57406638
2016-12-05,6220.45269023
2016-12-06,5264.59420161
2016-12-07,5740.81814976
2016-12-08,6281.84048321
2016-12-09,6847.98725391
2016-12-10,8499.41294652
2016-12-11,2021.43010852
2016-12-12,3695.92693001
2016-12-13,5455.76228665
2016-12-14,4618.52733813
2016-12-15,13145.10643274
2016-12-16,6173.34084301
2016-12-17,4072.03824502
2016-12-18,2526.58736893
2016-12-19,4794.3131655
2016-12-20,6746.29167965
2016-12-21,12251.18850302
2016-12-22,6223.35057423
2016-12-23,12152.38741293
2016-12-24,2778.77087097
2016-12-25,2500.42571733
2016-12-26,2900.54537353
2016-12-27,4295.38092583
2016-12-28,7210.91658314
2016-12-29,4120.10754538
2016-12-30,7048.068419
2016-12-31,9831.88621537
2017-01-01,1867.08708385
2017-01-02,2988.91183749
2017-01-03,4985.3978271
2017-01-04,7335.99943509
2017-01-05,17920.62633112
2017-01-06,8829.79343511
2017-01-07,2936.06480682
2017-01-08,2559.6115488
2017-01-09,24784.61815028
2017-01-10,4516.29413647
2017-01-11,16585.70551226
2017-01-12,7798.58156469
2017-01-13,6750.13568102
2017-01-14,3448.22191758
2017-01-15,2296.58351328
2017-01-16,5607.6987507
2017-01-17,6513.89773393
2017-01-18,6904.7832214
2017-01-19,5983.83292208
2017-01-20,13731.67088501
2017-01-21,3358.73663027
2017-01-22,2500.50785008
2017-01-23,3530.40427136
2017-01-24,3029.89998918
2017-01-25,4289.50030799
2017-01-26,4163.77289993
2017-01-27,4543.10865716
2017-01-28,2874.08209697
2017-01-29,2554.35834827
2017-01-30,2988.74097341
2017-01-31,3165.00652246
2017-02-01,4319.09255867
2017-02-02,3015.1463482
2017-02-03,4248.97426913
2017-02-04,4584.55835939
2017-02-05,2702.56301645
2017-02-06,11276.37559596
2017-02-07,5289.98571243
2017-02-08,11693.14656976
2017-02-09,11820.24511131
2017-02-10,12982.22984727
2017-02-11,3193.71806709
2017-02-12,3311.6265974
2017-02-13,5292.24400206
2017-02-14,7778.38972851
2017-02-15,3424.58327315
2017-02-16,6873.96128272
2017-02-17,5775.55018544
2017-02-18,3143.47896522
2017-02-19,2776.09900996
2017-02-20,3084.74791303
2017-02-21,4051.64471828
2017-02-22,3257.05523621
2017-02-23,3342.26451435
2017-02-24,6597.84229066
2017-02-25,2829.43647284
2017-02-26,2649.33047115
2017-02-27,3927.14469752
2017-02-28,5089.24304717
2017-03-01,4157.82805332
2017-03-02,7157.83117194
2017-03-03,6680.54888408
2017-03-04,2794.91126084
2017-03-05,2426.83839039
2017-03-06,5741.5555684
2017-03-07,3697.36073604
2017-03-08,5524.57839
2017-03-09,4915.65055526
2017-03-10,5600.72733723
2017-03-11,3033.06672982
2017-03-12,3074.22438106
2017-03-13,3468.71599457
2017-03-14,6412.17510769
2017-03-15,3366.14403058
2017-03-16,9526.83075988
2017-03-17,5499.54130028
2017-03-18,11803.50137491
2017-03-19,4318.81275045
2017-03-20,5038.23938779
2017-03-21,4359.32146308
2017-03-22,7347.12847042
2017-03-23,11446.20092821
2017-03-24,8550.47913786
2017-03-25,16195.9000381
2017-03-26,2802.09469204
2017-03-27,6409.7595893
2017-03-28,6045.66714803
2017-03-29,4548.96535852
2017-03-30,4024.31634091
2017-03-31,5551.56600898
2017-04-01,4082.89600798
2017-04-02,2531.79867588
2017-04-03,3700.97098616
2017-04-04,5917.09217146
2017-04-05,4155.14954805
2017-04-06,6587.4421321
2017-04-07,5569.54696608
2017-04-08,3354.61701979
2017-04-09,2722.83795413
2017-04-10,5911.90560077
2017-04-11,6562.12234479
2017-04-12,6630.27084915
2017-04-13,8758.89940661
2017-04-14,5707.13332081
2017-04-15,4565.73422662
2017-04-16,3425.08807079
2017-04-17,4142.75057915
2017-04-18,7577.46405817
2017-04-19,6040.15752654
2017-04-20,5478.27412085
2017-04-21,5333.89062539
2017-04-22,3893.55417276
2017-04-23,3416.44083131
2017-04-24,3845.70376219
2017-04-25,5175.68852279
2017-04-26,11456.87592159
2017-04-27,6585.31179185
2017-04-28,6672.37418009
2017-04-29,6119.88236359
2017-04-30,6271.11633802
2017-05-01,5351.37253904
2017-05-02,9558.94430561
2017-05-03,11647.20485354
2017-05-04,7075.7356393
2017-05-05,8626.70634951
2017-05-06,3542.27670361
2017-05-07,6869.05451123
2017-05-08,7665.21664856
2017-05-09,9601.69672894
2017-05-10,8396.72763599
2017-05-11,6037.77824252
2017-05-12,9292.29542479
2017-05-13,5284.16000041
2017-05-14,4900.46651712
2017-05-15,7901.99635411
2017-05-16,4984.54453216
2017-05-17,7100.77817019
2017-05-18,9611.65134926
2017-05-19,11267.57600882
2017-05-20,3527.44217245
2017-05-21,7321.32642169
2017-05-22,9059.76690277
2017-05-23,9744.74467426
2017-05-24,7285.71173583
2017-05-25,7310.75423053
2017-05-26,8787.58612247
2017-05-27,7443.73869432
2017-05-28,6857.40764219
2017-05-29,7168.84682242
2017-05-30,6409.99677416
2017-05-31,11287.24123339
2017-06-01,11358.64363066
2017-06-02,7575.58154792
2017-06-03,7944.52801472
2017-06-04,6753.46298278
2017-06-05,8324.84636823
2017-06-06,8066.49871865
2017-06-07,8237.75246173
2017-06-08,16820.59641162
2017-06-09,12008.45422885
2017-06-10,5763.60458708
2017-06-11,4387.09913353
2017-06-12,8565.39563733
2017-06-13,10756.41522028
2017-06-14,4988.25645702
2017-06-15,9197.04802254
2017-06-16,7740.93729685
2017-06-17,4945.67361931
2017-06-18,4215.69968681
2017-06-19,7529.6694626
2017-06-20,5011.45048404
2017-06-21,6558.40770162
2017-06-22,6953.90580664
2017-06-23,8657.53825386
2017-06-24,4458.06569687
2017-06-25,5836.86235716
2017-06-26,9308.92492209
2017-06-27,22491.99297066
2017-06-28,5589.96184028
2017-06-29,4986.09531297
2017-06-30,6938.46561172
2017-07-01,3585.25396906
2017-07-02,4331.82721693
2017-07-03,6040.14107905
2017-07-04,5947.0735729
2017-07-05,6060.58117788
2017-07-06,5530.81913628
2017-07-07,13468.59909054
2017-07-08,5078.93941623
2017-07-09,4818.2784316
2017-07-10,9801.65863652
2017-07-11,5242.32683162
2017-07-12,5946.99589418
2017-07-13,5792.38688945
2017-07-14,4765.27927395
2017-07-15,6798.7957136
2017-07-16,7604.13495389
2017-07-17,6172.22325257
2017-07-18,8523.4056325
2017-07-19,6790.02885522
2017-07-20,8458.34067233
2017-07-21,10013.96163543
2017-07-22,5752.37123798
2017-07-23,4039.01459741
2017-07-24,4711.49206547
2017-07-25,10194.95271864
2017-07-26,17732.72792276
2017-07-27,9711.88716875
2017-07-28,8079.20167362
2017-07-29,8509.79878504
2017-07-30,5634.00995144
2017-07-31,6018.10636744
2017-08-01,5352.02481812
2017-08-02,6260.6696511
2017-08-03,4563.4515797
2017-08-04,16122.52428318
