date,Exchange to Exchange Flow (Total)
2018-06-11,14201.7654964
2018-06-12,11733.83128586
2018-06-13,12963.60462059
2018-06-14,8217.38481224
2018-06-15,5830.81302496
2018-06-16,2915.10324455
2018-06-17,2706.18339254
2018-06-18,5683.46478187
2018-06-19,5331.38375232
2018-06-20,4346.34153556
2018-06-21,5507.28886802
2018-06-22,10120.8454674
2018-06-23,4902.37716428
2018-06-24,4949.53005676
2018-06-25,6225.96887149
2018-06-26,4856.8610906
2018-06-27,7024.43006862
2018-06-28,3636.68506805
2018-06-29,5863.24035585
2018-06-30,2570.56202564
2018-07-01,2614.48904094
2018-07-02,5246.56628448
2018-07-03,5075.66995783
2018-07-04,4038.02730579
2018-07-05,3552.54394744
2018-07-06,3726.12892499
2018-07-07,2968.69670391
2018-07-08,4611.96026108
2018-07-09,5680.2252184
2018-07-10,7235.7167548
2018-07-11,4333.19381164
2018-07-12,8374.88663914
2018-07-13,8218.60345378
2018-07-14,1772.2404994
2018-07-15,2103.04394638
2018-07-16,5085.58810982
2018-07-17,7779.92913705
2018-07-18,9650.42928183
2018-07-19,6270.07737101
2018-07-20,6981.08626212
2018-07-21,2474.03271987
2018-07-22,4165.70157967
2018-07-23,6147.8643957
2018-07-24,9165.44041049
2018-07-25,5255.19584142
2018-07-26,4997.50945454
2018-07-27,5145.44385875
2018-07-28,2439.39088167
2018-07-29,2588.99793575
2018-07-30,3794.42925432
2018-07-31,4912.5679377
2018-08-01,6115.11917994
2018-08-02,4630.28490957
2018-08-03,7750.51724092
2018-08-04,3592.71302031
2018-08-05,3177.95078327
2018-08-06,3473.01013089
2018-08-07,4828.17485241
2018-08-08,13102.16644193
2018-08-09,8984.61323231
2018-08-10,13484.68037063
2018-08-11,7404.78171972
2018-08-12,3855.455152
2018-08-13,6962.12359628
2018-08-14,9916.88607219
2018-08-15,14057.58937569
2018-08-16,3778.92681551
2018-08-17,6834.96732099
2018-08-18,3874.71019622
2018-08-19,2962.90991278
2018-08-20,6249.90914595
2018-08-21,4314.87052897
2018-08-22,4513.51633976
2018-08-23,3421.77583297
2018-08-24,5978.23208978
2018-08-25,3670.09264683
2018-08-26,3084.65682742
2018-08-27,4935.86455976
2018-08-28,6612.50223411
2018-08-29,5865.33672735
2018-08-30,5565.7229761
2018-08-31,6881.98584151
2018-09-01,7179.99462343
2018-09-02,3844.08005385
2018-09-03,3902.40359358
2018-09-04,5183.74359206
2018-09-05,10173.86439737
2018-09-06,16515.48455932
2018-09-07,6355.05435337
2018-09-08,3278.0330183
2018-09-09,3673.99422544
2018-09-10,5705.5999917
2018-09-11,5781.05952067
2018-09-12,5105.46034353
2018-09-13,6359.98474282
2018-09-14,3359.72335816
2018-09-15,2007.86144328
2018-09-16,2473.55185041
2018-09-17,5055.37762624
2018-09-18,5646.74926087
2018-09-19,5869.49808039
2018-09-20,6039.43700513
2018-09-21,9037.73970197
2018-09-22,4669.77586779
2018-09-23,4470.85961136
2018-09-24,3742.78020535
2018-09-25,7615.39803126
2018-09-26,4911.23686113
2018-09-27,4740.48360069
2018-09-28,5918.45852794
2018-09-29,4190.61256979
2018-09-30,3224.63815988
2018-10-01,6793.21870783
2018-10-02,7315.59233564
2018-10-03,9213.13867901
2018-10-04,7260.46716133
2018-10-05,3704.7360401
2018-10-06,2794.62898093
2018-10-07,1636.50989617
2018-10-08,3066.00859261
2018-10-09,4867.67997244
2018-10-10,5998.64538698
2018-10-11,10489.00416953
2018-10-12,7355.79608739
2018-10-13,3832.11233208
2018-10-14,3431.57356034
2018-10-15,16553.0040621
2018-10-16,6105.39233088
2018-10-17,6867.28881104
2018-10-18,5610.66218464
2018-10-19,4392.86971996
2018-10-20,2766.15888474
2018-10-21,2742.09680193
2018-10-22,4547.03131638
2018-10-23,5425.99226251
2018-10-24,6343.13585355
2018-10-25,4749.83284298
2018-10-26,4648.21360281
2018-10-27,1340.31015751
2018-10-28,1869.79658352
2018-10-29,7999.29305803
2018-10-30,5443.32651118
2018-10-31,6564.37370393
2018-11-01,4188.64641732
2018-11-02,5989.34538792
2018-11-03,3085.28427425
2018-11-04,2255.96653338
2018-11-05,6672.18639936
2018-11-06,6843.69485647
2018-11-07,7522.91923715
2018-11-08,4739.58327724
2018-11-09,5273.41216735
2018-11-10,1904.41115133
2018-11-11,1938.54529923
2018-11-12,6239.34022167
2018-11-13,9171.02077228
2018-11-14,17135.18477971
2018-11-15,16236.75277299
2018-11-16,9253.74010909
2018-11-17,4161.6788697
2018-11-18,4575.90216994
2018-11-19,12989.50167621
2018-11-20,28942.92860275
2018-11-21,13883.65439837
2018-11-22,11079.97214852
2018-11-23,11570.08089454
2018-11-24,10161.58376455
2018-11-25,12807.29098076
2018-11-26,16010.06172595
2018-11-27,12884.32125861
2018-11-28,16677.30365838
2018-11-29,11617.52634893
2018-11-30,8474.34005121
2018-12-01,5761.58439724
2018-12-02,5406.59009983
2018-12-03,11242.65749577
2018-12-04,12171.36502355
2018-12-05,11367.29756126
2018-12-06,16330.71030055
2018-12-07,22314.90118664
2018-12-08,6820.05939782
2018-12-09,5804.57648454
2018-12-10,7611.88121578
2018-12-11,5109.10617119
2018-12-12,5736.65899384
2018-12-13,8495.69497427
2018-12-14,9759.75967826
2018-12-15,5320.94608192
2018-12-16,3990.26034576
2018-12-17,13488.79197857
2018-12-18,13368.50691717
2018-12-19,15702.1763416
2018-12-20,13368.80617683
2018-12-21,14925.81272184
2018-12-22,5411.20645007
2018-12-23,4951.04151611
2018-12-24,10564.37103383
2018-12-25,7759.90252755
2018-12-26,7843.70087899
2018-12-27,8970.2035119
2018-12-28,12633.03676104
2018-12-29,4358.08355627
2018-12-30,5115.88047515
2018-12-31,7665.56910119
2019-01-01,4960.33865629
2019-01-02,6822.19169051
2019-01-03,14099.6158587
2019-01-04,9174.2039346
2019-01-05,6089.42375177
2019-01-06,3911.53655098
2019-01-07,12706.33340248
2019-01-08,11402.24801801
2019-01-09,11020.69779583
2019-01-10,14680.70122611
2019-01-11,15096.51669173
2019-01-12,7213.97543142
2019-01-13,6098.97414718
2019-01-14,11386.32483315
2019-01-15,9814.25730878
2019-01-16,11208.60803885
2019-01-17,11135.46747858
2019-01-18,10977.93127221
2019-01-19,4478.24630392
2019-01-20,6574.2098797
2019-01-21,10066.63071107
2019-01-22,7242.71339287
2019-01-23,9506.99893151
2019-01-24,9435.91772289
2019-01-25,5833.15999293
2019-01-26,2476.10143598
2019-01-27,2645.49438596
2019-01-28,12068.44555518
2019-01-29,7654.90290837
2019-01-30,6090.90303123
2019-01-31,8993.64729335
2019-02-01,7686.27349757
2019-02-02,2733.88853678
2019-02-03,1726.3220236
2019-02-04,4724.23820495
2019-02-05,4362.35859388
2019-02-06,6185.85584801
2019-02-07,6314.53480726
2019-02-08,8330.42437405
2019-02-09,4431.21088809
2019-02-10,4501.85261613
2019-02-11,10584.45604527
2019-02-12,6168.6764033
2019-02-13,6882.60712984
2019-02-14,5819.03132348
2019-02-15,6906.73581426
2019-02-16,3430.91843368
2019-02-17,3780.82976099
2019-02-18,10474.85537332
2019-02-19,11098.52795251
2019-02-20,7004.38221267
2019-02-21,9592.49447955
2019-02-22,8392.68835232
2019-02-23,3754.80771404
2019-02-24,11139.23746572
2019-02-25,9346.17647845
2019-02-26,7927.72086964
2019-02-27,6799.98443043
2019-02-28,7282.9654328
2019-03-01,5894.29131123
2019-03-02,2920.72961847
2019-03-03,4860.01718219
2019-03-04,9815.59982661
2019-03-05,6131.27513892
2019-03-06,6865.81136869
2019-03-07,7191.97246988
2019-03-08,9201.45109029
2019-03-09,4882.46303544
2019-03-10,5406.66198437
2019-03-11,10601.2019755
2019-03-12,9118.55820838
2019-03-13,7650.38708629
2019-03-14,9502.174996
2019-03-15,6399.23470864
2019-03-16,5301.30817481
2019-03-17,2629.23221469
2019-03-18,10873.42142574
2019-03-19,10133.10005838
2019-03-20,8605.06058594
2019-03-21,10645.0696463
2019-03-22,8519.78556532
2019-03-23,4599.07843099
2019-03-24,2946.67801727
2019-03-25,8287.6078485
2019-03-26,7758.71536598
2019-03-27,8715.908445
2019-03-28,5286.94175658
2019-03-29,6901.94265183
2019-03-30,3455.13263871
2019-03-31,3172.45643429
2019-04-01,12909.79390663
2019-04-02,30954.31930967
2019-04-03,15029.90980942
2019-04-04,16159.17060832
2019-04-05,10373.2135199
2019-04-06,5489.407839
2019-04-07,4879.23722815
2019-04-08,11498.43268845
2019-04-09,12478.9631401
2019-04-10,8295.35206309
2019-04-11,11817.27027417
2019-04-12,6653.13018711
2019-04-13,4422.2685623
2019-04-14,2492.708459
2019-04-15,11924.7231869
2019-04-16,9502.36560651
2019-04-17,6553.24883688
2019-04-18,7805.03375834
2019-04-19,4571.61269438
2019-04-20,2533.99164421
2019-04-21,3898.25375131
2019-04-22,6877.07621634
2019-04-23,12284.84213822
2019-04-24,16193.76481193
2019-04-25,13289.37781157
2019-04-26,15005.7810986
2019-04-27,3101.94345431
2019-04-28,5865.1293161
2019-04-29,9775.71031496
2019-04-30,7025.66262595
2019-05-01,6283.29974884
2019-05-02,6220.47062954
2019-05-03,8919.36249294
2019-05-04,4231.14335579
2019-05-05,1434.06946079
2019-05-06,5367.11349068
2019-05-07,12322.32939969
2019-05-08,4673.61428966
2019-05-09,10898.8850927
2019-05-10,11181.46605064
2019-05-11,11673.06920545
2019-05-12,11674.33768538
2019-05-13,14313.44150385
2019-05-14,12292.88441372
2019-05-15,7810.25819669
2019-05-16,11528.37918998
2019-05-17,12374.7769341
2019-05-18,3890.09721706
2019-05-19,5468.39420279
2019-05-20,9912.7343203
2019-05-21,8868.56385611
2019-05-22,7080.37994988
2019-05-23,5434.31579275
2019-05-24,5221.43552086
2019-05-25,2224.58521397
2019-05-26,4172.36746573
2019-05-27,8250.85055067
2019-05-28,6220.96112278
2019-05-29,6675.98939125
2019-05-30,6871.15240775
2019-05-31,11480.32918353
2019-06-01,3109.12120336
2019-06-02,2676.28795949
2019-06-03,6685.50024069
2019-06-04,8750.19992514
2019-06-05,7067.91277108
2019-06-06,7314.78230768
2019-06-07,5708.51799368
2019-06-08,2850.59748238
2019-06-09,2709.79019229
2019-06-10,5969.53554346
2019-06-11,9586.52908203
2019-06-12,6995.81694449
2019-06-13,6986.69842875
2019-06-14,4811.28665632
2019-06-15,3284.44519363
2019-06-16,8126.21878123
2019-06-17,7604.66169941
2019-06-18,5944.20092234
2019-06-19,5351.49382329
2019-06-20,5925.84479618
2019-06-21,7955.95294431
2019-06-22,7215.77073273
2019-06-23,4993.12314438
2019-06-24,9206.24399369
2019-06-25,8470.81211294
2019-06-26,15064.64192137
2019-06-27,15101.47683608
2019-06-28,7843.88325463
2019-06-29,5144.96561302
2019-06-30,4186.09168779
2019-07-01,7785.99107875
2019-07-02,9843.70879747
2019-07-03,8480.71467176
2019-07-04,7343.81337451
2019-07-05,5856.22372813
2019-07-06,1610.8275827
2019-07-07,4500.74248561
2019-07-08,3439.94172112
2019-07-09,9225.90214057
2019-07-10,8155.11649793
2019-07-11,12200.16769961
2019-07-12,5587.52946093
2019-07-13,5336.35872016
2019-07-14,3323.7118667
2019-07-15,5504.85948612
2019-07-16,10816.26160826
2019-07-17,8155.10722366
2019-07-18,8137.36034174
2019-07-19,5136.42409031
2019-07-20,1932.99305409
2019-07-21,1671.46216659
2019-07-22,4258.91504568
2019-07-23,6902.47396518
2019-07-24,4621.5888378
2019-07-25,3417.55658599
2019-07-26,5136.25675812
2019-07-27,3423.39888997
2019-07-28,2588.59247366
2019-07-29,2756.31986296
2019-07-30,5731.74313682
2019-07-31,4493.09238021
2019-08-01,4671.40788067
2019-08-02,5968.40099971
2019-08-03,2064.00613916
2019-08-04,1722.00987801
2019-08-05,11329.78481473
2019-08-06,8890.64429129
2019-08-07,5002.60291052
2019-08-08,5205.42608772
2019-08-09,4950.03103467
2019-08-10,5157.10882586
2019-08-11,1632.70197002
2019-08-12,2681.6235781
2019-08-13,4511.37028985
2019-08-14,6502.57076605
2019-08-15,5764.43883278
2019-08-16,5535.3502448
2019-08-17,1396.03834131
2019-08-18,1681.11969109
2019-08-19,3940.71442783
2019-08-20,3479.48648309
2019-08-21,5557.86287422
2019-08-22,4845.50544994
2019-08-23,3999.69242875
2019-08-24,2905.85916622
2019-08-25,1314.00015456
2019-08-26,4073.75389605
2019-08-27,2725.60531692
2019-08-28,5069.6961979
2019-08-29,6231.62341358
2019-08-30,5679.09500568
2019-08-31,873.89201035
2019-09-01,585.76279884
2019-09-02,4114.60005413
2019-09-03,5901.1809023
2019-09-04,4691.25288567
2019-09-05,3973.20295552
2019-09-06,7051.44020575
2019-09-07,3728.18786706
2019-09-08,1963.66985344
2019-09-09,5838.8595154
2019-09-10,2580.69252236
2019-09-11,4206.27154582
2019-09-12,4310.94755063
2019-09-13,3428.72142705
2019-09-14,1444.84594251
2019-09-15,1205.73830271
2019-09-16,3305.48876911
2019-09-17,5563.81326589
2019-09-18,5764.80060191
2019-09-19,8246.09590384
2019-09-20,4189.6720109
2019-09-21,1517.11972703
2019-09-22,1388.00225364
2019-09-23,2743.81441398
2019-09-24,23009.7473616
2019-09-25,11158.76937501
2019-09-26,7234.45520274
2019-09-27,7398.65008133
2019-09-28,6859.39484448
2019-09-29,2446.28161863
2019-09-30,9227.93734097
2019-10-01,10253.26885008
2019-10-02,5411.37481193
2019-10-03,4475.94275562
2019-10-04,2666.24972007
2019-10-05,1730.25763623
2019-10-06,3068.80658777
2019-10-07,9159.76212026
2019-10-08,3575.30795308
2019-10-09,7678.73183048
2019-10-10,9739.5382531
2019-10-11,4575.94411518
2019-10-12,2035.06884677
2019-10-13,1796.93310111
2019-10-14,111843.64790055
2019-10-15,3395.62791161
2019-10-16,6897.01855317
2019-10-17,3888.9199734
2019-10-18,3859.4101096
2019-10-19,1328.93581375
2019-10-20,1985.13515568
2019-10-21,4714.53537037
2019-10-22,4604.14045415
2019-10-23,9402.77155321
2019-10-24,8391.38416952
2019-10-25,13112.45432914
2019-10-26,10741.61723559
2019-10-27,5852.75067621
2019-10-28,61924.33886439
2019-10-29,6981.28169485
2019-10-30,9360.92985886
2019-10-31,5739.7057261
2019-11-01,5845.26905025
2019-11-02,1883.60116855
2019-11-03,2757.52712569
2019-11-04,8952.50175191
2019-11-05,5483.59199043
2019-11-06,4478.15088337
2019-11-07,6913.66510855
2019-11-08,7631.92734799
2019-11-09,3012.03300385
2019-11-10,2051.43373806
2019-11-11,3063.65558858
2019-11-12,4224.70155363
2019-11-13,4223.34184354
2019-11-14,6129.06005613
2019-11-15,6927.16816512
2019-11-16,2141.14699358
2019-11-17,2155.22325862
2019-11-18,8031.18726612
2019-11-19,6683.00130078
2019-11-20,8169.51909716
2019-11-21,9511.22936519
2019-11-22,17001.03550659
2019-11-23,9854.31683967
2019-11-24,3184.72939277
2019-11-25,16782.35515895
2019-11-26,10389.88254864
2019-11-27,11665.84510444
2019-11-28,4914.32656519
2019-11-29,6925.20367973
2019-11-30,3056.31096337
2019-12-01,3093.52411658
2019-12-02,7062.78466177
2019-12-03,6310.00748274
2019-12-04,7271.17794811
2019-12-05,7110.01061836
2019-12-06,5944.15322479
2019-12-07,1659.12311063
2019-12-08,2663.7992738
2019-12-09,6051.01302524
2019-12-10,7600.10761364
2019-12-11,7196.2642697
2019-12-12,6241.34325627
2019-12-13,7399.54126354
2019-12-14,2671.57319638
2019-12-15,3168.53666078
2019-12-16,6103.59776334
2019-12-17,7851.30091746
2019-12-18,13758.24326064
2019-12-19,11105.11552792
2019-12-20,7498.90015856
2019-12-21,1424.13414039
2019-12-22,1933.25447802
2019-12-23,10065.54547847
2019-12-24,5735.93508824
2019-12-25,2890.1261131
2019-12-26,5656.2109462
2019-12-27,10135.71034208
2019-12-28,1594.62701065
2019-12-29,4683.6839111
2019-12-30,8516.72518866
2019-12-31,3903.98720887
2020-01-01,1861.7913892
2020-01-02,4785.39713154
2020-01-03,9795.40928399
2020-01-04,1459.48364184
2020-01-05,2065.42647279
2020-01-06,7910.32437507
2020-01-07,10569.45390066
2020-01-08,10989.76547565
2020-01-09,5345.67555561
2020-01-10,10561.84132646
2020-01-11,3824.95911779
2020-01-12,1728.63752239
2020-01-13,5912.13993981
2020-01-14,15039.42522573
2020-01-15,11847.87831647
2020-01-16,15027.40122698
2020-01-17,9506.54929197
2020-01-18,2211.27014221
2020-01-19,5474.71336546
2020-01-20,8320.38917867
2020-01-21,5980.93503857
2020-01-22,9433.73018338
2020-01-23,5903.23703348
2020-01-24,6811.04932324
2020-01-25,2097.42099207
2020-01-26,5676.8812761
2020-01-27,7631.42159037
2020-01-28,4901.51640156
2020-01-29,5407.23353016
2020-01-30,8702.75723452
2020-01-31,5625.8041543
2020-02-01,2852.4035261
2020-02-02,3716.17502734
2020-02-03,9945.65590644
2020-02-04,6401.1897616
2020-02-05,9295.16730585
2020-02-06,9631.38068053
2020-02-07,10662.97054649
2020-02-08,4830.75858569
2020-02-09,3184.0532488
2020-02-10,12957.57421157
2020-02-11,9254.23456491
2020-02-12,12267.55269931
2020-02-13,8627.84011841
2020-02-14,9022.01688769
2020-02-15,7316.78651403
2020-02-16,5564.5087217
2020-02-17,7783.29592027
2020-02-18,11306.51952095
2020-02-19,12187.26391775
2020-02-20,11363.87027297
2020-02-21,7164.10811081
2020-02-22,3308.78701719
2020-02-23,4514.04099037
2020-02-24,7254.6978458
2020-02-25,5930.25047586
2020-02-26,7729.81028179
2020-02-27,7231.94200192
2020-02-28,11550.38205312
2020-02-29,2156.59490826
2020-03-01,1798.57529717
2020-03-02,7321.94753251
2020-03-03,8123.47077801
2020-03-04,4540.7463603
2020-03-05,6801.3561753
2020-03-06,6044.94370633
2020-03-07,3561.11992646
2020-03-08,4838.15256216
2020-03-09,15166.5278447
2020-03-10,12747.41241509
2020-03-11,10002.49891764
2020-03-12,34014.80993714
2020-03-13,49703.74107438
2020-03-14,17992.72305804
2020-03-15,7835.08174628
2020-03-16,22753.98669209
2020-03-17,14792.37759412
2020-03-18,16438.93611358
2020-03-19,22306.60848965
2020-03-20,19909.85370868
2020-03-21,4762.41760285
2020-03-22,5321.27360869
2020-03-23,12041.12861652
2020-03-24,14002.94206459
2020-03-25,21767.40466721
2020-03-26,8843.88198795
2020-03-27,12131.86520074
2020-03-28,7938.9296267
2020-03-29,6946.9177719
2020-03-30,10737.61699225
2020-03-31,8847.33600344
2020-04-01,6915.6403118
2020-04-02,11956.95654595
2020-04-03,10244.54613321
2020-04-04,5969.82360849
2020-04-05,6818.40715262
2020-04-06,12805.66507069
2020-04-07,12129.7878646
2020-04-08,9179.17298466
2020-04-09,11074.16951888
2020-04-10,12852.41723796
2020-04-11,5611.98739291
2020-04-12,8705.39652907
2020-04-13,16157.22268224
2020-04-14,10755.30241169
2020-04-15,8034.39490504
2020-04-16,16068.15712953
2020-04-17,9870.16662497
2020-04-18,6246.43835951
2020-04-19,5754.59837694
2020-04-20,13397.83954733
2020-04-21,15014.61478897
2020-04-22,16462.21692329
2020-04-23,15410.7741048
2020-04-24,15651.87981335
2020-04-25,3908.99175744
2020-04-26,5924.34970793
2020-04-27,18423.03771256
2020-04-28,12210.48378688
2020-04-29,30226.35098685
2020-04-30,18327.18669672
2020-05-01,14762.88088301
2020-05-02,4890.22816427
2020-05-03,7122.63121027
2020-05-04,12199.40822637
2020-05-05,15101.92142323
2020-05-06,15123.43548313
2020-05-07,24566.10957795
2020-05-08,29850.26391318
2020-05-09,9502.38907036
2020-05-10,18706.52707337
2020-05-11,20223.3388221
2020-05-12,18101.41448991
2020-05-13,19661.25297471
2020-05-14,19300.2945353
2020-05-15,10201.91675227
2020-05-16,4181.54623812
2020-05-17,8063.3458138
2020-05-18,10064.43574476
2020-05-19,9912.9261776
2020-05-20,14346.93307731
2020-05-21,13265.63743585
2020-05-22,10387.41361709
2020-05-23,4535.53160269
2020-05-24,3905.81588026
2020-05-25,12355.71178035
2020-05-26,8484.3325098
2020-05-27,11526.01139874
2020-05-28,12799.27656174
2020-05-29,10020.08760167
2020-05-30,6081.3325834
2020-05-31,6373.19916518
2020-06-01,11893.90545199
2020-06-02,24418.09138646
2020-06-03,14196.36475407
2020-06-04,13629.99610909
2020-06-05,11248.36678342
2020-06-06,4817.20519292
2020-06-07,6452.9949332
2020-06-08,11946.00935024
2020-06-09,12829.3326058
2020-06-10,9301.45058233
2020-06-11,12422.61159369
2020-06-12,9983.48116415
2020-06-13,2691.6741166
2020-06-14,2238.14325566
2020-06-15,11335.02074714
2020-06-16,11987.31222136
2020-06-17,7633.11645225
2020-06-18,8797.01318598
2020-06-19,8172.96606419
2020-06-20,2649.41605421
2020-06-21,2681.49328358
2020-06-22,11264.04951344
2020-06-23,8212.18427724
2020-06-24,10618.86402187
2020-06-25,11693.54450891
2020-06-26,13051.28504425
2020-06-27,3677.78179842
2020-06-28,2398.27023343
2020-06-29,8977.3229122
2020-06-30,7707.25039909
2020-07-01,8674.04434037
2020-07-02,9441.34348843
2020-07-03,5790.96541341
2020-07-04,2460.78374798
2020-07-05,2224.72627029
2020-07-06,11152.32314578
2020-07-07,6117.66643586
2020-07-08,10429.55078665
2020-07-09,7411.49589831
2020-07-10,7378.70221381
2020-07-11,3332.44470368
2020-07-12,3597.06072535
2020-07-13,10471.68277224
2020-07-14,9028.22965639
2020-07-15,10294.76188872
2020-07-16,7482.90378698
2020-07-17,7062.10671541
2020-07-18,4571.6423865
2020-07-19,2087.40826767
2020-07-20,9947.02963397
2020-07-21,11807.43702489
2020-07-22,11081.47661304
2020-07-23,14655.47319325
2020-07-24,12147.69782259
2020-07-25,6352.46788823
2020-07-26,9120.87663075
2020-07-27,22666.49891645
2020-07-28,22318.30750233
2020-07-29,16122.74331462
2020-07-30,16974.23471741
2020-07-31,21922.99284647
2020-08-01,10549.99844562
2020-08-02,10153.82019884
2020-08-03,14637.86275065
2020-08-04,10103.82845191
2020-08-05,11424.9884323
2020-08-06,17401.7287641
2020-08-07,18697.00912742
2020-08-08,7169.09555049
2020-08-09,5927.70301207
2020-08-10,11563.18934862
2020-08-11,12574.0158489
2020-08-12,12292.56111672
2020-08-13,11384.65665368
2020-08-14,16634.74223872
2020-08-15,7188.95748165
2020-08-16,6425.15065824
2020-08-17,11334.19501882
2020-08-18,12279.9054537
2020-08-19,10054.14671377
2020-08-20,8490.24692745
2020-08-21,9109.25114999
2020-08-22,4033.85462424
2020-08-23,4224.06623485
2020-08-24,6331.41431174
2020-08-25,7959.85085656
2020-08-26,8480.02799552
2020-08-27,9259.35939633
2020-08-28,8839.07808618
2020-08-29,7000.94972924
2020-08-30,4446.3114333
2020-08-31,11304.46656032
2020-09-01,10918.85865045
2020-09-02,13040.28217018
2020-09-03,17219.58422097
2020-09-04,20432.90629633
2020-09-05,10072.14016507
2020-09-06,4383.31849367
2020-09-07,10517.32274435
2020-09-08,10791.22391727
2020-09-09,11051.60260787
2020-09-10,13135.22034218
2020-09-11,7342.3366413
2020-09-12,7618.68862008
2020-09-13,8835.53696335
2020-09-14,17968.25171832
2020-09-15,9000.4181755
2020-09-16,10402.33577987
2020-09-17,7341.23555829
2020-09-18,7287.03865196
2020-09-19,4252.200579
2020-09-20,3045.90740485
2020-09-21,10305.54449253
2020-09-22,9314.21336538
2020-09-23,8033.88122104
2020-09-24,9997.19264776
2020-09-25,8472.20053699
2020-09-26,4964.28343288
2020-09-27,2894.18691277
2020-09-28,10783.49450393
2020-09-29,12154.43024316
2020-09-30,8725.71069701
2020-10-01,11365.97113922
2020-10-02,19472.20706956
2020-10-03,2418.51627889
2020-10-04,5151.02396807
2020-10-05,11124.73940873
2020-10-06,6966.19451565
2020-10-07,6236.21183201
2020-10-08,9716.12148566
2020-10-09,8438.66298653
2020-10-10,5122.65100115
2020-10-11,2111.6764074
2020-10-12,8711.54616036
2020-10-13,7641.34028077
2020-10-14,5815.64227232
2020-10-15,7555.39490731
2020-10-16,9058.86897346
2020-10-17,3050.52105006
2020-10-18,2459.70217546
2020-10-19,10810.73693851
2020-10-20,7675.11071565
2020-10-21,17744.7830805
2020-10-22,21492.35511458
2020-10-23,13926.74669519
2020-10-24,5871.46669486
2020-10-25,5245.74020519
2020-10-26,8673.03832901
2020-10-27,16239.62663995
2020-10-28,15616.0910584
2020-10-29,14836.0752726
2020-10-30,16064.9039675
2020-10-31,6463.13772961
2020-11-01,2872.18043477
2020-11-02,12299.56311151
2020-11-03,12029.20385381
2020-11-04,10378.32465909
2020-11-05,20320.26215778
2020-11-06,17891.42363904
2020-11-07,7313.85818769
2020-11-08,7428.28666842
2020-11-09,18542.12289534
2020-11-10,16713.06046501
2020-11-11,13840.31753347
2020-11-12,14471.99485536
2020-11-13,13928.08991349
2020-11-14,4139.3592867
2020-11-15,3330.34813119
2020-11-16,11432.5985399
2020-11-17,17684.67273799
2020-11-18,14938.09589747
2020-11-19,12719.70592356
2020-11-20,16243.30063731
2020-11-21,7031.79529405
2020-11-22,7313.87792508
2020-11-23,14772.90484325
2020-11-24,19057.10353001
2020-11-25,15964.77313317
2020-11-26,15963.07297392
2020-11-27,16292.34106788
2020-11-28,6324.71200574
2020-11-29,3456.46618261
2020-11-30,16795.58211773
2020-12-01,14744.68010522
2020-12-02,8339.02405368
2020-12-03,11404.44230806
2020-12-04,9134.00663149
2020-12-05,3593.40987387
2020-12-06,1948.39516414
2020-12-07,7883.4830076
2020-12-08,9990.41187537
2020-12-09,15523.21128575
2020-12-10,7662.36626648
2020-12-11,10549.54701037
2020-12-12,3949.79007499
2020-12-13,3301.95355733
2020-12-14,9871.06289666
2020-12-15,10051.52091177
2020-12-16,15761.54325763
2020-12-17,26742.56414639
2020-12-18,15835.80238944
2020-12-19,8781.69869909
2020-12-20,5615.30687071
2020-12-21,13050.89648205
2020-12-22,14473.79564294
2020-12-23,15760.19617025
2020-12-24,11783.01262299
2020-12-25,7165.94128639
2020-12-26,6735.52667154
2020-12-27,13269.3936938
2020-12-28,15833.0090203
2020-12-29,15065.96607994
2020-12-30,17819.6648472
2020-12-31,26874.6607261
2021-01-01,12642.10700488
2021-01-02,20771.45682573
2021-01-03,14441.29050763
2021-01-04,13711.58670387
2021-01-05,16898.58093788
2021-01-06,26670.55467276
2021-01-07,23564.37123746
2021-01-08,17950.61275556
2021-01-09,10573.13795533
2021-01-10,8045.15426574
2021-01-11,21478.1939545
2021-01-12,16619.1326497
2021-01-13,11032.75248821
2021-01-14,11958.34064242
2021-01-15,9820.90870389
2021-01-16,6262.67040987
2021-01-17,5168.23116245
2021-01-18,5642.96644153
2021-01-19,9389.58720842
2021-01-20,10698.58136028
2021-01-21,13529.80800172
2021-01-22,16114.0423137
2021-01-23,5005.40504198
2021-01-24,4351.70368077
2021-01-25,9694.76876577
2021-01-26,15142.31664948
2021-01-27,31415.9992083
2021-01-28,26429.27789593
2021-01-29,37917.47790694
2021-01-30,8801.55229631
2021-01-31,7127.37093771
2021-02-01,8731.8031827
2021-02-02,10927.98219347
2021-02-03,17265.64673722
2021-02-04,19103.17200039
2021-02-05,12081.65256494
2021-02-06,5651.43425572
2021-02-07,6797.13899273
2021-02-08,17328.89063638
2021-02-09,29266.467701
2021-02-10,14876.32641648
2021-02-11,12830.68231165
2021-02-12,11665.56972536
2021-02-13,7919.46440044
2021-02-14,5368.39774729
2021-02-15,12030.68305282
2021-02-16,9007.52847185
2021-02-17,16647.44205341
2021-02-18,12832.96944121
2021-02-19,16947.35667843
2021-02-20,15609.81506327
2021-02-21,6025.331515
2021-02-22,22571.80959586
2021-02-23,18991.35360586
2021-02-24,13628.40457347
2021-02-25,11570.76682546
2021-02-26,14874.66881463
2021-02-27,6232.26842614
2021-02-28,6387.76914143
2021-03-01,14528.30014206
2021-03-02,9213.70010907
2021-03-03,9025.32973203
2021-03-04,7786.34645378
2021-03-05,11805.09827739
