date,timestamp_utc,Total Left,KYC'd US Exchange,KYC'd US Alliance Exchange,KYC'd Off-shore Chinese-controlled Exchange,International,International.1
2024-12-06,2024-12-06T00:00:00Z,0.8591954501536574,0.0670604009037163,0.0066269283635644,0.0406064681207898,0.0238324093581615,0.0026783431001105
2024-12-07,2024-12-07T00:00:00Z,0.8590310583764592,0.0670247920898363,0.0066388843471566,0.0407001939999743,0.0239261457994956,0.0026789253870778
2024-12-08,2024-12-08T00:00:00Z,0.8589993330048578,0.0670375439712012,0.006622181666336,0.040693431880195,0.0239675487482012,0.0026799607292087
2024-12-09,2024-12-09T00:00:00Z,0.8596229690022602,0.0666555225213892,0.0065118139515179,0.0405762062349484,0.0239596416378244,0.0026738466520597
2024-12-10,2024-12-10T00:00:00Z,0.8597235918741616,0.0666329126640275,0.0065208365646312,0.0405293226784699,0.0239219236125591,0.0026714126061506
2024-12-11,2024-12-11T00:00:00Z,0.860028905455969,0.0665239724817336,0.0065664090051057,0.040318245966694,0.0238869909857134,0.0026754761047841
2024-12-12,2024-12-12T00:00:00Z,0.8601769618429108,0.0666043593108864,0.0065000084503441,0.0401843239024641,0.0238590413296493,0.002675305163745
2024-12-13,2024-12-13T00:00:00Z,0.8606080622177071,0.0665451857518915,0.0064478023914784,0.0398857315294029,0.0238365938251015,0.0026766242844183
2024-12-14,2024-12-14T00:00:00Z,0.8605881708906055,0.0665551263444228,0.0064463700056634,0.0399158737074969,0.0238183924333274,0.0026760666184839
2024-12-15,2024-12-15T00:00:00Z,0.8605419410058557,0.0665374108287082,0.006464057217985,0.0399649393336728,0.0238178828941751,0.002673768719603
2024-12-16,2024-12-16T00:00:00Z,0.860665965010977,0.0667811277286543,0.0064372512988688,0.0396918710421523,0.0237487823144728,0.0026750026048746
2024-12-17,2024-12-17T00:00:00Z,0.8607543563284893,0.0668255436602918,0.0064399720562964,0.0396342842049909,0.0236742680295711,0.0026715757203603
2024-12-18,2024-12-18T00:00:00Z,0.8613375972039835,0.0663434211886806,0.0064764361537149,0.0395870015280246,0.0235886772205392,0.0026668667050569
2024-12-19,2024-12-19T00:00:00Z,0.8608673024262717,0.066391159389877,0.0065419123719028,0.0398769250552736,0.0236596735805791,0.0026630271760956
2024-12-20,2024-12-20T00:00:00Z,0.8606289060046604,0.0663271182856916,0.0065623982503873,0.0401073849852436,0.0237185890957905,0.0026556033782264
2024-12-21,2024-12-21T00:00:00Z,0.8607180162719208,0.0662939108109404,0.0065941963819299,0.0400487107958186,0.0236936573849195,0.0026515083544706
2024-12-22,2024-12-22T00:00:00Z,0.8606953805415131,0.0662855358725937,0.0065935052145228,0.0400976944489909,0.0236787393957728,0.0026491445266065
2024-12-23,2024-12-23T00:00:00Z,0.8605667573618355,0.0662745873981319,0.0065437443354286,0.0402274769897972,0.0237401146543432,0.0026473192604634
2024-12-24,2024-12-24T00:00:00Z,0.8605864772699764,0.0663886979726745,0.0065204243520078,0.0401325342525693,0.0237265649513999,0.0026453012013719
2024-12-25,2024-12-25T00:00:00Z,0.8605244957384143,0.0663957782490541,0.0064902567672607,0.040169147646759,0.0237751644589294,0.0026451571395822
2024-12-26,2024-12-26T00:00:00Z,0.8608445575242193,0.0665237486306742,0.0059670364906692,0.0402612059215507,0.023759979322169,0.0026434721107174
2024-12-27,2024-12-27T00:00:00Z,0.8612794396429233,0.0659359276881817,0.0059912122729247,0.0403886511748062,0.023761316842853,0.0026434523783107
2024-12-28,2024-12-28T00:00:00Z,0.8613880821405709,0.0659292263550404,0.0059880220740723,0.0403107624275806,0.0237416132300893,0.0026422937726463
2024-12-29,2024-12-29T00:00:00Z,0.8614976061485347,0.0659340086305044,0.0059957209952399,0.0401992317673263,0.0237333652912971,0.0026400671670975
2024-12-30,2024-12-30T00:00:00Z,0.8612143499888845,0.0659348858381037,0.0059853230455378,0.0404136582876385,0.0238245703833294,0.0026272124565058
2024-12-31,2024-12-31T00:00:00Z,0.8612543118779341,0.0658982569609761,0.0060062356365563,0.0403269458991475,0.0238868189679732,0.0026274306574125
2025-01-01,2025-01-01T00:00:00Z,0.8614878404030774,0.065447869431531,0.0060735060568198,0.0404909236604164,0.0238723436992093,0.0026275167489458
2025-01-02,2025-01-02T00:00:00Z,0.8615309751287251,0.0654775539662742,0.0060626562796874,0.0403899247804936,0.0239090112329699,0.0026298786118497
2025-01-03,2025-01-03T00:00:00Z,0.8613187464968328,0.0658115499083059,0.0060803924454749,0.0402431752005245,0.0239163085588372,0.0026298273900244
2025-01-04,2025-01-04T00:00:00Z,0.861317284999159,0.0658283255439162,0.0060777828592023,0.0402341539146657,0.0239125766204995,0.0026298760625572
2025-01-05,2025-01-05T00:00:00Z,0.8613480828149108,0.0657931204010886,0.0060937527958181,0.0402223529651605,0.0239127998942202,0.0026298911288016
2025-01-06,2025-01-06T00:00:00Z,0.8615278056163714,0.0659140190668734,0.006079023382445,0.0399494548302072,0.0239001876960011,0.0026295094081016
2025-01-07,2025-01-07T00:00:00Z,0.8620893906129385,0.0653902434237393,0.0060927507482108,0.0398987152746187,0.0238997774120721,0.0026291225284204
2025-01-08,2025-01-08T00:00:00Z,0.861785533848087,0.0656078545965862,0.0060769046184009,0.0399278601713557,0.0239703070703309,0.0026315396952392
2025-01-09,2025-01-09T00:00:00Z,0.8616531192933681,0.0657111966874168,0.0061183619682604,0.0398910686342377,0.0239974161545142,0.0026288372622025
2025-01-10,2025-01-10T00:00:00Z,0.8615540148641226,0.0658477718812793,0.0060856802352956,0.0398806175286294,0.0240062699568978,0.0026256455337749
2025-01-11,2025-01-11T00:00:00Z,0.8615378045957047,0.0658422622621234,0.0060990872973313,0.039874089349822,0.0240211901891651,0.0026255663058534
2025-01-12,2025-01-12T00:00:00Z,0.8614230026246501,0.0658340833469176,0.0061090508084086,0.0399731430169741,0.0240344175379816,0.0026263026650678
2025-01-13,2025-01-13T00:00:00Z,0.8613324246080915,0.0658310612625765,0.0061162106439923,0.0399712674640865,0.0241286731770088,0.0026203628442442
2025-01-14,2025-01-14T00:00:00Z,0.8610871779307349,0.0660837988034676,0.0061071272971597,0.0399053518076998,0.0241970946506929,0.0026194495102449
2025-01-15,2025-01-15T00:00:00Z,0.8608459907051889,0.0664352671716817,0.0061065943393556,0.0397736825785549,0.0242206260603927,0.002617839144826
2025-01-16,2025-01-16T00:00:00Z,0.8610144336007283,0.0661873604859988,0.0061275374661719,0.0397755048663978,0.0242749386898281,0.0026202248908748
2025-01-17,2025-01-17T00:00:00Z,0.8617212965033485,0.0661727211041506,0.0056746118771589,0.0395319734518438,0.0242798853352365,0.0026195117282614
2025-01-18,2025-01-18T00:00:00Z,0.8616282445669503,0.0662260480173091,0.0056317492030549,0.0396468070985654,0.0242491029713277,0.0026180481427923
2025-01-19,2025-01-19T00:00:00Z,0.8613538467530397,0.0663527664192713,0.0056327875204956,0.0398008837325606,0.0242437337756771,0.0026159817989555
2025-01-20,2025-01-20T00:00:00Z,0.8609714202193159,0.0664201822893022,0.0057174886579883,0.0399818242928614,0.0242974320149528,0.002611652525579
2025-01-21,2025-01-21T00:00:00Z,0.8612853116785664,0.0663374099745707,0.0056824426121826,0.0398494713453986,0.0242345989643142,0.0026107654249673
2025-01-22,2025-01-22T00:00:00Z,0.8612847834448873,0.0663588664226007,0.0057022401171449,0.0398217267712455,0.024221954642258,0.0026104286018633
2025-01-23,2025-01-23T00:00:00Z,0.8615716295462582,0.0664170785269037,0.005662154605463,0.0396279524759064,0.0241112883969069,0.0026098964485617
2025-01-24,2025-01-24T00:00:00Z,0.861616943384361,0.0664404265294508,0.0057386999026798,0.0395335274964595,0.0240602438161798,0.002610158870869
2025-01-25,2025-01-25T00:00:00Z,0.8615830798816878,0.0664306479161638,0.0057297282314115,0.0396146781936042,0.0240329052346202,0.0026089605425123
2025-01-26,2025-01-26T00:00:00Z,0.8616138289557208,0.0664130193777869,0.0057409653762096,0.0396034238917369,0.0240200942781797,0.0026086681203658
2025-01-27,2025-01-27T00:00:00Z,0.8615942379908889,0.0664453854723052,0.0057358660926812,0.0396019710830493,0.0240150624133675,0.0026074769477077
2025-01-28,2025-01-28T00:00:00Z,0.8616043944705138,0.0664766908198774,0.0057060845504796,0.0395778417187146,0.0240274253011173,0.002607563139297
2025-01-29,2025-01-29T00:00:00Z,0.8615688693579662,0.0665438659670694,0.0057029401427074,0.0396232075342381,0.0239565372173372,0.0026045797806814
2025-01-30,2025-01-30T00:00:00Z,0.8616151109061086,0.066542078677957,0.0057492413988763,0.0395456489926815,0.0239454463951202,0.0026024736292561
2025-01-31,2025-01-31T00:00:00Z,0.8616701822978015,0.0664811158749536,0.0057716403775537,0.0395688395400055,0.0239056806431826,0.0026025412665029
2025-02-01,2025-02-01T00:00:00Z,0.8617503141995203,0.0665025635760973,0.005777784667891,0.039470625330067,0.0238958224465027,0.0026028897799214
2025-02-02,2025-02-02T00:00:00Z,0.8615067815054107,0.0665255669643178,0.0058150963524209,0.0396604224849919,0.0238900164007568,0.0026021162921016
2025-02-03,2025-02-03T00:00:00Z,0.8607925451513864,0.0665506686951793,0.0065495058152871,0.0397122851498653,0.0237945971703652,0.0026003980179166
2025-02-04,2025-02-04T00:00:00Z,0.8608951368914546,0.0667599041884848,0.0062479545401642,0.0396933933694662,0.0237996071729264,0.0026040038375036
2025-02-05,2025-02-05T00:00:00Z,0.861719554886012,0.0660116680122364,0.0062492869758875,0.0396124673525731,0.0238065066700872,0.0026005161032035
2025-02-06,2025-02-06T00:00:00Z,0.8622363363831854,0.0656728604907235,0.0060948977955456,0.0395705560949818,0.023828938343453,0.0025964108921105
2025-02-07,2025-02-07T00:00:00Z,0.861894112747863,0.0658804441601204,0.0061733783257747,0.0396149832423978,0.0238398804441324,0.0025972010797115
2025-02-08,2025-02-08T00:00:00Z,0.8620306154123215,0.065705776215953,0.0061911299421718,0.0396705725220703,0.0238057638964611,0.0025961420110222
2025-02-09,2025-02-09T00:00:00Z,0.8618016161373059,0.0659245612887212,0.0061934250781536,0.0396832137768164,0.023802558708268,0.0025946250107346
2025-02-10,2025-02-10T00:00:00Z,0.8619671356505938,0.0657016551324593,0.0061743273820925,0.0395923299212303,0.0239694170689513,0.0025951348446727
2025-02-11,2025-02-11T00:00:00Z,0.8617857764270151,0.0657555184316995,0.0061833625234764,0.0396361959531795,0.0240439592592402,0.002595187405389
2025-02-12,2025-02-12T00:00:00Z,0.8617706286050862,0.0656907727889455,0.0061792090753749,0.0396171657082151,0.0241454277044994,0.0025967961178787
2025-02-13,2025-02-13T00:00:00Z,0.8615863271069837,0.0657167672156026,0.006182625687556,0.0397504685664163,0.0241650182356665,0.0025987931877746
2025-02-14,2025-02-14T00:00:00Z,0.8615124629139507,0.0657969037442875,0.0062246135265346,0.0396478029229993,0.0242237815634625,0.0025944353287651
2025-02-15,2025-02-15T00:00:00Z,0.8615503620386724,0.0657994212841419,0.0062047729866537,0.0396364863564086,0.0242147001079432,0.0025942572261798
2025-02-16,2025-02-16T00:00:00Z,0.8615763873263648,0.0657585909632471,0.0062039945412841,0.0396580690216748,0.0242088485601313,0.0025941095872977
2025-02-17,2025-02-17T00:00:00Z,0.8614154211693289,0.0658350770265492,0.0062265637153508,0.0397250330425218,0.0242040371844148,0.0025938678618343
2025-02-18,2025-02-18T00:00:00Z,0.8612518847802744,0.0657955375563315,0.0062200631577674,0.0398442615376008,0.0242960719423558,0.0025921810256699
2025-02-19,2025-02-19T00:00:00Z,0.8610722082004499,0.065897732804181,0.0062348816865375,0.0398692025938189,0.0243343684720355,0.0025916062429769
2025-02-20,2025-02-20T00:00:00Z,0.8613074236989414,0.0658941796609507,0.0062130448908997,0.0396714756028119,0.0243222196981521,0.0025916564482439
2025-02-21,2025-02-21T00:00:00Z,0.8614511676872123,0.0659948882077768,0.0059085930804118,0.0398635300426582,0.0241892210952239,0.0025925998867167
2025-02-22,2025-02-22T00:00:00Z,0.8619811872592876,0.0660443370997689,0.0058914641071765,0.0400216852324004,0.0234686319673417,0.0025926943340246
2025-02-23,2025-02-23T00:00:00Z,0.8621212864388639,0.0660293699030455,0.0058948536066918,0.0400590126456126,0.0233023206545703,0.0025931567512155
2025-02-24,2025-02-24T00:00:00Z,0.8619436025596314,0.0661014740849844,0.0058877699929125,0.0400764046665111,0.0233966496500704,0.0025940990458899
2025-02-25,2025-02-25T00:00:00Z,0.8612377551043578,0.0660426869498998,0.0059155560810494,0.0406433686231042,0.0235644087056952,0.0025962245358934
2025-02-26,2025-02-26T00:00:00Z,0.8607153301868551,0.0659094667630157,0.0062414902724538,0.0408413698557327,0.0236932001142865,0.0025991428076561
2025-02-27,2025-02-27T00:00:00Z,0.8607126462877417,0.0657296547735302,0.0062433847675835,0.0408989447378432,0.0238162739792911,0.0025990954540102
2025-02-28,2025-02-28T00:00:00Z,0.8602160013407192,0.0658618134088755,0.0065510369790526,0.0408460130684525,0.0239242864048795,0.0026008487980205
2025-03-01,2025-03-01T00:00:00Z,0.8602614658715066,0.0658907804437161,0.0065618071091427,0.0407237055639685,0.0239641398216312,0.0025981011900345
2025-03-02,2025-03-02T00:00:00Z,0.8605401896363134,0.0659261538988175,0.0065754457664852,0.0403965067331084,0.0239851695560158,0.0025765344092595
2025-03-03,2025-03-03T00:00:00Z,0.8606159142737846,0.0657915821169964,0.0065621975424155,0.0404346550466552,0.0240216985329853,0.0025739524871628
2025-03-04,2025-03-04T00:00:00Z,0.8606792282920475,0.0657282119182267,0.0065752769715428,0.0403674680351323,0.0240797215915934,0.0025700931914571
2025-03-05,2025-03-05T00:00:00Z,0.8606363198073573,0.0657180299026425,0.0065586467468638,0.0403361723805836,0.0241829462545438,0.0025678849080087
2025-03-06,2025-03-06T00:00:00Z,0.8605538836214304,0.0657682513653559,0.0065628242857921,0.0403227200015288,0.0242251203097802,0.0025672004161125
2025-03-07,2025-03-07T00:00:00Z,0.8603811850753864,0.0657664359842328,0.0065626364835796,0.0404195010360513,0.0243027136232159,0.0025675277975339
2025-03-08,2025-03-08T00:00:00Z,0.860417285060559,0.0657415547808148,0.006546914195683,0.0403692744865993,0.0243599223674124,0.0025650491089312
2025-03-09,2025-03-09T00:00:00Z,0.8603673749701226,0.065767818674996,0.0065654771298126,0.0403697212522211,0.0243651840041544,0.0025644239686932
2025-03-10,2025-03-10T00:00:00Z,0.8604182474888764,0.0654299732892216,0.0065695496547738,0.0406128810295162,0.0244067636126398,0.0025625849249719
2025-03-11,2025-03-11T00:00:00Z,0.8601383793222885,0.06554289381379,0.0065737015776936,0.0406946751491829,0.0244915616646933,0.0025587884723515
2025-03-12,2025-03-12T00:00:00Z,0.8600779176354596,0.0655427146656465,0.0065966566521401,0.0406920431033748,0.0245317938778995,0.0025588740654793
2025-03-13,2025-03-13T00:00:00Z,0.8599951968517852,0.0655330353997468,0.0065838895533943,0.0408147558453513,0.0245150948959902,0.0025580274537321
2025-03-14,2025-03-14T00:00:00Z,0.8600335686574608,0.0655485949097011,0.0066105294734699,0.0407215684828312,0.0245286418605887,0.002557096615948
2025-03-15,2025-03-15T00:00:00Z,0.8601285811123748,0.0654929949758001,0.0065888492693188,0.0406803516647801,0.0245525184771223,0.0025567045006039
2025-03-16,2025-03-16T00:00:00Z,0.8601164910206385,0.0655152319540438,0.0065839158764223,0.0406888148865562,0.0245378879075927,0.0025576583547463
2025-03-17,2025-03-17T00:00:00Z,0.860153348384443,0.0655206974407782,0.0065977481629551,0.0406206283526622,0.0245509003463521,0.0025566773128092
2025-03-18,2025-03-18T00:00:00Z,0.8600852656006517,0.0654948666252532,0.0065991497359809,0.0406770394994129,0.0245862498051359,0.0025574287335652
2025-03-19,2025-03-19T00:00:00Z,0.8603425961621306,0.0654408991602932,0.0066012239754429,0.040448129814382,0.0246102495153933,0.0025569013723577
2025-03-20,2025-03-20T00:00:00Z,0.8605307656794868,0.0653248436801823,0.0065636311873722,0.0404574783087314,0.024565162722116,0.0025581184221109
2025-03-21,2025-03-21T00:00:00Z,0.8605722939694488,0.0652847432873267,0.0065654959164261,0.0404409178266143,0.0245789458103919,0.0025576031897921
2025-03-22,2025-03-22T00:00:00Z,0.8605896872613586,0.0652985288975338,0.0065734829771845,0.0404049287365942,0.0245761732530422,0.0025571988742864
2025-03-23,2025-03-23T00:00:00Z,0.8606367159043665,0.0652874994139065,0.0065935684115114,0.0403634034972639,0.0245622708251971,0.0025565419477545
2025-03-24,2025-03-24T00:00:00Z,0.8610284359467777,0.0653505899034219,0.0065767176255046,0.0398989911815902,0.0245933418263672,0.0025519235163381
2025-03-25,2025-03-25T00:00:00Z,0.861396407835103,0.0653883077742281,0.0065768659047895,0.0396174645234011,0.0244694736917586,0.0025514802707195
2025-03-26,2025-03-26T00:00:00Z,0.8611762872710583,0.0656463538467339,0.0065698352221625,0.0395615620800341,0.0244951578613497,0.002550803718661
2025-03-27,2025-03-27T00:00:00Z,0.8612261344227315,0.0656775844777998,0.0065401678885189,0.0395302311947428,0.0244760542091932,0.0025498278070134
2025-03-28,2025-03-28T00:00:00Z,0.8614178700796109,0.0652574478657569,0.0065343081592136,0.0397451535630978,0.0244981829324571,0.0025470373998635
2025-03-29,2025-03-29T00:00:00Z,0.8613900936439323,0.0652482578739895,0.0065149621013581,0.0398044937663796,0.0244963536160428,0.0025458389982975
2025-03-30,2025-03-30T00:00:00Z,0.8611453392707412,0.0654474301836984,0.0065260620841886,0.0398179574729283,0.0245171432474853,0.002546067740958
2025-03-31,2025-03-31T00:00:00Z,0.8610408709767517,0.0653933524654012,0.0065243758986317,0.0399473551447681,0.0245574794754257,0.0025365660390213
2025-04-01,2025-04-01T00:00:00Z,0.861143366071911,0.0654292664031097,0.0065214895072122,0.0398825721930568,0.0244879010180022,0.0025354048067079
2025-04-02,2025-04-02T00:00:00Z,0.8612888557660292,0.065414232640616,0.0065178682909763,0.0397696374959887,0.0244741499846382,0.0025352558217513
2025-04-03,2025-04-03T00:00:00Z,0.8613471466521736,0.0649718722097842,0.0065294738188396,0.0400904419785739,0.0245263765943912,0.0025346887462374
2025-04-04,2025-04-04T00:00:00Z,0.8612703389849485,0.0649515632522329,0.0065124016666491,0.0401264567787282,0.0246063663071663,0.0025328730102746
2025-04-05,2025-04-05T00:00:00Z,0.8611517473571291,0.064954800640616,0.0065175326699775,0.0401818735866298,0.0246600354230201,0.0025340103226273
2025-04-06,2025-04-06T00:00:00Z,0.8609021106640755,0.0650644526125787,0.0065356775738792,0.0402541534642049,0.0247057682361324,0.002537837449129
2025-04-07,2025-04-07T00:00:00Z,0.860915144861746,0.064725950835321,0.0065326652892936,0.0406391507274417,0.0246452214083586,0.0025418668778389
2025-04-08,2025-04-08T00:00:00Z,0.8607873948324283,0.0645972842362097,0.0065273611222295,0.0408447399003411,0.0247013737593885,0.0025418461494026
2025-04-09,2025-04-09T00:00:00Z,0.860769482268521,0.0647722991301035,0.0065330641713208,0.0406679638191325,0.0247161265500754,0.0025410640608466
2025-04-10,2025-04-10T00:00:00Z,0.860641592988322,0.0648283495931768,0.0065240810070998,0.0408437420339392,0.0246203139155781,0.0025419204618838
2025-04-11,2025-04-11T00:00:00Z,0.8606678630481084,0.0648792058992335,0.0065145785173435,0.0408357213839102,0.0245607348841068,0.0025418962672975
2025-04-12,2025-04-12T00:00:00Z,0.8606727501935594,0.064910275582375,0.0065207532842764,0.0408319985016736,0.0245223707928274,0.0025418516452879
2025-04-13,2025-04-13T00:00:00Z,0.860589514363261,0.0649472503728426,0.0065422392027566,0.0408840510755138,0.0244953744446839,0.0025415705409419
2025-04-14,2025-04-14T00:00:00Z,0.8607649183004619,0.0649929347309714,0.006505876050662,0.0407541609099758,0.0244393773410684,0.0025427326668604
2025-04-15,2025-04-15T00:00:00Z,0.860936776612815,0.0648989076690404,0.0065352587384842,0.0407521948001441,0.0243376937128709,0.0025391684666452
2025-04-16,2025-04-16T00:00:00Z,0.861097401589793,0.0649925845272707,0.006535574689024,0.0406174153922376,0.0242193970982615,0.0025376267034128
2025-04-17,2025-04-17T00:00:00Z,0.8611131056559779,0.0650985262758883,0.0065416259456969,0.040604223544936,0.0241050214691117,0.002537497108389
2025-04-18,2025-04-18T00:00:00Z,0.8611024573557479,0.0651489359578208,0.0065448471738386,0.0406100484234598,0.0240553256790789,0.0025383854100539
2025-04-19,2025-04-19T00:00:00Z,0.8611315613126999,0.06519599556344,0.0065146895622514,0.0405890889733535,0.0240305409716181,0.0025381236166369
2025-04-20,2025-04-20T00:00:00Z,0.8610926365260343,0.0652401794765672,0.006524012809859,0.0405983607324844,0.0240067540774695,0.0025380563775854
2025-04-21,2025-04-21T00:00:00Z,0.8612670279377216,0.0652237060843575,0.0065346165678045,0.0404944644329271,0.0239435646171881,0.002536620360001
2025-04-22,2025-04-22T00:00:00Z,0.8613081918607002,0.0656354148255089,0.006542530558217,0.0401447535066299,0.0238351275545294,0.0025339816944145
2025-04-23,2025-04-23T00:00:00Z,0.861484136241495,0.0656929486452189,0.0065186735059579,0.0400527294907716,0.023718161698235,0.0025333504183213
2025-04-24,2025-04-24T00:00:00Z,0.8619492752952423,0.0652845166079159,0.006482988831121,0.0399828459299334,0.0237720868690011,0.0025282864667861
2025-04-25,2025-04-25T00:00:00Z,0.8622336872349677,0.0653393348629821,0.0064626397207154,0.0397090418913561,0.0237284600043978,0.0025268362855805
2025-04-26,2025-04-26T00:00:00Z,0.862125285459646,0.0653919582086039,0.0064724661802029,0.0397747110344616,0.0237090703577056,0.00252650875938
2025-04-27,2025-04-27T00:00:00Z,0.8620908398275479,0.0653894887445533,0.006482882016753,0.039802318065473,0.0237085145225546,0.0025259568231179
2025-04-28,2025-04-28T00:00:00Z,0.8620525510440956,0.065456058231805,0.0064780631786829,0.0397867907714685,0.0237008823883387,0.0025256543856092
2025-04-29,2025-04-29T00:00:00Z,0.8623379596150318,0.0652305687030109,0.0064775349302833,0.0397607190853214,0.0236680105417066,0.0025252071246458
2025-04-30,2025-04-30T00:00:00Z,0.8622611644715656,0.065232164693603,0.0065006137205877,0.0397819363610616,0.0236990784022869,0.002525042350895
2025-05-01,2025-05-01T00:00:00Z,0.8622014383180421,0.0654561092350844,0.0064863394597492,0.0396311435092058,0.0236997447491553,0.0025252247287632
2025-05-02,2025-05-02T00:00:00Z,0.8623707909654901,0.0655380000423116,0.0064812722930926,0.0394330302643589,0.0236520043831742,0.0025249020515722
2025-05-03,2025-05-03T00:00:00Z,0.8623556490417038,0.065502199764137,0.0064883428256678,0.0394448504764229,0.0236840951546913,0.0025248627373769
2025-05-04,2025-05-04T00:00:00Z,0.8623030637499054,0.0655364432927267,0.0064972147318249,0.0393913139174066,0.023747277176696,0.00252468713144
2025-05-05,2025-05-05T00:00:00Z,0.8627243134245242,0.0650201434025042,0.0064948146058387,0.0393241326155412,0.02391272767275,0.0025238682788415
2025-05-06,2025-05-06T00:00:00Z,0.8629611297763728,0.0647875829533574,0.0064997891312085,0.039302463465374,0.0239253884711283,0.0025236462025588
2025-05-07,2025-05-07T00:00:00Z,0.8628771725986588,0.0649199727420224,0.006498674611229,0.0392374564333039,0.0239427939038464,0.0025239297109393
2025-05-08,2025-05-08T00:00:00Z,0.8628084742964602,0.0649842034699187,0.0064763621834053,0.0392145041863849,0.0239930856441548,0.0025233702196759
2025-05-09,2025-05-09T00:00:00Z,0.8628972917089827,0.0649851973662207,0.0064732298762966,0.0393055905398356,0.0238192680409431,0.002519422467721
2025-05-10,2025-05-10T00:00:00Z,0.8630543269187639,0.0648188722902613,0.0064700857346685,0.039259905729273,0.0238768440317061,0.0025199652953269
2025-05-11,2025-05-11T00:00:00Z,0.862971257422322,0.0648269761303233,0.0064693816167374,0.0393403006210136,0.0238713462237203,0.0025207379858832
2025-05-12,2025-05-12T00:00:00Z,0.8628798484135738,0.0648556635599192,0.0066100239706369,0.0392724865184456,0.0238536589167829,0.0025283186206413
2025-05-13,2025-05-13T00:00:00Z,0.8632128055244923,0.0645884709624965,0.0066243874739235,0.0391277437108633,0.0239143335840174,0.0025322587442066
2025-05-14,2025-05-14T00:00:00Z,0.8630080414165986,0.0647438432574087,0.0066410826681233,0.0391915831465723,0.0238841986326697,0.0025312508786272
2025-05-15,2025-05-15T00:00:00Z,0.8635840584411892,0.0641976074649847,0.0066317786085061,0.0391697873937394,0.0238867061021459,0.0025300619894343
2025-05-16,2025-05-16T00:00:00Z,0.8634994778261161,0.0643351271331746,0.00665588070981,0.0391079822019305,0.0238721089915727,0.0025294231373958
2025-05-17,2025-05-17T00:00:00Z,0.863458208456757,0.0643617051477388,0.0066463168671337,0.0391059057612787,0.023898979751022,0.0025288840160695
2025-05-18,2025-05-18T00:00:00Z,0.8633169566405022,0.0643994512428403,0.0066478757499309,0.0391913159287318,0.0239148089801773,0.0025295914578172
2025-05-19,2025-05-19T00:00:00Z,0.8633491525692149,0.0646148468273971,0.0066178821115127,0.0389922246271601,0.0238965119362271,0.0025293819284879
2025-05-20,2025-05-20T00:00:00Z,0.8633944101815139,0.0646087559682287,0.0066105680482528,0.0389753212922569,0.0238797149616946,0.0025312295480529
2025-05-21,2025-05-21T00:00:00Z,0.8635612430401977,0.0646712758559761,0.0066172778871955,0.0387845062062006,0.0238336020029804,0.0025320950074494
2025-05-22,2025-05-22T00:00:00Z,0.8631793760392001,0.064752149770766,0.0066440716726552,0.0390413966389445,0.0238516020693304,0.0025314038091034
2025-05-23,2025-05-23T00:00:00Z,0.8633305404117121,0.0647864352045692,0.0065428952855089,0.0389178825883818,0.0238904274736594,0.0025318190361684
2025-05-24,2025-05-24T00:00:00Z,0.8634383715150354,0.0648139378430812,0.0065543492508584,0.0389252857024168,0.0237351824338556,0.0025328732547522
2025-05-25,2025-05-25T00:00:00Z,0.8634478445213734,0.0648449223292141,0.0065600111457377,0.0388949272397843,0.0237198341165327,0.0025324606473575
2025-05-26,2025-05-26T00:00:00Z,0.8636766694484608,0.0646093125152257,0.006555405521968,0.0389115958598427,0.0237147403690392,0.0025322762854633
2025-05-27,2025-05-27T00:00:00Z,0.8635904522918744,0.0648081494871751,0.0065460618971026,0.0388138440983398,0.023708984326494,0.0025325078990139
2025-05-28,2025-05-28T00:00:00Z,0.8634185482858177,0.0648584298182224,0.0065818702210332,0.0389362409391042,0.023671999152607,0.0025329115832153
2025-05-29,2025-05-29T00:00:00Z,0.8636744760143668,0.0645636713417103,0.0065725677945322,0.038933763846595,0.0237234751625048,0.0025320458402906
2025-05-30,2025-05-30T00:00:00Z,0.8634992201103151,0.0646641154409391,0.0065492676944368,0.0389619592139855,0.0237959722856402,0.0025294652546831
2025-05-31,2025-05-31T00:00:00Z,0.8634235748222028,0.0646221616989667,0.0065494712828853,0.038983728054706,0.0238923883132605,0.0025286758279784
2025-06-01,2025-06-01T00:00:00Z,0.8633766416900807,0.064690427179403,0.006567876007528,0.0388785058790675,0.0239579346566003,0.0025286145873203
2025-06-02,2025-06-02T00:00:00Z,0.8643183460874867,0.0647606004523543,0.0065569375267339,0.0388705713553138,0.0229656867568395,0.0025278578212716
2025-06-03,2025-06-03T00:00:00Z,0.864963186022708,0.0647391852661686,0.0065830218887702,0.0387811074149253,0.022405793696167,0.0025277057112606
2025-06-04,2025-06-04T00:00:00Z,0.8654284746512595,0.0643318119910083,0.0065580257906182,0.0387034792482416,0.0224500075256995,0.0025282007931726
2025-06-05,2025-06-05T00:00:00Z,0.8652459289250364,0.0644010783537224,0.0065911817602158,0.0387442580371718,0.0224889766852319,0.0025285762386215
2025-06-06,2025-06-06T00:00:00Z,0.8654863595060384,0.0644177411202841,0.006578467889745,0.0384407670400685,0.0225478179523085,0.0025288464915552
2025-06-07,2025-06-07T00:00:00Z,0.8655544492788236,0.0644222401752385,0.0065659559889648,0.0383415935178254,0.022587265885986,0.0025284951531615
