date,timestamp_utc,US,US Alliance,International
2018-05-27,2018-05-27T00:00:00Z,1169552.6123112096,256031.7429052607,730716.3143312309
2018-05-28,2018-05-28T00:00:00Z,1170470.4501605495,255799.18472562067,727945.6800703309
2018-05-29,2018-05-29T00:00:00Z,1171045.0924927995,256838.34847701067,733679.1560429609
2018-05-30,2018-05-30T00:00:00Z,1168629.6042774194,257716.00286358068,733189.8235810809
2018-05-31,2018-05-31T00:00:00Z,1169589.4401387195,257282.26697991067,730439.4634265009
2018-06-01,2018-06-01T00:00:00Z,1166603.4480313295,258285.99203415067,731327.0534292909
2018-06-02,2018-06-02T00:00:00Z,1167505.5814495694,258353.25088754063,736269.4089138008
2018-06-03,2018-06-03T00:00:00Z,1167641.7201323495,258335.76542232063,737208.1210998609
2018-06-04,2018-06-04T00:00:00Z,1170020.2137052696,257697.82610346068,740052.2519982609
2018-06-05,2018-06-05T00:00:00Z,1169668.9628919496,257718.2476991007,740262.1637939909
2018-06-06,2018-06-06T00:00:00Z,1169543.9364172297,259451.6734780607,738142.0639186709
2018-06-07,2018-06-07T00:00:00Z,1169153.8360799197,257410.12024074065,738266.7883131008
2018-06-08,2018-06-08T00:00:00Z,1168315.7769145593,257964.56346092065,736422.5140263708
2018-06-09,2018-06-09T00:00:00Z,1169370.3646461193,258187.06544615063,734612.5548840109
2018-06-10,2018-06-10T00:00:00Z,1172350.7961865591,257041.20188217063,739012.6031710209
2018-06-11,2018-06-11T00:00:00Z,1172345.625639809,256269.85438616067,735357.555889061
2018-06-12,2018-06-12T00:00:00Z,1173626.1701228393,258098.78152617067,733561.8446018908
2018-06-13,2018-06-13T00:00:00Z,1173975.0303734797,261177.84742267063,735705.799613531
2018-06-14,2018-06-14T00:00:00Z,1172560.1713013595,260382.54242182063,736417.7369968608
2018-06-15,2018-06-15T00:00:00Z,1171993.3672431095,259308.75830263065,737393.0572314808
2018-06-16,2018-06-16T00:00:00Z,1171326.6204030197,261109.41177937065,736679.2222813509
2018-06-17,2018-06-17T00:00:00Z,1170405.5616061694,271266.86891003064,737959.9109046009
2018-06-18,2018-06-18T00:00:00Z,1171441.8183184594,272590.4984542906,739641.7295419809
2018-06-19,2018-06-19T00:00:00Z,1172466.5646129996,270289.00304012065,739073.8521418909
2018-06-20,2018-06-20T00:00:00Z,1171634.0890865196,270393.6225376906,740914.2332268909
2018-06-21,2018-06-21T00:00:00Z,1171923.6060985597,270498.38252903067,738374.817450471
2018-06-22,2018-06-22T00:00:00Z,1170109.6279039793,272002.2921808906,744934.452624301
2018-06-23,2018-06-23T00:00:00Z,1169449.7983949992,272987.4087758706,743329.3290435609
2018-06-24,2018-06-24T00:00:00Z,1170813.9166490792,274963.43096520053,748259.222143191
2018-06-25,2018-06-25T00:00:00Z,1169379.807568479,277892.40249606053,744036.0040975909
2018-06-26,2018-06-26T00:00:00Z,1171773.7273928393,276633.3322441605,744166.547283571
2018-06-27,2018-06-27T00:00:00Z,1172618.3246086692,277422.2904580405,747735.2341983509
2018-06-28,2018-06-28T00:00:00Z,1172099.907413229,279194.93749064044,753609.853306241
2018-06-29,2018-06-29T00:00:00Z,1171199.7365233991,278688.10573282046,759157.2668580809
2018-06-30,2018-06-30T00:00:00Z,1171012.416470319,279634.3594454004,760598.3115366511
2018-07-01,2018-07-01T00:00:00Z,1170507.809583229,279893.36039257044,761017.598155051
2018-07-02,2018-07-02T00:00:00Z,1170081.054297799,279722.28868271044,765161.471187701
2018-07-03,2018-07-03T00:00:00Z,1171058.029830879,280107.57210213045,746609.547455881
2018-07-04,2018-07-04T00:00:00Z,1170375.586267189,279500.3651606504,746622.4392829409
2018-07-05,2018-07-05T00:00:00Z,1170136.912437819,279228.8894746704,749283.4466179409
2018-07-06,2018-07-06T00:00:00Z,1168115.254262649,278698.7898764004,747976.8978124608
2018-07-07,2018-07-07T00:00:00Z,1167376.654755119,280871.2346471404,747180.2600915108
2018-07-08,2018-07-08T00:00:00Z,1169476.791782799,280780.19502125034,746311.9159064909
2018-07-09,2018-07-09T00:00:00Z,1169381.138933569,281991.64739029034,742654.932700121
2018-07-10,2018-07-10T00:00:00Z,1172799.086490249,283974.7244442204,742540.7569601509
2018-07-11,2018-07-11T00:00:00Z,1172874.043477239,281458.7349203004,733775.2760210608
2018-07-12,2018-07-12T00:00:00Z,1169307.385080889,282410.3526467204,734564.1582370608
2018-07-13,2018-07-13T00:00:00Z,1162340.0773833292,280238.77065146033,737020.0234868508
2018-07-14,2018-07-14T00:00:00Z,1162623.1604688491,280440.8749675403,734591.763734421
2018-07-15,2018-07-15T00:00:00Z,1161914.4561830792,280660.21214510035,732818.2705584109
2018-07-16,2018-07-16T00:00:00Z,1166664.0531864993,280377.75722816034,735789.4401782108
2018-07-17,2018-07-17T00:00:00Z,1168510.6137529593,283658.75861853035,740418.8370956208
2018-07-18,2018-07-18T00:00:00Z,1171891.2055306693,283900.9243259304,741549.3626979608
2018-07-19,2018-07-19T00:00:00Z,1170725.0690348994,281480.4225857604,746091.9341420708
2018-07-20,2018-07-20T00:00:00Z,1173167.9086498595,281794.8883503004,751902.6697048808
2018-07-21,2018-07-21T00:00:00Z,1173517.2788854695,281989.82815893035,754498.8954324907
2018-07-22,2018-07-22T00:00:00Z,1172256.6032987095,282502.9739869604,755364.7051269508
2018-07-23,2018-07-23T00:00:00Z,1173533.6908700396,283251.3467303904,761330.0310028507
2018-07-24,2018-07-24T00:00:00Z,1180114.3500718798,282087.2208362203,765429.3493713207
2018-07-25,2018-07-25T00:00:00Z,1179893.15332583,284665.5566685103,762858.1519617407
2018-07-26,2018-07-26T00:00:00Z,1179459.93984258,285553.7175958203,761510.0611232606
2018-07-27,2018-07-27T00:00:00Z,1178471.69884348,285413.9436821103,763061.0298644907
2018-07-28,2018-07-28T00:00:00Z,1179463.3015218598,285135.8503417503,764656.9028354307
2018-07-29,2018-07-29T00:00:00Z,1179612.38802313,285246.3557142603,765130.1893325007
2018-07-30,2018-07-30T00:00:00Z,1180798.22963689,281657.3512587603,772205.4418180408
2018-07-31,2018-07-31T00:00:00Z,1179271.2892397998,280480.7413059503,781992.1690808708
2018-08-01,2018-08-01T00:00:00Z,1180220.90191626,281133.7552297303,778867.9303092507
2018-08-02,2018-08-02T00:00:00Z,1179373.05890865,281140.0674090503,784459.0730990807
2018-08-03,2018-08-03T00:00:00Z,1179005.89984903,281736.3167983103,787342.4339326308
2018-08-04,2018-08-04T00:00:00Z,1179173.01853454,284555.13138211035,788316.6954376908
2018-08-05,2018-08-05T00:00:00Z,1180958.88176992,282959.2925695804,789378.2608711508
2018-08-06,2018-08-06T00:00:00Z,1181451.65556583,280009.9019024504,786858.3241691608
2018-08-07,2018-08-07T00:00:00Z,1183408.22634021,279143.7495959004,788744.2012875207
2018-08-08,2018-08-08T00:00:00Z,1183571.85774518,282143.9766996604,793921.2090531407
2018-08-09,2018-08-09T00:00:00Z,1185251.4121535595,283782.8910287804,791423.0421752608
2018-08-10,2018-08-10T00:00:00Z,1185255.9216260798,276634.8453706104,794823.9501753707
2018-08-11,2018-08-11T00:00:00Z,1185730.7287335098,274129.4061623504,793804.5440236407
2018-08-12,2018-08-12T00:00:00Z,1185859.2191310597,273688.49705218035,793650.8359437806
2018-08-13,2018-08-13T00:00:00Z,1186002.0952798096,274251.0128815703,797714.8798741907
2018-08-14,2018-08-14T00:00:00Z,1185012.6957991496,274955.8510822603,804300.0969277708
2018-08-15,2018-08-15T00:00:00Z,1183967.8277773897,269130.8771584803,813466.3689134007
2018-08-16,2018-08-16T00:00:00Z,1184847.8357228497,269734.67382721027,814844.2065966607
2018-08-17,2018-08-17T00:00:00Z,1183684.2154578096,269147.5296834803,807550.2536668407
2018-08-18,2018-08-18T00:00:00Z,1182552.1883849497,269354.8434423003,810778.6555352707
2018-08-19,2018-08-19T00:00:00Z,1182475.9225258995,269524.3327814803,809807.5404595907
2018-08-20,2018-08-20T00:00:00Z,1182674.6468889995,270225.7173145803,809809.7889762609
2018-08-21,2018-08-21T00:00:00Z,1179623.8639357197,270279.45827782026,819160.0529216708
2018-08-22,2018-08-22T00:00:00Z,1177800.86726626,268760.11145273026,833138.9261600107
2018-08-23,2018-08-23T00:00:00Z,1179127.6282742398,268236.6312675603,825180.0867370508
2018-08-24,2018-08-24T00:00:00Z,1177564.1591936697,269843.8801434003,829456.6473500108
2018-08-25,2018-08-25T00:00:00Z,1178254.1883890098,272432.9818635103,828055.7261182107
2018-08-26,2018-08-26T00:00:00Z,1177771.62281338,273455.7333550603,828886.0964393609
2018-08-27,2018-08-27T00:00:00Z,1178854.7499120298,269677.3240669803,833397.9632585208
2018-08-28,2018-08-28T00:00:00Z,1180482.2442162798,272216.8813523903,839058.0249502409
2018-08-29,2018-08-29T00:00:00Z,1181740.34637842,271581.5433789103,847777.7591651708
2018-08-30,2018-08-30T00:00:00Z,1182797.13393422,270438.18659662025,852622.665316731
2018-08-31,2018-08-31T00:00:00Z,1188054.42901659,270248.2105867902,856571.0604261709
2018-09-01,2018-09-01T00:00:00Z,1187963.86666032,271776.18511601025,859098.4227861009
2018-09-02,2018-09-02T00:00:00Z,1187427.91268837,269561.4487134002,863955.8674127609
2018-09-03,2018-09-03T00:00:00Z,1186387.10284185,268833.24001970026,871685.0526917708
2018-09-04,2018-09-04T00:00:00Z,1187943.46718989,269775.0434039402,877924.4607683008
2018-09-05,2018-09-05T00:00:00Z,1185231.56994008,269666.0151907502,890391.6690893009
2018-09-06,2018-09-06T00:00:00Z,1191671.1320238898,272196.66596053017,899166.3493943509
2018-09-07,2018-09-07T00:00:00Z,1192038.7129827698,270105.6226155502,897723.1137619609
2018-09-08,2018-09-08T00:00:00Z,1192335.0524497998,270428.3890892902,898717.1709558408
2018-09-09,2018-09-09T00:00:00Z,1192940.67120514,270947.30611229024,897575.0053630308
2018-09-10,2018-09-10T00:00:00Z,1192888.2792452,272027.04167824023,897423.7826020108
2018-09-11,2018-09-11T00:00:00Z,1196043.73203008,271111.1919882302,898283.9599211607
2018-09-12,2018-09-12T00:00:00Z,1197412.75339265,267326.49268234026,901264.6699192808
2018-09-13,2018-09-13T00:00:00Z,1197261.42539257,267298.59924224025,906050.1032392908
2018-09-14,2018-09-14T00:00:00Z,1197385.6990112,267507.30382899026,907679.3340949808
2018-09-15,2018-09-15T00:00:00Z,1198617.48978363,267398.21504759026,908178.802942161
2018-09-16,2018-09-16T00:00:00Z,1198437.47680523,267306.82258700026,907636.385718941
2018-09-17,2018-09-17T00:00:00Z,1198500.72009754,267153.5653831403,910290.8971011108
2018-09-18,2018-09-18T00:00:00Z,1197447.10041268,267273.98298079026,911570.930267931
2018-09-19,2018-09-19T00:00:00Z,1197903.04047177,268153.5972033203,913060.0204237008
2018-09-20,2018-09-20T00:00:00Z,1197169.5667315405,268322.34328141034,916446.6939387308
2018-09-21,2018-09-21T00:00:00Z,1196667.7357711303,267305.01335490035,924936.5270096808
2018-09-22,2018-09-22T00:00:00Z,1197901.5812895305,270322.9001362104,922744.2150783208
2018-09-23,2018-09-23T00:00:00Z,1197774.3018267702,270815.8014214704,922008.0390721108
2018-09-24,2018-09-24T00:00:00Z,1198183.9129562303,272162.9135622504,924407.1678977308
2018-09-25,2018-09-25T00:00:00Z,1196594.0005167304,270950.4367010104,922128.4175380508
2018-09-26,2018-09-26T00:00:00Z,1196858.4170440205,271803.71167550044,919867.1012083408
2018-09-27,2018-09-27T00:00:00Z,1197499.5198261405,272901.86084587045,919403.6893131608
2018-09-28,2018-09-28T00:00:00Z,1192908.5659894005,271055.6037369105,923929.6971827906
2018-09-29,2018-09-29T00:00:00Z,1192361.1598102904,269760.1533799905,921487.1738761206
2018-09-30,2018-09-30T00:00:00Z,1193298.9612359905,270891.3967885305,921568.2345572804
2018-10-01,2018-10-01T00:00:00Z,1195246.0565678803,269475.1426425005,920426.8866362706
2018-10-02,2018-10-02T00:00:00Z,1193557.5613082803,269288.41714341054,920755.7480421306
2018-10-03,2018-10-03T00:00:00Z,1198399.5877146304,269735.15609038057,916335.2697157904
2018-10-04,2018-10-04T00:00:00Z,1200476.8947024103,268648.66950518056,912403.2905766903
2018-10-05,2018-10-05T00:00:00Z,1198359.9392499102,266792.88604627055,914092.4628661204
2018-10-06,2018-10-06T00:00:00Z,1198786.2917661802,267512.08598848054,911253.5530383404
2018-10-07,2018-10-07T00:00:00Z,1198677.2241863,267497.82254284056,908746.4558619204
2018-10-08,2018-10-08T00:00:00Z,1198368.13184525,267562.41400247056,909377.2871218004
2018-10-09,2018-10-09T00:00:00Z,1200061.20485593,268691.00857081055,908437.7713320404
2018-10-10,2018-10-10T00:00:00Z,1198318.03430687,268056.10044453054,913434.4364447404
2018-10-11,2018-10-11T00:00:00Z,1197318.77173475,268064.06730534055,910309.7402660004
2018-10-12,2018-10-12T00:00:00Z,1192932.7260354902,268698.09516220057,915105.1085199504
2018-10-13,2018-10-13T00:00:00Z,1194580.40150609,269146.8913183706,911038.5270598604
2018-10-14,2018-10-14T00:00:00Z,1195055.85710708,270896.3498527406,908920.2724042904
2018-10-15,2018-10-15T00:00:00Z,1196071.06176366,269293.2385017906,915415.5274544104
2018-10-16,2018-10-16T00:00:00Z,1197558.15472737,267309.0346466106,913146.1563685504
2018-10-17,2018-10-17T00:00:00Z,1194862.79506934,268188.7279989006,912159.4716756804
2018-10-18,2018-10-18T00:00:00Z,1195841.47506495,266843.2074504706,915162.9649296604
2018-10-19,2018-10-19T00:00:00Z,1196172.7440294002,265950.0656901506,915384.4551749304
2018-10-20,2018-10-20T00:00:00Z,1196328.33865125,266726.1444696506,916268.3934554704
2018-10-21,2018-10-21T00:00:00Z,1196932.93188247,267244.39525927056,914683.8856833404
2018-10-22,2018-10-22T00:00:00Z,1189013.55032476,266421.9939339306,914419.3767610202
2018-10-23,2018-10-23T00:00:00Z,1189482.4313997703,268237.4005279206,915922.8289984304
2018-10-24,2018-10-24T00:00:00Z,1189185.4601866505,269945.36673102056,916028.7151144705
2018-10-25,2018-10-25T00:00:00Z,1188079.0657773204,271599.62232274056,917863.4111670804
2018-10-26,2018-10-26T00:00:00Z,1186567.5445975102,268516.2334266506,918901.5335434004
2018-10-27,2018-10-27T00:00:00Z,1185632.1581513004,270980.4878614106,918977.9637984404
2018-10-28,2018-10-28T00:00:00Z,1185310.7638153604,271693.5538297606,918554.9277265104
2018-10-29,2018-10-29T00:00:00Z,1185642.6205724704,273990.3644741106,894854.3660289204
2018-10-30,2018-10-30T00:00:00Z,1184312.5472587903,271264.9124374606,899881.5225134803
2018-10-31,2018-10-31T00:00:00Z,1185928.3557641103,270719.38364281063,902924.9639764202
2018-11-01,2018-11-01T00:00:00Z,1186035.2589091402,270289.54721862066,902779.0101585004
2018-11-02,2018-11-02T00:00:00Z,1182908.8468247703,269747.2676713607,915521.0847542004
2018-11-03,2018-11-03T00:00:00Z,1183605.2791620805,270429.2909485607,919862.5871240004
2018-11-04,2018-11-04T00:00:00Z,1183365.18244196,270156.9454762707,920675.7383974204
2018-11-05,2018-11-05T00:00:00Z,1184177.2147018802,266215.22605936066,922375.6298601604
2018-11-06,2018-11-06T00:00:00Z,1189520.9936606302,266717.5473207207,923813.8290723802
2018-11-07,2018-11-07T00:00:00Z,1191047.62242752,266495.2401648807,926900.0762771404
2018-11-08,2018-11-08T00:00:00Z,1194036.15461277,266677.9056267807,927802.8395059502
2018-11-09,2018-11-09T00:00:00Z,1193516.73398223,266070.8280942907,932272.1494675104
2018-11-10,2018-11-10T00:00:00Z,1193579.7779203,265626.01671126066,933095.1794573404
2018-11-11,2018-11-11T00:00:00Z,1194196.62130828,266197.71081586066,934810.2611090104
2018-11-12,2018-11-12T00:00:00Z,1195768.51825351,265838.6111554507,939773.2163572804
2018-11-13,2018-11-13T00:00:00Z,1197745.6771517098,266712.4176255907,943326.7712631302
2018-11-14,2018-11-14T00:00:00Z,1196907.1521546596,269423.1424905907,959313.0747225503
2018-11-15,2018-11-15T00:00:00Z,1199591.1463872597,279516.1688095107,954246.1733125304
2018-11-16,2018-11-16T00:00:00Z,1201057.8785655098,278740.41226767073,952908.2474117205
2018-11-17,2018-11-17T00:00:00Z,1202444.8425313898,278161.1187051808,950327.4570573502
2018-11-18,2018-11-18T00:00:00Z,1203465.6673579898,278565.01890002075,947467.5064975802
2018-11-19,2018-11-19T00:00:00Z,1212932.49654329,280001.5655298907,968442.5814679902
2018-11-20,2018-11-20T00:00:00Z,1212622.4904550095,284795.58323703066,981604.56768578
2018-11-21,2018-11-21T00:00:00Z,1207253.0427043298,288300.26386154065,981143.3048479502
2018-11-22,2018-11-22T00:00:00Z,1205675.2646885898,287940.14359712065,979830.82753259
2018-11-23,2018-11-23T00:00:00Z,1205768.3007207396,288332.1186771406,980111.82402597
2018-11-24,2018-11-24T00:00:00Z,1208529.8455613495,289461.6967033406,989638.94791997
2018-11-25,2018-11-25T00:00:00Z,1213337.8308952297,289348.3812034506,1011363.51010647
2018-11-26,2018-11-26T00:00:00Z,1214520.2636077695,291478.39196095057,1020583.67601186
2018-11-27,2018-11-27T00:00:00Z,1214390.0035901894,293030.1741730706,1022061.14157555
2018-11-28,2018-11-28T00:00:00Z,1212880.6009289692,290462.24711302057,1027181.5146063298
2018-11-29,2018-11-29T00:00:00Z,1214124.8129700893,291417.82845036057,1019320.7119706
2018-11-30,2018-11-30T00:00:00Z,1302983.8605767293,288829.1466353405,1017142.92059938
2018-12-01,2018-12-01T00:00:00Z,1309453.6174469693,289544.5722582005,1019898.1922925798
2018-12-02,2018-12-02T00:00:00Z,1309409.4518371793,290055.8450069205,1014720.82132691
2018-12-03,2018-12-03T00:00:00Z,1311549.8779794392,290464.9568820505,1017576.95194109
2018-12-04,2018-12-04T00:00:00Z,1313213.3306555492,292788.5376335405,1014302.3888387198
2018-12-05,2018-12-05T00:00:00Z,1307414.780371689,292286.4802828905,1015504.73863092
2018-12-06,2018-12-06T00:00:00Z,1313006.1480081389,291520.9060783505,1027180.9777896396
2018-12-07,2018-12-07T00:00:00Z,1313473.2134436087,293779.2174885805,1041767.9175133898
2018-12-08,2018-12-08T00:00:00Z,1314771.9694207488,293945.8607287305,1045219.5189114496
2018-12-09,2018-12-09T00:00:00Z,1314142.2162763688,293213.6181167505,1044982.7944762398
2018-12-10,2018-12-10T00:00:00Z,1314833.4101616289,293120.5663609805,1047970.21026062
2018-12-11,2018-12-11T00:00:00Z,1316014.268360049,293776.9232124705,1053081.65277268
2018-12-12,2018-12-12T00:00:00Z,1317454.462919659,295623.5601753605,1054890.7921963898
2018-12-13,2018-12-13T00:00:00Z,1316127.0879817088,297235.23884578043,1061016.0755257695
2018-12-14,2018-12-14T00:00:00Z,1316729.9121132088,293599.0985448304,1061185.2303671895
2018-12-15,2018-12-15T00:00:00Z,1318759.4345813289,291868.4315765904,1061970.2804629698
2018-12-16,2018-12-16T00:00:00Z,1318428.159668729,291803.5472094804,1061917.5653609596
2018-12-17,2018-12-17T00:00:00Z,1321780.516182869,294015.5141163004,1065045.9274671795
2018-12-18,2018-12-18T00:00:00Z,1324431.897631029,296762.1288446204,1064612.8659949498
2018-12-19,2018-12-19T00:00:00Z,1322310.617116259,297857.2032288104,1067264.2136426198
2018-12-20,2018-12-20T00:00:00Z,1326311.895037489,295205.2141276704,1074832.57398659
2018-12-21,2018-12-21T00:00:00Z,1328377.776227809,294604.2629060704,1077881.23757853
2018-12-22,2018-12-22T00:00:00Z,1327385.237671749,295210.7612513004,1078440.4417373398
2018-12-23,2018-12-23T00:00:00Z,1322520.3860545089,293985.9563910904,1080261.29121514
2018-12-24,2018-12-24T00:00:00Z,1321699.2534969188,293551.1270062804,1083205.9896865897
2018-12-25,2018-12-25T00:00:00Z,1321848.7105768388,294934.8946044604,1084440.8544891295
2018-12-26,2018-12-26T00:00:00Z,1324483.6409985388,293271.2147594104,1087293.0243813898
2018-12-27,2018-12-27T00:00:00Z,1325754.665091029,293698.06388427044,1086887.3557562698
2018-12-28,2018-12-28T00:00:00Z,1324075.912743459,297596.06090242043,1082364.85974077
2018-12-29,2018-12-29T00:00:00Z,1324841.543967869,296153.42540538043,1079415.9059048598
2018-12-30,2018-12-30T00:00:00Z,1325577.948363019,296306.7367470404,1077241.4223522495
2018-12-31,2018-12-31T00:00:00Z,1322196.411872129,293924.0582855404,1075384.3941292595
2019-01-01,2019-01-01T00:00:00Z,1319236.101699899,295623.9061934404,1075849.15397021
2019-01-02,2019-01-02T00:00:00Z,1317293.431690839,293628.48154128034,1077790.78756304
2019-01-03,2019-01-03T00:00:00Z,1316498.795054849,286254.6488518703,1077648.0190329796
2019-01-04,2019-01-04T00:00:00Z,1314953.879282999,284964.0957209903,1077899.4266184897
2019-01-05,2019-01-05T00:00:00Z,1315651.1890795492,286187.9790826304,1080576.0453082898
2019-01-06,2019-01-06T00:00:00Z,1317277.159935109,288761.8508682004,1080754.9440347797
2019-01-07,2019-01-07T00:00:00Z,1325043.8031520091,289670.9417754504,1072094.5814240898
2019-01-08,2019-01-08T00:00:00Z,1326245.8551987193,289947.6060248804,1071391.4902612297
2019-01-09,2019-01-09T00:00:00Z,1326570.783416659,289085.7024702204,1072314.1466139895
2019-01-10,2019-01-10T00:00:00Z,1322486.5730652092,290259.6297598404,1074263.67782143
2019-01-11,2019-01-11T00:00:00Z,1317657.4849575092,291391.5676199004,1074124.68208213
2019-01-12,2019-01-12T00:00:00Z,1318393.4639062493,290953.8558022804,1072831.26514473
2019-01-13,2019-01-13T00:00:00Z,1319534.7994630793,292465.7757822304,1073759.7383332695
2019-01-14,2019-01-14T00:00:00Z,1315814.9245751093,292349.79218288045,1080265.02786815
2019-01-15,2019-01-15T00:00:00Z,1313527.5840069894,291906.00735155045,1086641.84706094
2019-01-16,2019-01-16T00:00:00Z,1318521.0324467197,291063.99463115045,1086537.8918963498
2019-01-17,2019-01-17T00:00:00Z,1315943.5660607896,291376.91015579045,1088295.85476359
2019-01-18,2019-01-18T00:00:00Z,1317808.4045223496,290573.19943586044,1086181.47876379
2019-01-19,2019-01-19T00:00:00Z,1321263.4455770296,290212.92979672045,1083804.0068082998
2019-01-20,2019-01-20T00:00:00Z,1319418.2699104096,291007.69557955046,1086233.3998242798
2019-01-21,2019-01-21T00:00:00Z,1315151.6767508695,290877.93675676046,1084981.83422537
2019-01-22,2019-01-22T00:00:00Z,1314673.9421159197,292301.5615284905,1084804.5684629795
2019-01-23,2019-01-23T00:00:00Z,1316011.0784063097,293226.7574785605,1080566.7959510998
2019-01-24,2019-01-24T00:00:00Z,1317767.2021686097,292495.1517089505,1078536.99763841
2019-01-25,2019-01-25T00:00:00Z,1317196.4255454997,292459.8902159705,1076530.3606152798
2019-01-26,2019-01-26T00:00:00Z,1317225.9787079897,292479.90362319053,1075869.58151385
2019-01-27,2019-01-27T00:00:00Z,1316287.5536123698,292107.93879362056,1078245.2160886198
2019-01-28,2019-01-28T00:00:00Z,1312730.2333536495,291364.7896305305,1082969.16760443
2019-01-29,2019-01-29T00:00:00Z,1311707.3297396896,292552.38070345053,1081833.7190956098
2019-01-30,2019-01-30T00:00:00Z,1298085.2192918097,292968.3600291205,1081840.75301612
2019-01-31,2019-01-31T00:00:00Z,1299758.0402254194,290879.1371288105,1082184.86181759
2019-02-01,2019-02-01T00:00:00Z,1270833.2791662095,290058.8251519005,1086195.5546096198
2019-02-02,2019-02-02T00:00:00Z,1271640.7781056096,290596.4165278205,1080630.4700250498
2019-02-03,2019-02-03T00:00:00Z,1273157.6934169596,289947.5437437605,1081371.7433757398
2019-02-04,2019-02-04T00:00:00Z,1271462.1110972294,288352.3347683105,1081438.96892904
2019-02-05,2019-02-05T00:00:00Z,1271664.7430425794,287708.5871513505,1081615.7192521
2019-02-06,2019-02-06T00:00:00Z,1270056.5936915292,287278.7892548805,1081743.31788268
2019-02-07,2019-02-07T00:00:00Z,1273249.8931529492,288244.1346816205,1089300.10386274
2019-02-08,2019-02-08T00:00:00Z,1276395.8056281093,288881.2661925305,1091024.03756565
2019-02-09,2019-02-09T00:00:00Z,1279077.1478665392,289637.63585114054,1089665.9554372
2019-02-10,2019-02-10T00:00:00Z,1280599.7914593092,289529.1569425205,1089114.7437700802
2019-02-11,2019-02-11T00:00:00Z,1280452.9084644192,288074.6118697805,1086787.07924507
2019-02-12,2019-02-12T00:00:00Z,1279426.1720003593,291473.6950705105,1087116.7240251
2019-02-13,2019-02-13T00:00:00Z,1280785.629124459,291270.5827146605,1087637.65195101
2019-02-14,2019-02-14T00:00:00Z,1282191.0539972994,292606.1099339905,1085666.58329128
2019-02-15,2019-02-15T00:00:00Z,1276921.6263261694,289869.9679464805,1085181.72965919
2019-02-16,2019-02-16T00:00:00Z,1278069.0193634797,290821.21123159054,1086887.33087932
2019-02-17,2019-02-17T00:00:00Z,1279146.0070026896,289729.4657292006,1086418.68237104
2019-02-18,2019-02-18T00:00:00Z,1281227.2294356097,289154.0168091806,1087736.61361824
2019-02-19,2019-02-19T00:00:00Z,1282268.6720503296,290003.9367159706,1087842.78474858
2019-02-20,2019-02-20T00:00:00Z,1280362.2842021997,291572.4681637506,1082657.77520119
2019-02-21,2019-02-21T00:00:00Z,1280230.8776811596,291405.9420543606,1082139.8837881002
2019-02-22,2019-02-22T00:00:00Z,1277829.1366568897,288852.6007469605,1088619.6446848903
2019-02-23,2019-02-23T00:00:00Z,1278645.0281950294,289357.4042768706,1087845.68266108
2019-02-24,2019-02-24T00:00:00Z,1280140.7150292697,288914.3950257206,1084349.25232114
2019-02-25,2019-02-25T00:00:00Z,1281754.8573109596,288867.2445563306,1078292.4289517505
2019-02-26,2019-02-26T00:00:00Z,1283503.4625352696,288865.7288359706,1076044.8973274503
2019-02-27,2019-02-27T00:00:00Z,1282573.5558516495,288357.9094346106,1076550.54606314
2019-02-28,2019-02-28T00:00:00Z,1279785.4363315594,290411.6249668406,1080459.1817315505
2019-03-01,2019-03-01T00:00:00Z,1277360.6696546795,286617.2886693006,1081696.3893274302
2019-03-02,2019-03-02T00:00:00Z,1277671.0306000495,289830.0996587206,1080079.8768704
2019-03-03,2019-03-03T00:00:00Z,1279840.1895762496,290136.2581993206,1079212.58813065
2019-03-04,2019-03-04T00:00:00Z,1280328.8851627398,288653.64219000057,1080669.5621130902
2019-03-05,2019-03-05T00:00:00Z,1281215.7399711998,289037.0617995106,1081606.0055605504
2019-03-06,2019-03-06T00:00:00Z,1281986.8379713795,288168.80128338066,1078356.31431574
2019-03-07,2019-03-07T00:00:00Z,1280990.3276485996,287230.9652957707,1080875.5836858705
2019-03-08,2019-03-08T00:00:00Z,1277655.6780718495,285684.75141530065,1083956.55811354
2019-03-09,2019-03-09T00:00:00Z,1277702.4402212498,287921.1477414807,1082449.6871987102
2019-03-10,2019-03-10T00:00:00Z,1279123.4106567097,286743.26884541067,1082816.96648131
2019-03-11,2019-03-11T00:00:00Z,1280751.4719780297,284952.99313920067,1081555.6083291802
2019-03-12,2019-03-12T00:00:00Z,1280168.5369593897,285939.9037734907,1084596.3495961302
2019-03-13,2019-03-13T00:00:00Z,1278941.8938419698,286285.7913327407,1085003.07504992
2019-03-14,2019-03-14T00:00:00Z,1277327.3755268198,285894.85726055066,1085556.72397389
2019-03-15,2019-03-15T00:00:00Z,1275891.20518558,284993.4896847607,1086237.94146698
2019-03-16,2019-03-16T00:00:00Z,1276205.4656134502,284386.9081181707,1087469.86154472
2019-03-17,2019-03-17T00:00:00Z,1275670.9928868103,284266.7957720207,1087009.45482911
2019-03-18,2019-03-18T00:00:00Z,1276823.0203062904,282391.0061501407,1086077.1957818
2019-03-19,2019-03-19T00:00:00Z,1278613.1123202804,282446.5307399607,1089320.50954548
2019-03-20,2019-03-20T00:00:00Z,1277445.7853757206,282480.9905904507,1092037.63908969
