date,timestamp_utc,0 ~ 1 USD,1 ~ 10 USD,10 ~ 100 USD,100 ~ 1K USD,1K ~ 10K USD,10K ~ 100K USD,100K ~ 1M USD,1M ~ USD
2017-07-11,2017-07-11T00:00:00Z,4996480.181244,29489707.371535,170528578.7923598,562467050.1047144,1713326172.358756,3071722033.1952457,4297254527.984893,5401560970.96299
2017-07-12,2017-07-12T00:00:00Z,4991202.5968199,29540326.7490585,167319973.3149971,565113417.7698469,1723070787.1798851,3075973518.006593,4306530350.313251,5385841396.004302
2017-07-13,2017-07-13T00:00:00Z,4989503.5287595,29591488.0210704,166484732.5185677,569327547.0489477,1730663080.8693998,3071162204.9464035,4325082728.146875,5389790699.468495
2017-07-14,2017-07-14T00:00:00Z,4991041.6504385,29757370.543471,165929054.5470272,571277323.965547,1733929865.356697,3073005097.350411,4340644707.339163,5369769849.37248
2017-07-15,2017-07-15T00:00:00Z,4983086.1129747,29779864.4468559,166176513.7105118,569846487.1456635,1729274035.0197248,3072342766.4883413,4346585192.28554,5327467709.253563
2017-07-16,2017-07-16T00:00:00Z,4977554.0062916,29718438.1688536,164184497.1871333,568400281.8547243,1719973523.165856,3074155950.966683,4308374968.845197,5325753833.507441
2017-07-17,2017-07-17T00:00:00Z,4976005.0621148,29710972.3584054,162451593.6946818,566579582.3664229,1704416463.7574186,3082991116.2199426,4309683590.403759,5398226627.851683
2017-07-18,2017-07-18T00:00:00Z,4977597.196322,29695902.1898998,161583430.5765797,568537004.5411626,1709545142.7338104,3099155898.902714,4343904020.237718,5403767144.385516
2017-07-19,2017-07-19T00:00:00Z,4979228.1596874,29714096.3710233,161060427.176317,566129542.7062992,1720081738.411271,3092684697.323567,4354597318.947551,5440898389.197994
2017-07-20,2017-07-20T00:00:00Z,4980330.68606,29596226.5174998,159731226.2069468,561950094.6794174,1749097957.940481,3141929585.074161,4375819042.544503,5496388600.542678
2017-07-21,2017-07-21T00:00:00Z,4983947.7023157,29644145.8858936,159487887.7701983,559920964.7481025,1759294225.3030436,3151622317.407296,4415842017.207934,5544130439.265434
2017-07-22,2017-07-22T00:00:00Z,4983864.0714978,29466915.4903784,157375167.5383604,558807739.6173168,1773457377.6264918,3184906854.330296,4444491572.754951,5568425692.045098
2017-07-23,2017-07-23T00:00:00Z,4979573.6042459,29371672.5880088,155978634.5933085,559391507.8552027,1780352386.928344,3197237138.4406505,4456236283.351398,5593505668.665328
2017-07-24,2017-07-24T00:00:00Z,4983670.7318732,29135263.7956686,154111956.0946168,563989746.3286202,1793485748.908377,3207937152.1278286,4496342506.56996,5605627998.162547
2017-07-25,2017-07-25T00:00:00Z,4975859.848991,29101620.8868773,155164726.5281091,567101958.1400687,1809499287.8197944,3220573101.746695,4483290058.623468,5730753280.148469
2017-07-26,2017-07-26T00:00:00Z,4963345.8478719,28995019.7895886,154573113.8955045,568270989.384599,1816698183.3435297,3250383431.7609763,4486659065.430481,5720759673.3189535
2017-07-27,2017-07-27T00:00:00Z,4933890.3770921,28952997.0921165,153343508.5249032,568040234.5468496,1800927744.2931504,3293754908.9957056,4529766017.199573,5778756303.793456
2017-07-28,2017-07-28T00:00:00Z,4922919.3870003,28973344.2014141,152919053.5164284,568537440.1887039,1793785196.2620654,3334365438.9698434,4607851375.754301,5996009765.9560585
2017-07-29,2017-07-29T00:00:00Z,4887935.6754565,28896724.0625469,150937591.032018,565418577.3578283,1795434128.2212467,3360633515.2057405,4676238978.683932,6201331647.47879
2017-07-30,2017-07-30T00:00:00Z,4866271.4133519,28779977.1924134,149616058.1298069,554036507.5272608,1849385653.6471848,3381288480.359808,4753040352.682441,6407359379.166466
2017-07-31,2017-07-31T00:00:00Z,4868244.8519804,28746591.7443738,147556528.7526132,547527931.2284467,1794067142.9549112,3413415136.0841203,4872939806.796239,6804275130.276091
2017-08-01,2017-08-01T00:00:00Z,4849283.1243855,28475143.2395478,147598519.6045757,542637324.3602731,1764561553.1883516,3381102935.877275,4732967801.260027,7245444346.159937
2017-08-02,2017-08-02T00:00:00Z,4836594.0315617,28429462.5758545,145637666.6194756,534105212.8250063,1752085989.8761263,3412905668.367844,4676549979.016834,7452054303.473704
2017-08-03,2017-08-03T00:00:00Z,4828852.4780679,28414437.0519275,145482220.9916638,534428419.0295401,1748388424.59944,3457836631.765567,4763046646.228316,7527567774.693529
2017-08-04,2017-08-04T00:00:00Z,4825786.6572961,28165183.1604291,143329031.0076724,537106648.792645,1748933709.5870907,3481629764.230307,4850795794.559275,7793297205.981056
2017-08-05,2017-08-05T00:00:00Z,4821395.2581091,27937416.226814,142213300.4788486,537795946.9155253,1751442983.100916,3509937672.686682,4945135267.956391,8022069147.5151615
2017-08-06,2017-08-06T00:00:00Z,4818915.3768254,27965433.6354876,142362185.3618762,537601533.2900844,1740205171.612398,3532871688.5286326,5033908754.100502,8321473024.124153
2017-08-07,2017-08-07T00:00:00Z,4820843.025472,27835723.1332336,142090815.9682613,541168075.6522673,1740483727.480029,3541357532.650732,5148120180.277451,8599069327.209618
2017-08-08,2017-08-08T00:00:00Z,4822121.7688652,27797939.5428411,141720618.625963,545324883.6255213,1750729750.776405,3582181530.443517,5186573628.924602,8871820179.361845
2017-08-09,2017-08-09T00:00:00Z,4827228.8388576,27874279.8677329,142502669.2891285,550052833.5256919,1765151257.0675104,3630225931.336632,5226106094.158833,9000690616.18989
2017-08-10,2017-08-10T00:00:00Z,4831001.9973954,27936788.3009657,143643520.1063799,556414204.9014753,1798863892.6814637,3705832918.533677,5280011783.301191,9019053513.862177
2017-08-11,2017-08-11T00:00:00Z,4839179.7893656,28048079.2595828,144252235.3206638,558668563.2393382,1835933398.285887,3721374689.6294446,5290386451.462739,9138426672.291712
2017-08-12,2017-08-12T00:00:00Z,4845789.1685187,28096499.6543661,144381911.3227227,560046797.2006623,1842443064.1957607,3758171864.4089513,5370982725.183018,9298186303.568249
2017-08-13,2017-08-13T00:00:00Z,4847519.708208,28164880.5022428,143870951.7586914,559683002.1983376,1856015016.1772883,3801873911.103419,5478996034.368852,9429428936.53818
2017-08-14,2017-08-14T00:00:00Z,4850876.5049463,28175909.2227015,145165743.7292073,570627865.9807228,1902178621.9475584,3869278563.459525,5593884601.7168665,9566205321.011448
2017-08-15,2017-08-15T00:00:00Z,4861658.4911095,28389650.885851,147441820.6166602,577448379.7531703,1919661261.426085,3868248461.1221647,5705083827.459693,9666169277.8293
2017-08-16,2017-08-16T00:00:00Z,4871076.5199681,28551784.5150524,148759349.4881432,584284460.8343383,1946289483.5893,3923163117.061919,5770746748.278151,9744756932.83253
2017-08-17,2017-08-17T00:00:00Z,4875086.2428329,28495518.2609076,147840614.7665699,586858279.8292197,1962832520.744219,3972319935.092168,5937164341.538153,9867096082.374975
2017-08-18,2017-08-18T00:00:00Z,4881474.2135006,28591145.6875338,149233728.3948402,591367403.9823074,1977931655.779548,3973032098.230562,5949554235.523839,10033514432.087946
2017-08-19,2017-08-19T00:00:00Z,4884518.8983548,28735029.0630124,149525361.4368732,588447480.0415143,1976418047.276723,4004346056.612087,6047080305.118932,10160244141.237576
2017-08-20,2017-08-20T00:00:00Z,4885739.5144289,28674246.017643,149037035.0812826,589490528.249502,1992384807.1214013,4052212497.8658834,6118367398.428112,10315919073.60197
2017-08-21,2017-08-21T00:00:00Z,4891869.7737737,28787995.2114284,150477471.9589955,596660229.3502947,2014530917.9673223,4076073760.44399,6166028572.885551,10350328006.601864
2017-08-22,2017-08-22T00:00:00Z,4899552.2888682,28988368.7220696,152187557.667667,603898685.2270526,2020067828.4753776,4093760393.6212616,6208302419.741989,10437184504.054848
2017-08-23,2017-08-23T00:00:00Z,4910003.9800799,29197357.0029993,152332954.9727215,603986740.7888203,2043580121.1749468,4137353408.369792,6245803026.299783,10580430435.23086
2017-08-24,2017-08-24T00:00:00Z,4916093.4259078,29258700.0423026,153430273.9661195,610077701.0359437,1995716618.431006,4168044174.92584,6306674361.805801,10668923046.527817
2017-08-25,2017-08-25T00:00:00Z,4923079.5078848,29326379.552257,156544021.2995365,619446545.0590335,2022130642.5433424,4211347095.687997,6361613169.913514,10706014553.625246
2017-08-26,2017-08-26T00:00:00Z,4931749.75944,29559215.8652166,157868922.9210976,625798398.9183942,2014786761.7457705,4240849484.5553856,6405928648.174793,10769494761.111788
2017-08-27,2017-08-27T00:00:00Z,4931284.0984279,29490207.0468302,156207545.6937717,619209537.2492632,2000810719.6701024,4274181941.4302063,6470836853.562011,10821569096.407385
2017-08-28,2017-08-28T00:00:00Z,4929065.8834812,29533293.6099279,157181409.8624565,621596499.6501629,2019859072.7721348,4304541815.750969,6499492103.665628,10905635637.93191
2017-08-29,2017-08-29T00:00:00Z,4933628.2742951,29534525.6828478,156626228.0640831,625301064.9154658,2043359083.752866,4373356590.575369,6614588507.360375,11012149274.352789
2017-08-30,2017-08-30T00:00:00Z,4926316.0850164,29355942.5035508,155912449.463008,623210898.8240106,2045679455.5509927,4428275680.390032,6707013848.098486,11080573985.48364
2017-08-31,2017-08-31T00:00:00Z,4925617.9542307,29279704.8158173,155997782.3041918,624716428.3231885,2067620676.1359,4491288069.70364,6798286967.861021,11227268000.683523
2017-09-01,2017-09-01T00:00:00Z,4919642.3618541,29200621.3377928,156002975.9376883,630729310.8912642,2098789431.2403584,4521684804.687479,6854039857.630738,11411072850.381708
2017-09-02,2017-09-02T00:00:00Z,4917433.169018,29112157.4637787,157889835.7743935,633186636.9673084,2088534399.8452964,4530955302.582875,6892202687.172169,11544657852.3175
2017-09-03,2017-09-03T00:00:00Z,4916025.1866784,29120792.9535081,157736610.791881,633670927.0953472,2090705219.118536,4495726359.4245405,6950615298.981177,11639644395.487896
2017-09-04,2017-09-04T00:00:00Z,4913958.5370628,28978308.8494194,156779093.0015171,635530296.0656807,2120667219.7212155,4509467845.305369,7002117344.050884,11691651864.703346
2017-09-05,2017-09-05T00:00:00Z,4912100.5921926,29005464.0895199,157383414.3529935,638541877.4988489,2158274813.6000376,4502209141.80904,7058668288.441289,11704142399.280392
2017-09-06,2017-09-06T00:00:00Z,4912856.8595345,28985317.4118017,158120765.1035844,642501620.5077713,2182970419.830922,4534926968.91679,7099537903.006414,11805037028.258566
2017-09-07,2017-09-07T00:00:00Z,4912857.911949,28845021.5115584,158907571.7103033,641157207.6746421,2195570739.108248,4556419091.390503,7111316870.409216,12075511103.445568
2017-09-08,2017-09-08T00:00:00Z,4916654.5940247,28969440.1738298,159616899.6140386,633376949.5846124,2216108941.2877207,4591145820.164736,7169496626.7971945,12025099926.14118
2017-09-09,2017-09-09T00:00:00Z,4917774.4158596,28891466.3858724,160074241.823279,635336468.0952566,2184703449.470142,4625028683.003293,7259302837.087527,11974367785.14498
2017-09-10,2017-09-10T00:00:00Z,4916547.503332,28876143.6018079,159731461.9690811,636387723.1224715,2152272041.783968,4632445737.688821,7304349717.772623,12073002524.910543
2017-09-11,2017-09-11T00:00:00Z,4918913.090865,28947707.3075134,158799471.893612,633347219.1351486,2171411141.4334097,4657352544.061608,7338373858.279651,12057810625.075336
2017-09-12,2017-09-12T00:00:00Z,4920162.2370851,29023128.0228128,159694065.012633,635856912.3444722,2193891096.4457726,4688967034.579496,7361779688.361658,12048151657.277727
2017-09-13,2017-09-13T00:00:00Z,4921302.078678,29066243.4172079,160138959.5115981,639533496.6591436,2200013712.475674,4711167495.34374,7354524577.397341,11965717403.319828
2017-09-14,2017-09-14T00:00:00Z,4910435.0583176,29104640.8804516,160545900.2872482,644380405.0954305,2222013822.4727383,4720567877.765205,7324296596.192257,11827574520.971403
2017-09-15,2017-09-15T00:00:00Z,4913413.6816506,29124267.4763507,162114080.5781592,648400758.4723192,2249191888.4377007,4726577510.744273,7311866434.195156,11761518224.735292
2017-09-16,2017-09-16T00:00:00Z,4916653.370371,29168346.3386238,162766591.0574115,649492503.4810809,2222876667.259901,4742851522.843145,7374693140.405411,11776573871.406351
2017-09-17,2017-09-17T00:00:00Z,4912995.4894567,29304698.5809259,163614719.6365086,650950714.402124,2228040663.94552,4724566380.232044,7353876892.093419,11826096289.996256
2017-09-18,2017-09-18T00:00:00Z,4895416.8538988,29394450.7920141,164864301.0358273,658414694.0780112,2260559182.7464547,4771174112.833973,7389105797.239554,11804614786.811832
2017-09-19,2017-09-19T00:00:00Z,4899599.540519,29400963.4242254,163686314.8935976,658028820.2190998,2264952704.321245,4793467775.074339,7446796662.24571,11791253800.736252
2017-09-20,2017-09-20T00:00:00Z,4902905.2498468,29399364.7530954,164838671.3527575,663135339.536407,2271072354.8492,4810925255.26262,7480345411.458897,11787221653.467222
2017-09-21,2017-09-21T00:00:00Z,4906220.2466602,29443030.4802355,165084584.4031931,663352578.532047,2268953444.599884,4811945989.243649,7486809245.716617,11793745679.328527
2017-09-22,2017-09-22T00:00:00Z,4910388.7984805,29496338.2078963,167164631.4814636,668834913.2899165,2274988592.3948574,4814908308.482427,7487294834.716333,11800474174.28511
2017-09-23,2017-09-23T00:00:00Z,4911270.379928,29536906.4000995,168040913.735585,671790453.754806,2278932627.0265927,4817477374.166609,7504543915.937119,11816342434.768812
2017-09-24,2017-09-24T00:00:00Z,4908996.3693187,29549457.9882985,168586981.9554518,673863787.3620905,2287459108.723996,4824774275.855158,7512899656.058343,11802917212.637629
2017-09-25,2017-09-25T00:00:00Z,4910433.4292182,29737432.4466164,169586817.276277,679620786.2430295,2291172859.5457206,4828275076.12291,7522591213.261735,12054032846.170546
2017-09-26,2017-09-26T00:00:00Z,4915117.3631235,29784157.5566697,170021413.8246467,680633838.5687228,2297043593.7540126,4840609471.849483,7570533537.294417,12066856753.297722
2017-09-27,2017-09-27T00:00:00Z,4918470.9221259,29892886.4307792,171038695.7159112,686920184.0119681,2317906692.0595,4884317686.0986,7587349194.958505,12090110105.303375
2017-09-28,2017-09-28T00:00:00Z,4922742.9519315,29951384.380072,170924034.0529952,670387478.2428174,2331832224.7634344,4931203254.106755,7629655570.112923,12146098379.551414
2017-09-29,2017-09-29T00:00:00Z,4925524.0429328,29999821.6746309,173023071.4914374,653145443.7958767,2318859586.7817664,4989405995.872355,7648940951.807329,12170668865.154364
2017-09-30,2017-09-30T00:00:00Z,4926743.5724743,30063046.6476057,174143465.7144704,656412358.5264674,2306032786.996407,5024745515.835848,7668852591.178581,12267991268.86563
2017-10-01,2017-10-01T00:00:00Z,4904342.0907163,30040773.8671001,174544637.0109448,658764968.5001093,2302015451.355728,5053359107.161346,7701565849.133926,12290137076.305857
2017-10-02,2017-10-02T00:00:00Z,4904187.07055,30114464.716779,175602265.9144005,665194249.5197579,2313171886.265433,5087069935.073913,7754921179.720839,12354269993.006493
2017-10-03,2017-10-03T00:00:00Z,4883398.7032299,30178897.4987263,176840645.4614274,669439143.0533519,2328480739.36025,5102073536.496617,7770294662.866578,12386451471.16837
2017-10-04,2017-10-04T00:00:00Z,4884725.9492612,30269219.7191811,178306962.1856223,674471639.4581755,2343529003.0399194,5106034482.891811,7852981545.597984,12342671750.716084
2017-10-05,2017-10-05T00:00:00Z,4890889.1544438,30340861.2706755,179378167.0368129,677295372.7783396,2355664857.073775,5116622133.288621,7878278409.0711775,12486526923.853092
2017-10-06,2017-10-06T00:00:00Z,4894908.4419735,30436405.6711543,180195542.9414215,680047356.0852709,2359280365.327703,5126298304.453807,7900387991.313824,12545197563.781937
2017-10-07,2017-10-07T00:00:00Z,4894136.7289765,30486500.3617597,180678011.5463757,679244453.5826215,2366186830.064005,5143170539.217769,7899093979.738693,12598596885.56453
2017-10-08,2017-10-08T00:00:00Z,4894103.9901132,30512819.9769461,179870423.8538959,675769172.4150391,2367903428.4056234,5161638117.90079,7931272060.114316,12690472738.732946
2017-10-09,2017-10-09T00:00:00Z,4896604.1693806,30504618.3971798,180194733.853548,677703415.5720574,2384793373.2295537,5194545682.924602,7957067796.013514,12883128353.79613
2017-10-10,2017-10-10T00:00:00Z,4893139.4052268,30578766.7695433,180259493.6068493,681031668.1994208,2398899555.083596,5208425727.072546,7997929573.91735,13048250378.977177
2017-10-11,2017-10-11T00:00:00Z,4902461.6809515,30661578.219641,181494128.5649859,684332280.6044796,2412664847.858803,5222221830.238307,8037402323.167507,13090573301.853
2017-10-12,2017-10-12T00:00:00Z,4904784.7404515,30610517.3356892,182007106.520041,684804928.4776303,2429292751.242229,5267778849.647289,8130424316.051293,13197402166.488348
2017-10-13,2017-10-13T00:00:00Z,4915080.6415691,30741224.4882692,185267969.5403183,696113980.1249979,2466773773.593239,5354166728.78411,8223341683.692184,13424239471.055285
2017-10-14,2017-10-14T00:00:00Z,4919174.6974243,30861781.1847542,185991731.7393263,699408472.0157633,2475661715.364286,5382665394.838816,8275466392.921878,13547094875.464878
2017-10-15,2017-10-15T00:00:00Z,4911797.40377,30731245.92065,184918238.554817,696560875.391692,2473240565.239006,5424064946.119515,8339314344.822562,13640185489.700968
2017-10-16,2017-10-16T00:00:00Z,4906796.660191,30800347.288828,186288944.081136,703644768.662884,2498033491.157278,5453211897.161849,8371764995.766948,13831308838.432673
2017-10-17,2017-10-17T00:00:00Z,4911319.969013,30882772.971525,187637349.13558,713061473.318563,2525995228.181113,5489232870.674677,8456727444.345418,13901802162.714697
2017-10-18,2017-10-18T00:00:00Z,4919083.956768,31004412.635366,189639099.573182,722510955.977277,2550048313.904263,5408970772.327877,8526183714.537187,14005242499.95059
2017-10-19,2017-10-19T00:00:00Z,4905272.759879,31042352.892517,190729176.302507,731609570.611157,2568964906.542114,5435915791.930961,8529662002.263176,14255513402.108278
2017-10-20,2017-10-20T00:00:00Z,4910306.698578,30868085.905924,192235205.806308,742083930.153537,2585955284.412794,5504910283.088103,8570070921.791179,14334352457.113216
2017-10-21,2017-10-21T00:00:00Z,4915801.517684,30881255.435125,192086460.110391,746709499.134718,2612241706.258372,5556200379.209504,8638278057.837704,14394069077.406822
2017-10-22,2017-10-22T00:00:00Z,4912405.753031,30883162.791264,191049366.663194,744695899.010664,2618098191.411147,5622044053.544425,8720526547.32695,14543334553.416565
2017-10-23,2017-10-23T00:00:00Z,4912740.635103,30905726.417662,190872748.669528,746908501.129474,2650846808.826381,5644861182.177084,8820588912.923044,14989871270.229694
2017-10-24,2017-10-24T00:00:00Z,4915570.111263,30974391.146237,191833088.404146,752519647.237657,2674373123.070535,5688340995.500321,8817855732.185314,15187616536.694324
2017-10-25,2017-10-25T00:00:00Z,4915237.191717,30782194.931912,191319251.344749,754393663.057317,2672042323.899659,5718587800.341473,8857928738.372786,15263954069.463472
2017-10-26,2017-10-26T00:00:00Z,4919796.343956,30804385.254121,192682987.086996,762239907.699708,2690079389.195815,5710166204.602835,8887074624.356995,15390505095.384224
2017-10-27,2017-10-27T00:00:00Z,4933088.216242,30911099.009817,196468376.398301,774235755.926751,2717473631.985708,5739069598.316414,8935924485.812498,15441686643.07133
2017-10-28,2017-10-28T00:00:00Z,4944237.754141,31042952.380379,198780803.462387,782566786.313202,2732078894.431971,5774361720.267484,8938322425.479185,15464995483.382711
2017-10-29,2017-10-29T00:00:00Z,4957137.004567,31237152.610295,200032500.677183,780286041.800595,2723301769.260182,5792393109.10743,8984467539.404854,15587280779.509722
2017-10-30,2017-10-30T00:00:00Z,4970389.084574,31319596.640645,201012451.63575,782440245.432635,2730013572.235718,5820260985.913682,9077425155.425203,15709716898.29652
2017-10-31,2017-10-31T00:00:00Z,4982474.238738,31334128.879018,202009846.453166,791657149.268373,2733143536.255001,5859083432.135151,9147663885.294462,15834347826.641396
2017-11-01,2017-11-01T00:00:00Z,4991044.769216,31402633.376456,203980328.848563,803274052.651168,2774080602.162033,5928158042.90945,9192666663.728771,16078235103.468956
2017-11-02,2017-11-02T00:00:00Z,4997802.623844,31458491.973392,205724863.30615,817463714.075277,2816088845.482562,5983413086.040753,9299984534.777971,16465136629.24272
2017-11-03,2017-11-03T00:00:00Z,5007080.317252,31564544.388018,210383248.278212,833971140.956599,2847126558.076221,6029293202.809501,9426421021.168818,16676962744.91966
2017-11-04,2017-11-04T00:00:00Z,5014469.648982,31628019.554834,211505658.121464,836769088.668429,2859677704.058437,6059891494.338504,9531462317.009745,16822256227.855576
2017-11-05,2017-11-05T00:00:00Z,5018528.944535,31659920.182784,210792056.103951,838463193.820878,2860074415.582686,6110745670.028023,9596628226.579138,17103965694.453947
2017-11-06,2017-11-06T00:00:00Z,5023728.309087,31726462.300648,212022099.628022,845203162.025869,2876407543.501527,6153277316.274129,9651888585.205154,17256157981.435684
2017-11-07,2017-11-07T00:00:00Z,5033184.088628,31813114.879498,214097230.127793,852765027.117712,2896264614.016542,6187630792.668241,9748686511.305244,17406319628.974983
2017-11-08,2017-11-08T00:00:00Z,5039845.800296,31856945.325415,215203921.13849,860272882.080284,2929969283.384079,6253017025.907126,9861926545.78749,17509353850.07649
2017-11-09,2017-11-09T00:00:00Z,5052820.729874,31871978.711411,217821092.633672,866688808.651783,2969511251.602547,6310208407.633086,9983826882.002024,17691476188.36146
2017-11-10,2017-11-10T00:00:00Z,5064557.919313,31923851.001792,220575824.315906,880425619.637442,2996681819.951767,6382441203.299758,9973363461.649534,17886620460.965977
2017-11-11,2017-11-11T00:00:00Z,5072653.741573,32045277.568861,223208225.334676,891037880.187353,3008210117.450647,6409931937.781347,10039231521.168446,18005117550.18101
2017-11-12,2017-11-12T00:00:00Z,5083652.931033,32211244.0248,225151282.95707,900279279.264899,3027416262.00659,6449662641.032122,10058450690.375864,18650947566.947887
2017-11-13,2017-11-13T00:00:00Z,5099318.787829,32441989.813699,226857542.600182,908632648.042659,3032823557.247539,6505546871.452747,10165043500.949589,18886960800.338696
2017-11-14,2017-11-14T00:00:00Z,5112828.205792,32583320.452003,228229860.552916,920524554.139117,3062250292.743924,6358732330.140966,10222783134.57978,19182422080.12537
2017-11-15,2017-11-15T00:00:00Z,5124700.606406,32576169.254044,230087258.673041,928786141.951927,3080090053.641319,6407457684.405547,10392712153.728336,19424900788.205887
2017-11-16,2017-11-16T00:00:00Z,5135347.541083,32564588.730775,231727173.434104,932842118.05184,3116078641.16425,6481210162.103467,10515665029.491606,19793617301.03477
2017-11-17,2017-11-17T00:00:00Z,5142578.548845,32363459.329389,233507883.068578,936293685.234677,3115583681.778253,6522009443.02502,10678183215.01865,20362015677.15366
2017-11-18,2017-11-18T00:00:00Z,5153597.462644,32337552.80549,234883572.909721,934602899.583588,3131253029.557796,6562346304.826503,10752683978.636862,20549310098.117603
2017-11-19,2017-11-19T00:00:00Z,5163113.324178,32213011.560516,232811537.456158,934660072.388056,3149893868.555467,6640476201.552818,10806704713.748907,20744326080.191845
2017-11-20,2017-11-20T00:00:00Z,5181592.371909,32245601.634432,233151201.930977,941746716.913703,3187667463.880985,6722156027.956637,10987992288.261456,20979422260.49808
2017-11-21,2017-11-21T00:00:00Z,5204883.554423,32259219.168745,233781615.809483,952199715.777854,3225345632.525945,6837671021.424213,11222819041.740458,21186472862.96012
2017-11-22,2017-11-22T00:00:00Z,5228865.786757,32271778.090578,234523092.818105,960056845.810344,3254429185.652464,6959131051.581529,11373149166.395046,21207738590.25225
2017-11-23,2017-11-23T00:00:00Z,5254295.678706,32348077.20787,236502044.008689,965938394.108752,3279217697.664035,7058233033.476327,11454317730.231691,21297215259.902466
2017-11-24,2017-11-24T00:00:00Z,5280076.940699,32367102.238589,238722914.810362,973744456.467002,3280549439.596392,7114724584.92919,11586333525.423555,21659074993.64548
2017-11-25,2017-11-25T00:00:00Z,5315729.254211,32345763.899151,239683717.99588,979250439.949006,3275902573.188161,7170205669.325704,11707739326.047016,22071766924.06708
2017-11-26,2017-11-26T00:00:00Z,5350851.020533,32404057.068595,240514877.90534,989428444.545351,3328102687.771339,7190022884.229113,11872803932.112864,22521218633.631985
2017-11-27,2017-11-27T00:00:00Z,5384590.964005,32459167.918216,242627523.249698,1007247393.477252,3385975188.027732,7346983858.620647,12071595040.047283,22955259416.28429
2017-11-28,2017-11-28T00:00:00Z,5393004.831643,32513933.889666,246274215.420942,1030466036.030482,3488799329.004036,7536697186.193729,12272924491.78317,23537023754.07418
2017-11-29,2017-11-29T00:00:00Z,5401083.601235,32579697.639084,248186586.217571,1054326512.021349,3584854149.547669,7669915385.084485,12523678215.1541,24276698143.63121
2017-11-30,2017-11-30T00:00:00Z,5408870.196809,32653575.222589,252380957.263126,1071610177.794392,3605061247.944464,7696360376.888033,12663709151.456385,24612910147.84656
2017-12-01,2017-12-01T00:00:00Z,5415611.853404,32722119.893134,254340779.522431,1091387459.350107,3636887118.878228,7779500989.071647,12869742169.446226,24941540706.09141
2017-12-02,2017-12-02T00:00:00Z,5416715.815567,32713084.017726,254726131.51015,1097176384.83484,3678651642.176925,7881001398.085744,12876189803.5775,25527936416.57425
2017-12-03,2017-12-03T00:00:00Z,5422522.578552,32746549.237914,255149692.483931,1096457951.627779,3719024291.649801,7936439495.703622,13117226336.554705,25754934651.557407
2017-12-04,2017-12-04T00:00:00Z,5428028.166586,32758382.070419,256462223.273358,1118512136.621263,3802781387.407851,8039921550.032798,13222000776.00051,26231051746.90095
2017-12-05,2017-12-05T00:00:00Z,5427681.220497,32826138.781895,259714234.247848,1147429243.70668,3901271943.227602,8155344125.310174,13333645974.40834,26674141061.20749
2017-12-06,2017-12-06T00:00:00Z,5429839.565176,32882809.295111,262873852.564147,1185661234.001969,4031437116.282059,8309806341.687565,13754941205.123962,27287781272.721848
2017-12-07,2017-12-07T00:00:00Z,5438526.895875,33007587.156485,266531802.473609,1213202456.161699,4229676390.734249,8666068526.29384,14379716257.48529,30145617092.7428
2017-12-08,2017-12-08T00:00:00Z,5449492.683918,33193677.856293,270689161.941934,1245973615.041065,4326877342.434719,8923423055.943338,14855486686.16966,31665842081.84128
2017-12-09,2017-12-09T00:00:00Z,5461154.522795,33359182.609053,272733511.870812,1262245041.252291,4365878317.234492,8887312156.412848,15112912624.314377,32411322932.984016
2017-12-10,2017-12-10T00:00:00Z,5470715.161843,33441507.95298,273692814.152556,1248771615.764522,4259161310.423119,9001356903.05245,15369635034.669737,33090460491.484062
2017-12-11,2017-12-11T00:00:00Z,5481143.491366,33609644.225964,277250930.275248,1240519176.636975,4345554727.129793,9252823615.077168,15738881468.290764,34112179149.97083
2017-12-12,2017-12-12T00:00:00Z,5490362.499951,33743604.157079,281139972.180759,1273250156.009687,4485848462.58281,9518104331.542112,16109235143.314096,35686867799.80859
2017-12-13,2017-12-13T00:00:00Z,5497111.033173,33887402.064918,283595347.78336,1299080124.377467,4603881016.623531,9684597189.618986,15813913141.84666,37255310083.63925
2017-12-14,2017-12-14T00:00:00Z,5505896.877057,34083703.155465,288466501.581193,1350628850.036222,4798944208.586656,9911019537.412584,15892213136.65871,37771921362.94562
2017-12-15,2017-12-15T00:00:00Z,5513255.523444,34262552.787282,292246512.996283,1374177358.830661,4919459442.780064,10147079561.452915,16143334181.153044,38572299408.08301
2017-12-16,2017-12-16T00:00:00Z,5518928.73297,34309868.387683,293770679.891446,1382294809.391406,4958232255.814404,10377412971.79916,16399410588.71719,39344979009.431
2017-12-17,2017-12-17T00:00:00Z,5524072.63584,34387057.717495,295455310.055523,1391610575.852864,4990468432.681132,10480941817.153605,16422373051.68181,40974746824.78953
2017-12-18,2017-12-18T00:00:00Z,5530900.549572,34466703.946434,295907184.373465,1422696976.405215,5119455138.909173,10538327474.624027,16765143103.656824,41580554389.60191
2017-12-19,2017-12-19T00:00:00Z,5536893.53849,34602452.023659,300534560.678782,1474659988.80597,5315655167.842088,10760073121.756498,16878870446.769974,41891231468.539314
2017-12-20,2017-12-20T00:00:00Z,5541902.660108,34732165.991474,304557720.864169,1517729338.919464,5518129955.890361,10944184517.11307,17063547118.70991,42650014650.03262
2017-12-21,2017-12-21T00:00:00Z,5546848.391771,34871673.9652,309777691.563796,1566309790.000068,5709335779.216041,11068323071.883757,17042267671.451729,42822095137.65165
