date,timestamp_utc,Delta Cap
2018-04-20,2018-04-20T00:00:00Z,73267082601.021
2018-04-21,2018-04-21T00:00:00Z,73351295600.20285
2018-04-22,2018-04-22T00:00:00Z,73397598043.84839
2018-04-23,2018-04-23T00:00:00Z,73482136924.01035
2018-04-24,2018-04-24T00:00:00Z,73652846650.97879
2018-04-25,2018-04-25T00:00:00Z,73714206903.01318
2018-04-26,2018-04-26T00:00:00Z,73842325724.12431
2018-04-27,2018-04-27T00:00:00Z,73844249425.76437
2018-04-28,2018-04-28T00:00:00Z,73863242112.88095
2018-04-29,2018-04-29T00:00:00Z,73871361744.4751
2018-04-30,2018-04-30T00:00:00Z,73917596812.25177
2018-05-01,2018-05-01T00:00:00Z,73889640566.06165
2018-05-02,2018-05-02T00:00:00Z,74044148879.0808
2018-05-03,2018-05-03T00:00:00Z,74110965426.63548
2018-05-04,2018-05-04T00:00:00Z,74211680002.67964
2018-05-05,2018-05-05T00:00:00Z,74261003986.2275
2018-05-06,2018-05-06T00:00:00Z,74251685412.91118
2018-05-07,2018-05-07T00:00:00Z,74222721065.84763
2018-05-08,2018-05-08T00:00:00Z,74188360672.27992
2018-05-09,2018-05-09T00:00:00Z,74238808281.44461
2018-05-10,2018-05-10T00:00:00Z,74277601436.82033
2018-05-11,2018-05-11T00:00:00Z,74155232771.55746
2018-05-12,2018-05-12T00:00:00Z,74100702469.47784
2018-05-13,2018-05-13T00:00:00Z,74074872917.96228
2018-05-14,2018-05-14T00:00:00Z,74502969546.15193
2018-05-15,2018-05-15T00:00:00Z,74490075436.75575
2018-05-16,2018-05-16T00:00:00Z,74346903742.06679
2018-05-17,2018-05-17T00:00:00Z,74694457629.17218
2018-05-18,2018-05-18T00:00:00Z,74576882044.42157
2018-05-19,2018-05-19T00:00:00Z,74578769308.28854
2018-05-20,2018-05-20T00:00:00Z,74571630984.10173
2018-05-21,2018-05-21T00:00:00Z,74582946737.54744
2018-05-22,2018-05-22T00:00:00Z,74507580731.5584
2018-05-23,2018-05-23T00:00:00Z,74390765721.3541
2018-05-24,2018-05-24T00:00:00Z,74338634001.16785
2018-05-25,2018-05-25T00:00:00Z,74240532162.02937
2018-05-26,2018-05-26T00:00:00Z,74186401999.7134
2018-05-27,2018-05-27T00:00:00Z,74118271417.08362
2018-05-28,2018-05-28T00:00:00Z,73966055971.70784
2018-05-29,2018-05-29T00:00:00Z,73875681994.6317
2018-05-30,2018-05-30T00:00:00Z,73835786843.08841
2018-05-31,2018-05-31T00:00:00Z,73767151221.3357
2018-06-01,2018-06-01T00:00:00Z,73694049447.55347
2018-06-02,2018-06-02T00:00:00Z,73675770589.51338
2018-06-03,2018-06-03T00:00:00Z,73669361814.69946
2018-06-04,2018-06-04T00:00:00Z,73605155807.62347
2018-06-05,2018-06-05T00:00:00Z,73512826546.08015
2018-06-06,2018-06-06T00:00:00Z,73475624890.6577
2018-06-07,2018-06-07T00:00:00Z,73440648292.04922
2018-06-08,2018-06-08T00:00:00Z,73359629920.54694
2018-06-09,2018-06-09T00:00:00Z,73308909097.39142
2018-06-10,2018-06-10T00:00:00Z,73092469291.57904
2018-06-11,2018-06-11T00:00:00Z,72869000081.3494
2018-06-12,2018-06-12T00:00:00Z,72727569086.4898
2018-06-13,2018-06-13T00:00:00Z,72428163056.19342
2018-06-14,2018-06-14T00:00:00Z,72329578433.73743
2018-06-15,2018-06-15T00:00:00Z,72221907818.22336
2018-06-16,2018-06-16T00:00:00Z,72166364755.70384
2018-06-17,2018-06-17T00:00:00Z,72104097796.37941
2018-06-18,2018-06-18T00:00:00Z,72017583919.82518
2018-06-19,2018-06-19T00:00:00Z,71963308706.25159
2018-06-20,2018-06-20T00:00:00Z,71894480442.21065
2018-06-21,2018-06-21T00:00:00Z,71903108147.16917
2018-06-22,2018-06-22T00:00:00Z,71716473974.53078
2018-06-23,2018-06-23T00:00:00Z,71625134254.71664
2018-06-24,2018-06-24T00:00:00Z,71504938773.82803
2018-06-25,2018-06-25T00:00:00Z,71435003345.13718
2018-06-26,2018-06-26T00:00:00Z,71352583142.96153
2018-06-27,2018-06-27T00:00:00Z,70560962652.74106
2018-06-28,2018-06-28T00:00:00Z,70430597995.14667
2018-06-29,2018-06-29T00:00:00Z,70316221011.79402
2018-06-30,2018-06-30T00:00:00Z,70303260219.42943
2018-07-01,2018-07-01T00:00:00Z,70080687980.92825
2018-07-02,2018-07-02T00:00:00Z,70068222469.30975
2018-07-03,2018-07-03T00:00:00Z,70022987672.22606
2018-07-04,2018-07-04T00:00:00Z,70016147743.29668
2018-07-05,2018-07-05T00:00:00Z,69966337648.6283
2018-07-06,2018-07-06T00:00:00Z,69863521787.78888
2018-07-07,2018-07-07T00:00:00Z,69832264200.26276
2018-07-08,2018-07-08T00:00:00Z,69742705589.29636
2018-07-09,2018-07-09T00:00:00Z,69713154067.3121
2018-07-10,2018-07-10T00:00:00Z,69629235915.40256
2018-07-11,2018-07-11T00:00:00Z,69526978547.2097
2018-07-12,2018-07-12T00:00:00Z,69408842273.28716
2018-07-13,2018-07-13T00:00:00Z,69299000272.84152
2018-07-14,2018-07-14T00:00:00Z,69250941495.39049
2018-07-15,2018-07-15T00:00:00Z,69230518938.72072
2018-07-16,2018-07-16T00:00:00Z,69208563783.87146
2018-07-17,2018-07-17T00:00:00Z,69260205686.83707
2018-07-18,2018-07-18T00:00:00Z,69311695456.645
2018-07-19,2018-07-19T00:00:00Z,69349982195.66866
2018-07-20,2018-07-20T00:00:00Z,69361783391.65779
2018-07-21,2018-07-21T00:00:00Z,69364834413.27138
2018-07-22,2018-07-22T00:00:00Z,69379976484.86484
2018-07-23,2018-07-23T00:00:00Z,69436232358.36575
2018-07-24,2018-07-24T00:00:00Z,69539939773.24702
2018-07-25,2018-07-25T00:00:00Z,69630283094.005
2018-07-26,2018-07-26T00:00:00Z,69646213601.9881
2018-07-27,2018-07-27T00:00:00Z,69658895565.1928
2018-07-28,2018-07-28T00:00:00Z,69681402243.3295
2018-07-29,2018-07-29T00:00:00Z,69728748169.8823
2018-07-30,2018-07-30T00:00:00Z,69729493630.91982
2018-07-31,2018-07-31T00:00:00Z,69712933803.60672
2018-08-01,2018-08-01T00:00:00Z,69659911617.42888
2018-08-02,2018-08-02T00:00:00Z,69613425898.12238
2018-08-03,2018-08-03T00:00:00Z,69531471795.65134
2018-08-04,2018-08-04T00:00:00Z,69443582876.09624
2018-08-05,2018-08-05T00:00:00Z,69384001597.17044
2018-08-06,2018-08-06T00:00:00Z,69275635084.17346
2018-08-07,2018-08-07T00:00:00Z,69211563939.21957
2018-08-08,2018-08-08T00:00:00Z,69054159797.46571
2018-08-09,2018-08-09T00:00:00Z,68900586939.47751
2018-08-10,2018-08-10T00:00:00Z,68832917263.70114
2018-08-11,2018-08-11T00:00:00Z,68740008677.2183
2018-08-12,2018-08-12T00:00:00Z,68694244884.67786
2018-08-13,2018-08-13T00:00:00Z,68652437233.92845
2018-08-14,2018-08-14T00:00:00Z,68460207395.3947
2018-08-15,2018-08-15T00:00:00Z,68386580435.79253
2018-08-16,2018-08-16T00:00:00Z,68348330438.3723
2018-08-17,2018-08-17T00:00:00Z,68354675891.40809
2018-08-18,2018-08-18T00:00:00Z,68316305622.64824
2018-08-19,2018-08-19T00:00:00Z,68320591702.15397
2018-08-20,2018-08-20T00:00:00Z,68291146754.18522
2018-08-21,2018-08-21T00:00:00Z,68262006642.40344
2018-08-22,2018-08-22T00:00:00Z,68266602240.2264
2018-08-23,2018-08-23T00:00:00Z,68255203747.21781
2018-08-24,2018-08-24T00:00:00Z,68228878146.19261
2018-08-25,2018-08-25T00:00:00Z,68285845051.57568
2018-08-26,2018-08-26T00:00:00Z,68306578139.91681
2018-08-27,2018-08-27T00:00:00Z,68336609053.38429
2018-08-28,2018-08-28T00:00:00Z,68408953242.05296
2018-08-29,2018-08-29T00:00:00Z,68463136022.281525
2018-08-30,2018-08-30T00:00:00Z,68476990291.381874
2018-08-31,2018-08-31T00:00:00Z,68455652212.95943
2018-09-01,2018-09-01T00:00:00Z,68464513221.26346
2018-09-02,2018-09-02T00:00:00Z,68476717214.80547
2018-09-03,2018-09-03T00:00:00Z,68473197639.72114
2018-09-04,2018-09-04T00:00:00Z,68480144732.28176
2018-09-05,2018-09-05T00:00:00Z,68400981512.20084
2018-09-06,2018-09-06T00:00:00Z,68237228174.09379
2018-09-07,2018-09-07T00:00:00Z,68158705028.3234
2018-09-08,2018-09-08T00:00:00Z,68104843813.08877
2018-09-09,2018-09-09T00:00:00Z,68056692700.77169
2018-09-10,2018-09-10T00:00:00Z,67987350824.39083
2018-09-11,2018-09-11T00:00:00Z,67881062637.42298
2018-09-12,2018-09-12T00:00:00Z,67806938674.2675
2018-09-13,2018-09-13T00:00:00Z,67708024161.21767
2018-09-14,2018-09-14T00:00:00Z,67684514933.62741
2018-09-15,2018-09-15T00:00:00Z,67660432403.12177
2018-09-16,2018-09-16T00:00:00Z,67635060635.0479
2018-09-17,2018-09-17T00:00:00Z,67583817827.34369
2018-09-18,2018-09-18T00:00:00Z,67534424457.9529
2018-09-19,2018-09-19T00:00:00Z,67493019312.58552
2018-09-20,2018-09-20T00:00:00Z,67445164180.95954
2018-09-21,2018-09-21T00:00:00Z,67320702502.162704
2018-09-22,2018-09-22T00:00:00Z,67296786422.38869
2018-09-23,2018-09-23T00:00:00Z,67283792215.77492
2018-09-24,2018-09-24T00:00:00Z,67252995314.43621
2018-09-25,2018-09-25T00:00:00Z,67123527234.30508
2018-09-26,2018-09-26T00:00:00Z,67096330677.1833
2018-09-27,2018-09-27T00:00:00Z,67074050160.91943
2018-09-28,2018-09-28T00:00:00Z,67086380220.06432
2018-09-29,2018-09-29T00:00:00Z,67039876776.01664
2018-09-30,2018-09-30T00:00:00Z,67019899582.244736
2018-10-01,2018-10-01T00:00:00Z,66950606878.22836
2018-10-02,2018-10-02T00:00:00Z,66898958222.19526
2018-10-03,2018-10-03T00:00:00Z,66837608573.794266
2018-10-04,2018-10-04T00:00:00Z,66807948830.83867
2018-10-05,2018-10-05T00:00:00Z,66779713242.82529
2018-10-06,2018-10-06T00:00:00Z,66755712290.76981
2018-10-07,2018-10-07T00:00:00Z,66731091823.73308
2018-10-08,2018-10-08T00:00:00Z,66725594896.25106
2018-10-09,2018-10-09T00:00:00Z,66698304397.38028
2018-10-10,2018-10-10T00:00:00Z,66677155140.43134
2018-10-11,2018-10-11T00:00:00Z,66280987447.34222
2018-10-12,2018-10-12T00:00:00Z,66232531291.24494
2018-10-13,2018-10-13T00:00:00Z,66193697192.79057
2018-10-14,2018-10-14T00:00:00Z,66154955461.39848
2018-10-15,2018-10-15T00:00:00Z,66170882993.80212
2018-10-16,2018-10-16T00:00:00Z,66105380802.48364
2018-10-17,2018-10-17T00:00:00Z,66059067585.70459
2018-10-18,2018-10-18T00:00:00Z,66020549142.186775
2018-10-19,2018-10-19T00:00:00Z,66033480323.19817
2018-10-20,2018-10-20T00:00:00Z,65590127486.34777
2018-10-21,2018-10-21T00:00:00Z,65569624861.83303
2018-10-22,2018-10-22T00:00:00Z,65529725728.09348
2018-10-23,2018-10-23T00:00:00Z,65483810122.03597
2018-10-24,2018-10-24T00:00:00Z,65454853580.56313
2018-10-25,2018-10-25T00:00:00Z,65404086053.68958
2018-10-26,2018-10-26T00:00:00Z,65303205490.35368
2018-10-27,2018-10-27T00:00:00Z,65279777227.09535
2018-10-28,2018-10-28T00:00:00Z,65249320487.46963
2018-10-29,2018-10-29T00:00:00Z,65197935605.5139
2018-10-30,2018-10-30T00:00:00Z,65149946612.82784
2018-10-31,2018-10-31T00:00:00Z,65089480202.44535
2018-11-01,2018-11-01T00:00:00Z,65022558729.21272
2018-11-02,2018-11-02T00:00:00Z,65006108164.724266
2018-11-03,2018-11-03T00:00:00Z,64981690562.38353
2018-11-04,2018-11-04T00:00:00Z,64961198884.62065
2018-11-05,2018-11-05T00:00:00Z,64935438027.13241
2018-11-06,2018-11-06T00:00:00Z,64910687686.27073
2018-11-07,2018-11-07T00:00:00Z,64911061608.67702
2018-11-08,2018-11-08T00:00:00Z,64893395685.43859
2018-11-09,2018-11-09T00:00:00Z,64871179137.14796
2018-11-10,2018-11-10T00:00:00Z,64851687969.49862
2018-11-11,2018-11-11T00:00:00Z,64831635636.181496
2018-11-12,2018-11-12T00:00:00Z,64809894954.54227
2018-11-13,2018-11-13T00:00:00Z,64762517710.40698
2018-11-14,2018-11-14T00:00:00Z,64625594731.29602
2018-11-15,2018-11-15T00:00:00Z,63961936229.39218
2018-11-16,2018-11-16T00:00:00Z,63826014787.34611
2018-11-17,2018-11-17T00:00:00Z,63766597657.1052
2018-11-18,2018-11-18T00:00:00Z,63729720678.24433
2018-11-19,2018-11-19T00:00:00Z,63447650836.943405
2018-11-20,2018-11-20T00:00:00Z,62769758756.50295
2018-11-21,2018-11-21T00:00:00Z,62565933280.530205
2018-11-22,2018-11-22T00:00:00Z,62411162617.7285
2018-11-23,2018-11-23T00:00:00Z,62230236292.83678
2018-11-24,2018-11-24T00:00:00Z,62082513261.05151
2018-11-25,2018-11-25T00:00:00Z,61811581108.43451
2018-11-26,2018-11-26T00:00:00Z,61556160265.74794
2018-11-27,2018-11-27T00:00:00Z,61255765164.38671
2018-11-28,2018-11-28T00:00:00Z,61164815321.97177
2018-11-29,2018-11-29T00:00:00Z,61209468612.26613
2018-11-30,2018-11-30T00:00:00Z,61003925622.39208
2018-12-01,2018-12-01T00:00:00Z,61123559127.81793
2018-12-02,2018-12-02T00:00:00Z,61066194264.14897
2018-12-03,2018-12-03T00:00:00Z,61219124483.36688
2018-12-04,2018-12-04T00:00:00Z,61777830107.10979
2018-12-05,2018-12-05T00:00:00Z,60819267936.98492
2018-12-06,2018-12-06T00:00:00Z,60281707229.98374
2018-12-07,2018-12-07T00:00:00Z,60005478538.17719
2018-12-08,2018-12-08T00:00:00Z,59920591920.78924
2018-12-09,2018-12-09T00:00:00Z,59879923414.175934
2018-12-10,2018-12-10T00:00:00Z,59733960468.88513
2018-12-11,2018-12-11T00:00:00Z,59363243665.81304
2018-12-12,2018-12-12T00:00:00Z,59246406907.460846
2018-12-13,2018-12-13T00:00:00Z,59139930596.49072
2018-12-14,2018-12-14T00:00:00Z,58950274058.63504
2018-12-15,2018-12-15T00:00:00Z,58860773200.65482
2018-12-16,2018-12-16T00:00:00Z,58782371836.83784
2018-12-17,2018-12-17T00:00:00Z,58711200711.82951
2018-12-18,2018-12-18T00:00:00Z,58471151532.58992
2018-12-19,2018-12-19T00:00:00Z,58418837686.25529
2018-12-20,2018-12-20T00:00:00Z,58408612841.38464
2018-12-21,2018-12-21T00:00:00Z,58323498119.86685
2018-12-22,2018-12-22T00:00:00Z,58292419733.43607
2018-12-23,2018-12-23T00:00:00Z,58251904804.715485
2018-12-24,2018-12-24T00:00:00Z,58223324125.00009
2018-12-25,2018-12-25T00:00:00Z,58132204230.7059
2018-12-26,2018-12-26T00:00:00Z,58077362963.9114
2018-12-27,2018-12-27T00:00:00Z,57999817429.67288
2018-12-28,2018-12-28T00:00:00Z,57844497726.0866
2018-12-29,2018-12-29T00:00:00Z,57697727987.53725
2018-12-30,2018-12-30T00:00:00Z,57630868911.04208
2018-12-31,2018-12-31T00:00:00Z,57530239966.80298
2019-01-01,2019-01-01T00:00:00Z,57480153349.52152
2019-01-02,2019-01-02T00:00:00Z,57462585808.18464
2019-01-03,2019-01-03T00:00:00Z,57384607353.221016
2019-01-04,2019-01-04T00:00:00Z,57341038218.88944
2019-01-05,2019-01-05T00:00:00Z,57326344176.183136
2019-01-06,2019-01-06T00:00:00Z,57278214374.267685
2019-01-07,2019-01-07T00:00:00Z,57246459636.47384
2019-01-08,2019-01-08T00:00:00Z,57179766449.20895
2019-01-09,2019-01-09T00:00:00Z,57164483192.43611
2019-01-10,2019-01-10T00:00:00Z,56888627033.21947
2019-01-11,2019-01-11T00:00:00Z,56399820566.176674
2019-01-12,2019-01-12T00:00:00Z,56355767422.280304
2019-01-13,2019-01-13T00:00:00Z,56307180147.7883
2019-01-14,2019-01-14T00:00:00Z,56258512984.11677
2019-01-15,2019-01-15T00:00:00Z,56279175282.5134
2019-01-16,2019-01-16T00:00:00Z,56271175461.50903
2019-01-17,2019-01-17T00:00:00Z,56210893227.62032
2019-01-18,2019-01-18T00:00:00Z,56167455329.9745
2019-01-19,2019-01-19T00:00:00Z,56130018541.43887
2019-01-20,2019-01-20T00:00:00Z,56091270113.163925
2019-01-21,2019-01-21T00:00:00Z,56046822491.777664
2019-01-22,2019-01-22T00:00:00Z,55883689501.89711
2019-01-23,2019-01-23T00:00:00Z,55837030879.95938
2019-01-24,2019-01-24T00:00:00Z,55804790459.46962
2019-01-25,2019-01-25T00:00:00Z,55744709713.63708
2019-01-26,2019-01-26T00:00:00Z,55703601709.566605
2019-01-27,2019-01-27T00:00:00Z,55662646987.834656
2019-01-28,2019-01-28T00:00:00Z,55556757688.16052
2019-01-29,2019-01-29T00:00:00Z,55467474536.631775
2019-01-30,2019-01-30T00:00:00Z,55374842332.420654
2019-01-31,2019-01-31T00:00:00Z,55320160718.9731
2019-02-01,2019-02-01T00:00:00Z,55251952133.403725
2019-02-02,2019-02-02T00:00:00Z,55222779283.650085
2019-02-03,2019-02-03T00:00:00Z,55192826176.68276
2019-02-04,2019-02-04T00:00:00Z,55110406257.4855
2019-02-05,2019-02-05T00:00:00Z,55068368075.38118
2019-02-06,2019-02-06T00:00:00Z,54985901350.0732
2019-02-07,2019-02-07T00:00:00Z,54918697087.862976
2019-02-08,2019-02-08T00:00:00Z,54885178804.49284
2019-02-09,2019-02-09T00:00:00Z,54884428114.27514
2019-02-10,2019-02-10T00:00:00Z,54870094711.39576
2019-02-11,2019-02-11T00:00:00Z,54832836769.65963
2019-02-12,2019-02-12T00:00:00Z,54784409909.13004
2019-02-13,2019-02-13T00:00:00Z,54611385832.96916
2019-02-14,2019-02-14T00:00:00Z,54582795245.378426
2019-02-15,2019-02-15T00:00:00Z,54542477664.38704
2019-02-16,2019-02-16T00:00:00Z,54477128272.253136
2019-02-17,2019-02-17T00:00:00Z,54445264158.7255
2019-02-18,2019-02-18T00:00:00Z,54430072726.669945
2019-02-19,2019-02-19T00:00:00Z,54402664594.24255
2019-02-20,2019-02-20T00:00:00Z,54453079779.6007
2019-02-21,2019-02-21T00:00:00Z,54402631834.477005
2019-02-22,2019-02-22T00:00:00Z,54392506642.16566
2019-02-23,2019-02-23T00:00:00Z,54339206519.062965
2019-02-24,2019-02-24T00:00:00Z,54314238972.0301
2019-02-25,2019-02-25T00:00:00Z,54243004077.65021
2019-02-26,2019-02-26T00:00:00Z,54221342293.97453
2019-02-27,2019-02-27T00:00:00Z,54189605892.502914
2019-02-28,2019-02-28T00:00:00Z,54161807128.229
2019-03-01,2019-03-01T00:00:00Z,54142474706.94162
2019-03-02,2019-03-02T00:00:00Z,54109321999.5684
2019-03-03,2019-03-03T00:00:00Z,54095022583.57687
2019-03-04,2019-03-04T00:00:00Z,54004770877.44224
2019-03-05,2019-03-05T00:00:00Z,53995981813.24535
2019-03-06,2019-03-06T00:00:00Z,53974615061.10511
2019-03-07,2019-03-07T00:00:00Z,53960561121.31228
2019-03-08,2019-03-08T00:00:00Z,53929291766.61227
2019-03-09,2019-03-09T00:00:00Z,53916036918.41551
2019-03-10,2019-03-10T00:00:00Z,53894059467.19713
2019-03-11,2019-03-11T00:00:00Z,53854820525.35922
2019-03-12,2019-03-12T00:00:00Z,53806878932.36789
2019-03-13,2019-03-13T00:00:00Z,53785583434.30993
2019-03-14,2019-03-14T00:00:00Z,53757202869.80427
2019-03-15,2019-03-15T00:00:00Z,53739399466.87688
2019-03-16,2019-03-16T00:00:00Z,53692053054.79835
2019-03-17,2019-03-17T00:00:00Z,53686940940.21566
2019-03-18,2019-03-18T00:00:00Z,53664150313.274345
2019-03-19,2019-03-19T00:00:00Z,53666653235.48089
2019-03-20,2019-03-20T00:00:00Z,53655867689.08338
2019-03-21,2019-03-21T00:00:00Z,53630121807.54955
2019-03-22,2019-03-22T00:00:00Z,53606210559.1864
2019-03-23,2019-03-23T00:00:00Z,53588804148.057365
2019-03-24,2019-03-24T00:00:00Z,53573254081.0908
2019-03-25,2019-03-25T00:00:00Z,53539463791.62886
2019-03-26,2019-03-26T00:00:00Z,53501486630.43115
2019-03-27,2019-03-27T00:00:00Z,53501331223.73978
2019-03-28,2019-03-28T00:00:00Z,53490953313.98046
2019-03-29,2019-03-29T00:00:00Z,53525212913.20443
2019-03-30,2019-03-30T00:00:00Z,53517461430.25908
2019-03-31,2019-03-31T00:00:00Z,53439212429.20994
2019-04-01,2019-04-01T00:00:00Z,53438975349.29648
2019-04-02,2019-04-02T00:00:00Z,53666830629.39968
2019-04-03,2019-04-03T00:00:00Z,53803214233.69251
2019-04-04,2019-04-04T00:00:00Z,53852903548.1997
2019-04-05,2019-04-05T00:00:00Z,53848420797.4462
2019-04-06,2019-04-06T00:00:00Z,53858858268.45805
2019-04-07,2019-04-07T00:00:00Z,53869499672.62577
2019-04-08,2019-04-08T00:00:00Z,53920228146.83578
2019-04-09,2019-04-09T00:00:00Z,53958394659.15774
2019-04-10,2019-04-10T00:00:00Z,54009859151.81224
2019-04-11,2019-04-11T00:00:00Z,54003278886.40638
2019-04-12,2019-04-12T00:00:00Z,54024723418.25165
2019-04-13,2019-04-13T00:00:00Z,54033324913.07957
2019-04-14,2019-04-14T00:00:00Z,53940838866.04663
2019-04-15,2019-04-15T00:00:00Z,53931588636.064514
2019-04-16,2019-04-16T00:00:00Z,53945617159.59205
2019-04-17,2019-04-17T00:00:00Z,53986865818.31975
2019-04-18,2019-04-18T00:00:00Z,54005707513.32761
2019-04-19,2019-04-19T00:00:00Z,54175755946.54922
2019-04-20,2019-04-20T00:00:00Z,54178559251.67788
2019-04-21,2019-04-21T00:00:00Z,54165664824.7714
2019-04-22,2019-04-22T00:00:00Z,54184002325.58195
2019-04-23,2019-04-23T00:00:00Z,54261628863.97865
2019-04-24,2019-04-24T00:00:00Z,54178595550.05468
2019-04-25,2019-04-25T00:00:00Z,54176781742.546616
2019-04-26,2019-04-26T00:00:00Z,54081031524.621056
2019-04-27,2019-04-27T00:00:00Z,54070118313.129166
2019-04-28,2019-04-28T00:00:00Z,54070374824.95338
2019-04-29,2019-04-29T00:00:00Z,54036519956.69527
2019-04-30,2019-04-30T00:00:00Z,54070952329.93982
2019-05-01,2019-05-01T00:00:00Z,53847753961.40353
2019-05-02,2019-05-02T00:00:00Z,53856072924.53937
2019-05-03,2019-05-03T00:00:00Z,53928426828.38323
2019-05-04,2019-05-04T00:00:00Z,53949684379.76159
2019-05-05,2019-05-05T00:00:00Z,53991636005.95415
2019-05-06,2019-05-06T00:00:00Z,54087696979.73369
2019-05-07,2019-05-07T00:00:00Z,54205184694.802
2019-05-08,2019-05-08T00:00:00Z,54271319703.3997
2019-05-09,2019-05-09T00:00:00Z,54329074392.8212
2019-05-10,2019-05-10T00:00:00Z,54396269960.29952
2019-05-11,2019-05-11T00:00:00Z,54704279447.18345
2019-05-12,2019-05-12T00:00:00Z,54935269323.15042
2019-05-13,2019-05-13T00:00:00Z,55357673931.296974
2019-05-14,2019-05-14T00:00:00Z,55859904486.35062
2019-05-15,2019-05-15T00:00:00Z,56331191904.96521
2019-05-16,2019-05-16T00:00:00Z,56806391311.892105
2019-05-17,2019-05-17T00:00:00Z,56742384101.65199
2019-05-18,2019-05-18T00:00:00Z,56764075969.15229
2019-05-19,2019-05-19T00:00:00Z,56897614001.0304
2019-05-20,2019-05-20T00:00:00Z,56992121418.692
2019-05-21,2019-05-21T00:00:00Z,57107942957.79415
2019-05-22,2019-05-22T00:00:00Z,57167596804.08429
2019-05-23,2019-05-23T00:00:00Z,57214389138.35422
2019-05-24,2019-05-24T00:00:00Z,57373698859.32851
2019-05-25,2019-05-25T00:00:00Z,57446438427.9561
2019-05-26,2019-05-26T00:00:00Z,57550175968.25951
2019-05-27,2019-05-27T00:00:00Z,57780383525.1233
2019-05-28,2019-05-28T00:00:00Z,57979718227.91407
2019-05-29,2019-05-29T00:00:00Z,59130208331.08003
2019-05-30,2019-05-30T00:00:00Z,59222380642.02715
2019-05-31,2019-05-31T00:00:00Z,59297811511.83531
2019-06-01,2019-06-01T00:00:00Z,59372073623.15746
2019-06-02,2019-06-02T00:00:00Z,59437011962.45124
2019-06-03,2019-06-03T00:00:00Z,59650855815.33234
2019-06-04,2019-06-04T00:00:00Z,59273042778.22499
2019-06-05,2019-06-05T00:00:00Z,59188729694.194
2019-06-06,2019-06-06T00:00:00Z,59145845571.945816
2019-06-07,2019-06-07T00:00:00Z,59218288004.57366
2019-06-08,2019-06-08T00:00:00Z,59215262124.223946
2019-06-09,2019-06-09T00:00:00Z,59226273549.47389
2019-06-10,2019-06-10T00:00:00Z,59342885737.29428
2019-06-11,2019-06-11T00:00:00Z,59359357293.59383
2019-06-12,2019-06-12T00:00:00Z,59443693333.14639
2019-06-13,2019-06-13T00:00:00Z,59505554202.32933
2019-06-14,2019-06-14T00:00:00Z,59684760967.5136
2019-06-15,2019-06-15T00:00:00Z,59773006273.63271
2019-06-16,2019-06-16T00:00:00Z,59946314536.923134
2019-06-17,2019-06-17T00:00:00Z,60195612811.76149
2019-06-18,2019-06-18T00:00:00Z,60310012455.6298
2019-06-19,2019-06-19T00:00:00Z,60498108875.02356
2019-06-20,2019-06-20T00:00:00Z,60663510277.92188
2019-06-21,2019-06-21T00:00:00Z,60904821041.39408
2019-06-22,2019-06-22T00:00:00Z,61403891463.547134
2019-06-23,2019-06-23T00:00:00Z,61609227876.139175
2019-06-24,2019-06-24T00:00:00Z,61921762624.30187
2019-06-25,2019-06-25T00:00:00Z,62332547046.582535
2019-06-26,2019-06-26T00:00:00Z,63637737249.14199
2019-06-27,2019-06-27T00:00:00Z,63985145123.05613
2019-06-28,2019-06-28T00:00:00Z,64598135050.20149
2019-06-29,2019-06-29T00:00:00Z,64832185120.96987
2019-06-30,2019-06-30T00:00:00Z,65181464798.415535
2019-07-01,2019-07-01T00:00:00Z,65185643319.57595
2019-07-02,2019-07-02T00:00:00Z,65243225034.55526
2019-07-03,2019-07-03T00:00:00Z,65537147562.313385
2019-07-04,2019-07-04T00:00:00Z,65934794307.94431
2019-07-05,2019-07-05T00:00:00Z,65953535336.9742
2019-07-06,2019-07-06T00:00:00Z,66015436581.27256
2019-07-07,2019-07-07T00:00:00Z,66057763554.42436
2019-07-08,2019-07-08T00:00:00Z,66344167979.27795
2019-07-09,2019-07-09T00:00:00Z,66695946766.67424
2019-07-10,2019-07-10T00:00:00Z,67457668915.38027
2019-07-11,2019-07-11T00:00:00Z,67513701078.111786
2019-07-12,2019-07-12T00:00:00Z,67730770938.07336
2019-07-13,2019-07-13T00:00:00Z,67737602605.98055
2019-07-14,2019-07-14T00:00:00Z,67661881916.65726
2019-07-15,2019-07-15T00:00:00Z,67661534579.525055
2019-07-16,2019-07-16T00:00:00Z,67627742546.82034
2019-07-17,2019-07-17T00:00:00Z,67710131689.20301
2019-07-18,2019-07-18T00:00:00Z,67937399408.04554
2019-07-19,2019-07-19T00:00:00Z,68058767534.03969
2019-07-20,2019-07-20T00:00:00Z,68136887645.82853
2019-07-21,2019-07-21T00:00:00Z,68210350184.90724
2019-07-22,2019-07-22T00:00:00Z,68209197113.69368
2019-07-23,2019-07-23T00:00:00Z,68155325561.08984
2019-07-24,2019-07-24T00:00:00Z,68386548341.1613
2019-07-25,2019-07-25T00:00:00Z,68443997124.66744
2019-07-26,2019-07-26T00:00:00Z,68455052788.15116
2019-07-27,2019-07-27T00:00:00Z,68431643451.41174
2019-07-28,2019-07-28T00:00:00Z,68409840140.54583
2019-07-29,2019-07-29T00:00:00Z,70134789457.29057
