date,Active Receiving Addresses
2016-11-09,471045
2016-11-10,480415
2016-11-11,438424
2016-11-12,441809
2016-11-13,420696
2016-11-14,489540
2016-11-15,514155
2016-11-16,481317
2016-11-17,483352
2016-11-18,493773
2016-11-19,458552
2016-11-20,452257
2016-11-21,488213
2016-11-22,491370
2016-11-23,478501
2016-11-24,555781
2016-11-25,525265
2016-11-26,501368
2016-11-27,434304
2016-11-28,531738
2016-11-29,498907
2016-11-30,497919
2016-12-01,408510
2016-12-02,579168
2016-12-03,520036
2016-12-04,440365
2016-12-05,517990
2016-12-06,569493
2016-12-07,560159
2016-12-08,493594
2016-12-09,471691
2016-12-10,456468
2016-12-11,440789
2016-12-12,491334
2016-12-13,507068
2016-12-14,495472
2016-12-15,479433
2016-12-16,495266
2016-12-17,458684
2016-12-18,418498
2016-12-19,508681
2016-12-20,508914
2016-12-21,540316
2016-12-22,528884
2016-12-23,522525
2016-12-24,420206
2016-12-25,353861
2016-12-26,448562
2016-12-27,509115
2016-12-28,514772
2016-12-29,512164
2016-12-30,496031
2016-12-31,449831
2017-01-01,355326
2017-01-02,529711
2017-01-03,515025
2017-01-04,545614
2017-01-05,495910
2017-01-06,562752
2017-01-07,503343
2017-01-08,455760
2017-01-09,475573
2017-01-10,541167
2017-01-11,491692
2017-01-12,483079
2017-01-13,466560
2017-01-14,446468
2017-01-15,417280
2017-01-16,473650
2017-01-17,502461
2017-01-18,500306
2017-01-19,516339
2017-01-20,516011
2017-01-21,484670
2017-01-22,428813
2017-01-23,425655
2017-01-24,497858
2017-01-25,514638
2017-01-26,518120
2017-01-27,462951
2017-01-28,461291
2017-01-29,438727
2017-01-30,449343
2017-01-31,523037
2017-02-01,599052
2017-02-02,452585
2017-02-03,560374
2017-02-04,500109
2017-02-05,510282
2017-02-06,440415
2017-02-07,557392
2017-02-08,516490
2017-02-09,575007
2017-02-10,507480
2017-02-11,474684
2017-02-12,422094
2017-02-13,503166
2017-02-14,530245
2017-02-15,495898
2017-02-16,489205
2017-02-17,550082
2017-02-18,510390
2017-02-19,459043
2017-02-20,503958
2017-02-21,487720
2017-02-22,489249
2017-02-23,551466
2017-02-24,590851
2017-02-25,561871
2017-02-26,462954
2017-02-27,501513
2017-02-28,542156
2017-03-01,531644
2017-03-02,565741
2017-03-03,583125
2017-03-04,489860
2017-03-05,524843
2017-03-06,537231
2017-03-07,571328
2017-03-08,526240
2017-03-09,541481
2017-03-10,551017
2017-03-11,518978
2017-03-12,422483
2017-03-13,516186
2017-03-14,561534
2017-03-15,526480
2017-03-16,594411
2017-03-17,532935
2017-03-18,505650
2017-03-19,512175
2017-03-20,512644
2017-03-21,541185
2017-03-22,572752
2017-03-23,537479
2017-03-24,540389
2017-03-25,490876
2017-03-26,468782
2017-03-27,459507
2017-03-28,553957
2017-03-29,534785
2017-03-30,521052
2017-03-31,489458
2017-04-01,502794
2017-04-02,501562
2017-04-03,564024
2017-04-04,496730
2017-04-05,577223
2017-04-06,548639
2017-04-07,542132
2017-04-08,468193
2017-04-09,489532
2017-04-10,548202
2017-04-11,582110
2017-04-12,548651
2017-04-13,449522
2017-04-14,558990
2017-04-15,520831
2017-04-16,429277
2017-04-17,469212
2017-04-18,553140
2017-04-19,566248
2017-04-20,491211
2017-04-21,612640
2017-04-22,530089
2017-04-23,490002
2017-04-24,449879
2017-04-25,580198
2017-04-26,606560
2017-04-27,554691
2017-04-28,582826
2017-04-29,634056
2017-04-30,526668
2017-05-01,542860
2017-05-02,609092
2017-05-03,547227
2017-05-04,676230
2017-05-05,523633
2017-05-06,677428
2017-05-07,581385
2017-05-08,691487
2017-05-09,621156
2017-05-10,592452
2017-05-11,568521
2017-05-12,600568
2017-05-13,623293
2017-05-14,691330
2017-05-15,636239
2017-05-16,453278
2017-05-17,591515
2017-05-18,570189
2017-05-19,633643
2017-05-20,646321
2017-05-21,608719
2017-05-22,604610
2017-05-23,687290
2017-05-24,631835
2017-05-25,659055
2017-05-26,641520
2017-05-27,651461
2017-05-28,592676
2017-05-29,594355
2017-05-30,634490
2017-05-31,614126
2017-06-01,610364
2017-06-02,534561
2017-06-03,601593
2017-06-04,537393
2017-06-05,576032
2017-06-06,617598
2017-06-07,657367
2017-06-08,609720
2017-06-09,571964
2017-06-10,516465
2017-06-11,467561
2017-06-12,538638
2017-06-13,611162
2017-06-14,565826
2017-06-15,577612
2017-06-16,536168
2017-06-17,477384
2017-06-18,433251
2017-06-19,532521
2017-06-20,594342
2017-06-21,585194
2017-06-22,534259
2017-06-23,506644
2017-06-24,469729
2017-06-25,378448
2017-06-26,515935
2017-06-27,556151
2017-06-28,549156
2017-06-29,467647
2017-06-30,533428
2017-07-01,440616
2017-07-02,409305
2017-07-03,497458
2017-07-04,548401
2017-07-05,476032
2017-07-06,459295
2017-07-07,559433
2017-07-08,451056
2017-07-09,390404
2017-07-10,567058
2017-07-11,563334
2017-07-12,513015
2017-07-13,489848
2017-07-14,473083
2017-07-15,446604
2017-07-16,406442
2017-07-17,475432
2017-07-18,561055
2017-07-19,519400
2017-07-20,477429
2017-07-21,542768
2017-07-22,433135
2017-07-23,353197
2017-07-24,469358
2017-07-25,511832
2017-07-26,460146
2017-07-27,443425
2017-07-28,487087
2017-07-29,416822
2017-07-30,386558
2017-07-31,485991
2017-08-01,301131
2017-08-02,403175
2017-08-03,427729
2017-08-04,467900
2017-08-05,463850
2017-08-06,408435
2017-08-07,512719
2017-08-08,587787
2017-08-09,532302
2017-08-10,550489
2017-08-11,580995
2017-08-12,530699
2017-08-13,516470
2017-08-14,542918
2017-08-15,650901
2017-08-16,543436
2017-08-17,631550
2017-08-18,580732
2017-08-19,535364
2017-08-20,444725
2017-08-21,501756
2017-08-22,419159
2017-08-23,628519
2017-08-24,423340
2017-08-25,471225
2017-08-26,472788
2017-08-27,509106
2017-08-28,504380
2017-08-29,593022
2017-08-30,565812
2017-08-31,589303
2017-09-01,591527
2017-09-02,536085
2017-09-03,437080
2017-09-04,561333
2017-09-05,601595
2017-09-06,587819
2017-09-07,526973
2017-09-08,606502
2017-09-09,452509
2017-09-10,412032
2017-09-11,537494
2017-09-12,549125
2017-09-13,543790
2017-09-14,552961
2017-09-15,637374
2017-09-16,486773
2017-09-17,433782
2017-09-18,481948
2017-09-19,578187
2017-09-20,480596
2017-09-21,533123
2017-09-22,515187
2017-09-23,427808
2017-09-24,383452
2017-09-25,505257
2017-09-26,544640
2017-09-27,548188
2017-09-28,561815
2017-09-29,569270
2017-09-30,467842
2017-10-01,416612
2017-10-02,606152
2017-10-03,591567
2017-10-04,496087
2017-10-05,552640
2017-10-06,609699
2017-10-07,505802
2017-10-08,496303
2017-10-09,585057
2017-10-10,613376
2017-10-11,604476
2017-10-12,588026
2017-10-13,660231
2017-10-14,594497
2017-10-15,578191
2017-10-16,643475
2017-10-17,670986
2017-10-18,646495
2017-10-19,692438
2017-10-20,644680
2017-10-21,606428
2017-10-22,573819
2017-10-23,640564
2017-10-24,716466
2017-10-25,636263
2017-10-26,555568
2017-10-27,552392
2017-10-28,440632
2017-10-29,666769
2017-10-30,672659
2017-10-31,611389
2017-11-01,733943
2017-11-02,705017
2017-11-03,670962
2017-11-04,588106
2017-11-05,555525
2017-11-06,608702
2017-11-07,714418
2017-11-08,646192
2017-11-09,728041
2017-11-10,619997
2017-11-11,455477
2017-11-12,467944
2017-11-13,694927
2017-11-14,604147
2017-11-15,709293
2017-11-16,677413
2017-11-17,684303
2017-11-18,614842
2017-11-19,603429
2017-11-20,734767
2017-11-21,753815
2017-11-22,673818
2017-11-23,747169
2017-11-24,698359
2017-11-25,697535
2017-11-26,712610
2017-11-27,829650
2017-11-28,816745
2017-11-29,903007
2017-11-30,851431
2017-12-01,869276
2017-12-02,683882
2017-12-03,762992
2017-12-04,885109
2017-12-05,891240
2017-12-06,978251
2017-12-07,869098
2017-12-08,902011
2017-12-09,877574
2017-12-10,739393
2017-12-11,867656
2017-12-12,867774
2017-12-13,958483
2017-12-14,1072861
2017-12-15,942527
2017-12-16,819307
2017-12-17,877467
2017-12-18,922523
2017-12-19,887697
2017-12-20,853863
2017-12-21,840739
2017-12-22,890731
2017-12-23,729637
2017-12-24,652209
2017-12-25,565074
2017-12-26,605853
2017-12-27,749191
2017-12-28,741488
2017-12-29,838925
2017-12-30,815099
2017-12-31,678712
2018-01-01,593282
2018-01-02,850801
2018-01-03,937530
2018-01-04,1054711
2018-01-05,888402
2018-01-06,889098
2018-01-07,910004
2018-01-08,895996
2018-01-09,919151
2018-01-10,876989
2018-01-11,822010
2018-01-12,746538
2018-01-13,652048
2018-01-14,592054
2018-01-15,670838
2018-01-16,737397
2018-01-17,768384
2018-01-18,744188
2018-01-19,578405
2018-01-20,559729
2018-01-21,522860
2018-01-22,574419
2018-01-23,547572
2018-01-24,576212
2018-01-25,539583
2018-01-26,514626
2018-01-27,541703
2018-01-28,492737
2018-01-29,532632
2018-01-30,531443
2018-01-31,481101
2018-02-01,591551
2018-02-02,551207
2018-02-03,436198
2018-02-04,396697
2018-02-05,486556
2018-02-06,589902
2018-02-07,489410
2018-02-08,398608
2018-02-09,462087
2018-02-10,421559
2018-02-11,368623
2018-02-12,437386
2018-02-13,414752
2018-02-14,450368
2018-02-15,475028
2018-02-16,422419
2018-02-17,401870
2018-02-18,378868
2018-02-19,436340
2018-02-20,455115
2018-02-21,459674
2018-02-22,499532
2018-02-23,424512
2018-02-24,355220
2018-02-25,355804
2018-02-26,435988
2018-02-27,494799
2018-02-28,469403
2018-03-01,514917
2018-03-02,524270
2018-03-03,416978
2018-03-04,383210
2018-03-05,457325
2018-03-06,453784
2018-03-07,474918
2018-03-08,439933
2018-03-09,487175
2018-03-10,354485
2018-03-11,349042
2018-03-12,426768
2018-03-13,420003
2018-03-14,418378
2018-03-15,459160
2018-03-16,457072
2018-03-17,352706
2018-03-18,382259
2018-03-19,421650
2018-03-20,423970
2018-03-21,424473
2018-03-22,418220
2018-03-23,430896
2018-03-24,360671
2018-03-25,318934
2018-03-26,416739
2018-03-27,414091
2018-03-28,395194
2018-03-29,428781
2018-03-30,449638
2018-03-31,332755
2018-04-01,316435
2018-04-02,377675
2018-04-03,435409
2018-04-04,432978
2018-04-05,398396
2018-04-06,471578
2018-04-07,331189
2018-04-08,311302
2018-04-09,384891
2018-04-10,414048
2018-04-11,399071
2018-04-12,442159
2018-04-13,503421
2018-04-14,363642
2018-04-15,408544
2018-04-16,433716
2018-04-17,451458
2018-04-18,451618
2018-04-19,499811
2018-04-20,509930
2018-04-21,437090
2018-04-22,396697
2018-04-23,488407
2018-04-24,548263
2018-04-25,476867
2018-04-26,482595
2018-04-27,502994
2018-04-28,429929
2018-04-29,415428
2018-04-30,480942
2018-05-01,490968
2018-05-02,468951
2018-05-03,501839
2018-05-04,513491
2018-05-05,450118
2018-05-06,386317
2018-05-07,450526
2018-05-08,480694
2018-05-09,459144
2018-05-10,465050
2018-05-11,510504
2018-05-12,434892
2018-05-13,364083
2018-05-14,469807
2018-05-15,477915
2018-05-16,455081
2018-05-17,420640
2018-05-18,499650
2018-05-19,378138
2018-05-20,369981
2018-05-21,445208
2018-05-22,441624
2018-05-23,481675
2018-05-24,447550
2018-05-25,464179
2018-05-26,356720
2018-05-27,337620
2018-05-28,407915
2018-05-29,442316
2018-05-30,443065
2018-05-31,454492
2018-06-01,551184
2018-06-02,386697
2018-06-03,369977
2018-06-04,449734
2018-06-05,460262
2018-06-06,452001
2018-06-07,433806
2018-06-08,477388
2018-06-09,370306
2018-06-10,392132
2018-06-11,446196
2018-06-12,447813
2018-06-13,458587
2018-06-14,440337
2018-06-15,476265
2018-06-16,343365
2018-06-17,326155
2018-06-18,424745
2018-06-19,413625
2018-06-20,425860
2018-06-21,421073
2018-06-22,469530
2018-06-23,368142
2018-06-24,350054
2018-06-25,415616
2018-06-26,410410
2018-06-27,397875
2018-06-28,396425
2018-06-29,453062
2018-06-30,368310
2018-07-01,341861
2018-07-02,433261
2018-07-03,456174
2018-07-04,435434
2018-07-05,414007
2018-07-06,529419
2018-07-07,357625
2018-07-08,350863
2018-07-09,425389
2018-07-10,445251
2018-07-11,413238
2018-07-12,405289
2018-07-13,473177
2018-07-14,362900
2018-07-15,346482
2018-07-16,431585
2018-07-17,487163
2018-07-18,494834
2018-07-19,465962
2018-07-20,496872
2018-07-21,386166
2018-07-22,366467
2018-07-23,473609
2018-07-24,532887
2018-07-25,525956
2018-07-26,479853
2018-07-27,517779
2018-07-28,395737
2018-07-29,380501
2018-07-30,479276
2018-07-31,500316
2018-08-01,495666
2018-08-02,470025
2018-08-03,537625
2018-08-04,416160
2018-08-05,374560
2018-08-06,452428
2018-08-07,477956
2018-08-08,498565
2018-08-09,467199
2018-08-10,510046
2018-08-11,389257
2018-08-12,361542
2018-08-13,459527
2018-08-14,514460
2018-08-15,539393
2018-08-16,479354
2018-08-17,512310
2018-08-18,399292
2018-08-19,402090
2018-08-20,459856
2018-08-21,449942
2018-08-22,484469
2018-08-23,444347
2018-08-24,487999
2018-08-25,415347
2018-08-26,368941
2018-08-27,464092
2018-08-28,488608
2018-08-29,509203
2018-08-30,463679
2018-08-31,511315
2018-09-01,437405
2018-09-02,387898
2018-09-03,455960
2018-09-04,474904
2018-09-05,497298
2018-09-06,501003
2018-09-07,539386
2018-09-08,414923
2018-09-09,387389
2018-09-10,451966
2018-09-11,474066
2018-09-12,461595
2018-09-13,466232
2018-09-14,471379
2018-09-15,427961
2018-09-16,370213
2018-09-17,481977
2018-09-18,479311
2018-09-19,480230
2018-09-20,493141
2018-09-21,563129
2018-09-22,445049
2018-09-23,401274
2018-09-24,469036
2018-09-25,490594
2018-09-26,474082
2018-09-27,481908
2018-09-28,527062
2018-09-29,429824
2018-09-30,413890
2018-10-01,484983
2018-10-02,484847
2018-10-03,552114
2018-10-04,506882
2018-10-05,533087
2018-10-06,441975
2018-10-07,444620
2018-10-08,477299
2018-10-09,463266
2018-10-10,482437
2018-10-11,499967
2018-10-12,498116
2018-10-13,400483
2018-10-14,378051
2018-10-15,502799
2018-10-16,490771
2018-10-17,490708
2018-10-18,479723
2018-10-19,504476
2018-10-20,428976
2018-10-21,403205
2018-10-22,489866
2018-10-23,487831
2018-10-24,478574
2018-10-25,474723
2018-10-26,503403
2018-10-27,418930
2018-10-28,403779
2018-10-29,495183
2018-10-30,505421
2018-10-31,510395
2018-11-01,505071
2018-11-02,565328
2018-11-03,453224
2018-11-04,412594
2018-11-05,536778
2018-11-06,519367
2018-11-07,523018
2018-11-08,498109
2018-11-09,541411
2018-11-10,448677
2018-11-11,423019
2018-11-12,510440
2018-11-13,491843
2018-11-14,525071
2018-11-15,523941
2018-11-16,533381
2018-11-17,428661
2018-11-18,393910
2018-11-19,470277
2018-11-20,543709
2018-11-21,472556
2018-11-22,467241
2018-11-23,479048
2018-11-24,406881
2018-11-25,410585
2018-11-26,469653
2018-11-27,462362
2018-11-28,454791
2018-11-29,461366
2018-11-30,460162
2018-12-01,420261
2018-12-02,364428
2018-12-03,426828
2018-12-04,493064
2018-12-05,438508
2018-12-06,480460
2018-12-07,495262
2018-12-08,382573
2018-12-09,364637
2018-12-10,443096
2018-12-11,432552
2018-12-12,439347
2018-12-13,439084
2018-12-14,464596
2018-12-15,397673
2018-12-16,364423
2018-12-17,466826
2018-12-18,461813
2018-12-19,495630
2018-12-20,475448
2018-12-21,492784
2018-12-22,386854
2018-12-23,371681
2018-12-24,419763
2018-12-25,353078
2018-12-26,397128
2018-12-27,434350
2018-12-28,485731
2018-12-29,423976
2018-12-30,391282
2018-12-31,391058
2019-01-01,310144
2019-01-02,415855
2019-01-03,450658
2019-01-04,454741
2019-01-05,385516
2019-01-06,389310
2019-01-07,448102
2019-01-08,465104
2019-01-09,463387
2019-01-10,489589
2019-01-11,486685
2019-01-12,396643
2019-01-13,372239
2019-01-14,455405
2019-01-15,466235
2019-01-16,494008
2019-01-17,462901
2019-01-18,484542
2019-01-19,400062
2019-01-20,379388
2019-01-21,449427
2019-01-22,450141
2019-01-23,482812
2019-01-24,470486
2019-01-25,492283
2019-01-26,444611
2019-01-27,383289
2019-01-28,481288
2019-01-29,480716
2019-01-30,462734
2019-01-31,487948
2019-02-01,502910
2019-02-02,418215
2019-02-03,389626
2019-02-04,456166
2019-02-05,503658
2019-02-06,482743
2019-02-07,474901
2019-02-08,516939
2019-02-09,422202
2019-02-10,380951
2019-02-11,463128
2019-02-12,486295
2019-02-13,546395
2019-02-14,473333
2019-02-15,467302
2019-02-16,452529
2019-02-17,393227
2019-02-18,508311
2019-02-19,538618
2019-02-20,521913
2019-02-21,491344
2019-02-22,546430
2019-02-23,441302
2019-02-24,433722
2019-02-25,502135
2019-02-26,532209
2019-02-27,519801
2019-02-28,523937
2019-03-01,552694
2019-03-02,481065
2019-03-03,420130
2019-03-04,506219
2019-03-05,536872
2019-03-06,525030
2019-03-07,524114
2019-03-08,545612
2019-03-09,458602
2019-03-10,392595
2019-03-11,554841
2019-03-12,532613
2019-03-13,516003
2019-03-14,551086
2019-03-15,558757
2019-03-16,468332
2019-03-17,413139
2019-03-18,533730
2019-03-19,551407
2019-03-20,538771
2019-03-21,535731
2019-03-22,551014
2019-03-23,450920
2019-03-24,417788
2019-03-25,530462
2019-03-26,523028
2019-03-27,569721
2019-03-28,578069
2019-03-29,563935
2019-03-30,513867
2019-03-31,459493
2019-04-01,528299
2019-04-02,666740
2019-04-03,626468
2019-04-04,603756
2019-04-05,632583
2019-04-06,478072
2019-04-07,447585
2019-04-08,579048
2019-04-09,572109
2019-04-10,593196
2019-04-11,620658
2019-04-12,578123
2019-04-13,458406
2019-04-14,430085
2019-04-15,576188
2019-04-16,560013
2019-04-17,555678
2019-04-18,563093
2019-04-19,597114
2019-04-20,456540
2019-04-21,426640
2019-04-22,498682
2019-04-23,548492
2019-04-24,645496
2019-04-25,577189
2019-04-26,593581
2019-04-27,460877
2019-04-28,445748
2019-04-29,573028
2019-04-30,604307
2019-05-01,565438
2019-05-02,584894
2019-05-03,615412
2019-05-04,508319
2019-05-05,460648
2019-05-06,573086
2019-05-07,578858
2019-05-08,635595
2019-05-09,619084
2019-05-10,618181
2019-05-11,573740
2019-05-12,551681
2019-05-13,648755
2019-05-14,669384
2019-05-15,675924
2019-05-16,682195
2019-05-17,676114
2019-05-18,588528
2019-05-19,516907
2019-05-20,617265
2019-05-21,657476
2019-05-22,646119
2019-05-23,630258
2019-05-24,644204
2019-05-25,511185
2019-05-26,476849
2019-05-27,644838
2019-05-28,685061
2019-05-29,680354
2019-05-30,642362
2019-05-31,598628
2019-06-01,578386
2019-06-02,489596
2019-06-03,550345
2019-06-04,687757
2019-06-05,631442
2019-06-06,602302
2019-06-07,619343
2019-06-08,471832
2019-06-09,438232
2019-06-10,607108
2019-06-11,623406
2019-06-12,601948
2019-06-13,667852
2019-06-14,731375
2019-06-15,601021
2019-06-16,520302
2019-06-17,628486
2019-06-18,696966
2019-06-19,664725
2019-06-20,635533
2019-06-21,654638
2019-06-22,643641
2019-06-23,596491
2019-06-24,659553
2019-06-25,682872
2019-06-26,768793
2019-06-27,694021
2019-06-28,729845
2019-06-29,573275
2019-06-30,497102
2019-07-01,624937
2019-07-02,671422
2019-07-03,651097
2019-07-04,603030
2019-07-05,617699
2019-07-06,523895
2019-07-07,447054
2019-07-08,622475
2019-07-09,623118
2019-07-10,616796
2019-07-11,598396
2019-07-12,637971
2019-07-13,472530
2019-07-14,437662
2019-07-15,586018
2019-07-16,595801
2019-07-17,569226
2019-07-18,588260
2019-07-19,566403
2019-07-20,489057
2019-07-21,400557
2019-07-22,533458
2019-07-23,531558
2019-07-24,490466
2019-07-25,568750
2019-07-26,563069
2019-07-27,445359
2019-07-28,391979
2019-07-29,521024
2019-07-30,548830
2019-07-31,573824
2019-08-01,558936
2019-08-02,581191
2019-08-03,471009
2019-08-04,421556
2019-08-05,583608
2019-08-06,617651
2019-08-07,546000
2019-08-08,568276
2019-08-09,562860
2019-08-10,453095
2019-08-11,414919
2019-08-12,459569
2019-08-13,566509
2019-08-14,554274
2019-08-15,538893
2019-08-16,533273
2019-08-17,441176
2019-08-18,407300
2019-08-19,517677
2019-08-20,559034
2019-08-21,599230
2019-08-22,609089
2019-08-23,564784
2019-08-24,452064
2019-08-25,393644
2019-08-26,539202
2019-08-27,535460
2019-08-28,526035
2019-08-29,545381
2019-08-30,543585
2019-08-31,464455
2019-09-01,423915
2019-09-02,529953
2019-09-03,595800
2019-09-04,544461
2019-09-05,550328
2019-09-06,601757
2019-09-07,472301
2019-09-08,436817
2019-09-09,536579
2019-09-10,564582
2019-09-11,556864
2019-09-12,564076
2019-09-13,546956
2019-09-14,491283
2019-09-15,422886
2019-09-16,562081
2019-09-17,567930
2019-09-18,578690
2019-09-19,552280
2019-09-20,557006
2019-09-21,493315
2019-09-22,456993
2019-09-23,544680
2019-09-24,596965
2019-09-25,571603
2019-09-26,554704
2019-09-27,532295
2019-09-28,474973
2019-09-29,435120
2019-09-30,540384
2019-10-01,573861
2019-10-02,535485
2019-10-03,525477
2019-10-04,545611
2019-10-05,480440
2019-10-06,435007
2019-10-07,538991
2019-10-08,534936
2019-10-09,524496
2019-10-10,549671
2019-10-11,547376
2019-10-12,452072
2019-10-13,417761
2019-10-14,513260
2019-10-15,533679
2019-10-16,545075
2019-10-17,528621
2019-10-18,518608
2019-10-19,486442
2019-10-20,437723
2019-10-21,545852
2019-10-22,541310
2019-10-23,544508
2019-10-24,515254
2019-10-25,570477
2019-10-26,541116
2019-10-27,438765
2019-10-28,540587
2019-10-29,527525
2019-10-30,536905
2019-10-31,504882
2019-11-01,563172
2019-11-02,472034
2019-11-03,465535
2019-11-04,549115
2019-11-05,576667
2019-11-06,559293
2019-11-07,553450
2019-11-08,541512
2019-11-09,519299
2019-11-10,435494
2019-11-11,511676
2019-11-12,501681
2019-11-13,555643
2019-11-14,535573
2019-11-15,575891
2019-11-16,495079
2019-11-17,430859
2019-11-18,510494
2019-11-19,561305
2019-11-20,525766
2019-11-21,584769
2019-11-22,607316
2019-11-23,514760
2019-11-24,436099
2019-11-25,495578
2019-11-26,576620
2019-11-27,566560
2019-11-28,533018
2019-11-29,543961
2019-11-30,493882
2019-12-01,468193
2019-12-02,552295
2019-12-03,565379
2019-12-04,569758
2019-12-05,535062
2019-12-06,534436
2019-12-07,465571
2019-12-08,434944
2019-12-09,538822
2019-12-10,548714
2019-12-11,521131
2019-12-12,531406
2019-12-13,547989
2019-12-14,475249
2019-12-15,434035
2019-12-16,549309
2019-12-17,557304
2019-12-18,560286
2019-12-19,539313
2019-12-20,546923
2019-12-21,479844
2019-12-22,432261
2019-12-23,518649
2019-12-24,493088
2019-12-25,401738
2019-12-26,476805
2019-12-27,539660
2019-12-28,490473
2019-12-29,449711
2019-12-30,544517
2019-12-31,489190
2020-01-01,389711
2020-01-02,475465
2020-01-03,523234
2020-01-04,465372
2020-01-05,459069
2020-01-06,522667
2020-01-07,576832
2020-01-08,558699
2020-01-09,553327
2020-01-10,590634
2020-01-11,509550
2020-01-12,450670
2020-01-13,501609
2020-01-14,616198
2020-01-15,580578
2020-01-16,555094
2020-01-17,562183
2020-01-18,491076
2020-01-19,477115
2020-01-20,532781
2020-01-21,544536
2020-01-22,544499
2020-01-23,535931
2020-01-24,534410
2020-01-25,461317
2020-01-26,429542
2020-01-27,504696
2020-01-28,589177
2020-01-29,573386
2020-01-30,570263
2020-01-31,572902
2020-02-01,523782
2020-02-02,501223
2020-02-03,573300
2020-02-04,555780
2020-02-05,618131
2020-02-06,552417
2020-02-07,599292
2020-02-08,529403
2020-02-09,508256
2020-02-10,526824
2020-02-11,641193
2020-02-12,612327
2020-02-13,608050
2020-02-14,564272
2020-02-15,563024
2020-02-16,474189
2020-02-17,584202
2020-02-18,574456
2020-02-19,580135
2020-02-20,563181
2020-02-21,574955
2020-02-22,525828
2020-02-23,465170
2020-02-24,558692
2020-02-25,566491
2020-02-26,588563
2020-02-27,578401
2020-02-28,611277
2020-02-29,519634
2020-03-01,505891
2020-03-02,608041
2020-03-03,593733
2020-03-04,625111
2020-03-05,603999
2020-03-06,601724
2020-03-07,526914
2020-03-08,501579
2020-03-09,606009
2020-03-10,601531
2020-03-11,528062
2020-03-12,653163
2020-03-13,567711
2020-03-14,517389
2020-03-15,413942
2020-03-16,532452
2020-03-17,540907
2020-03-18,476481
2020-03-19,525612
2020-03-20,564747
2020-03-21,469865
2020-03-22,409833
2020-03-23,509046
2020-03-24,528600
2020-03-25,456336
2020-03-26,539889
2020-03-27,529203
2020-03-28,469117
2020-03-29,428438
2020-03-30,535790
2020-03-31,546705
2020-04-01,544092
2020-04-02,569926
2020-04-03,548312
2020-04-04,479631
2020-04-05,452283
2020-04-06,557202
2020-04-07,598682
2020-04-08,555466
2020-04-09,544194
2020-04-10,550632
2020-04-11,474449
2020-04-12,437252
2020-04-13,549234
2020-04-14,583671
2020-04-15,612969
2020-04-16,635875
2020-04-17,579437
2020-04-18,563001
2020-04-19,485892
2020-04-20,619561
2020-04-21,610582
2020-04-22,574264
2020-04-23,666923
2020-04-24,641060
2020-04-25,554936
2020-04-26,499998
2020-04-27,629819
2020-04-28,644972
2020-04-29,679876
2020-04-30,687394
2020-05-01,680653
2020-05-02,578297
2020-05-03,553080
2020-05-04,651352
2020-05-05,652291
2020-05-06,671521
2020-05-07,696092
2020-05-08,670885
2020-05-09,631545
2020-05-10,571814
2020-05-11,645081
2020-05-12,686855
2020-05-13,619877
2020-05-14,593861
2020-05-15,644506
2020-05-16,589909
2020-05-17,495957
2020-05-18,602631
2020-05-19,581378
2020-05-20,604522
2020-05-21,624411
2020-05-22,579841
2020-05-23,558175
2020-05-24,458479
2020-05-25,551387
2020-05-26,605215
2020-05-27,603825
2020-05-28,617366
2020-05-29,591018
2020-05-30,556912
2020-05-31,495161
2020-06-01,623977
2020-06-02,638402
2020-06-03,646752
2020-06-04,628424
2020-06-05,643224
2020-06-06,548446
2020-06-07,487636
2020-06-08,625396
2020-06-09,644813
2020-06-10,645537
2020-06-11,673845
2020-06-12,635249
2020-06-13,541153
2020-06-14,502951
2020-06-15,606721
2020-06-16,683561
2020-06-17,669090
2020-06-18,575440
2020-06-19,680776
2020-06-20,553654
2020-06-21,475050
2020-06-22,603575
2020-06-23,704257
2020-06-24,625294
2020-06-25,631289
2020-06-26,646168
2020-06-27,546557
2020-06-28,500231
2020-06-29,625265
2020-06-30,621103
2020-07-01,758475
2020-07-02,674846
2020-07-03,661455
2020-07-04,561111
2020-07-05,509205
2020-07-06,678157
2020-07-07,706181
2020-07-08,702635
2020-07-09,708168
2020-07-10,681724
2020-07-11,601251
2020-07-12,525850
2020-07-13,638905
2020-07-14,734432
2020-07-15,671171
2020-07-16,709099
2020-07-17,629599
2020-07-18,632584
2020-07-19,550122
2020-07-20,644971
2020-07-21,660890
2020-07-22,748957
2020-07-23,696764
2020-07-24,740459
2020-07-25,619498
2020-07-26,608058
2020-07-27,690892
2020-07-28,745965
2020-07-29,717843
2020-07-30,689992
2020-07-31,733210
2020-08-01,644332
2020-08-02,616214
2020-08-03,708236
2020-08-04,708175
2020-08-05,655315
2020-08-06,762479
2020-08-07,707227
2020-08-08,625682
2020-08-09,564510
2020-08-10,683506
2020-08-11,744212
2020-08-12,733897
2020-08-13,690045
2020-08-14,755928
2020-08-15,664922
2020-08-16,571197
2020-08-17,652104
2020-08-18,739835
2020-08-19,710406
2020-08-20,705710
2020-08-21,675994
2020-08-22,649054
2020-08-23,569388
2020-08-24,674821
2020-08-25,678014
2020-08-26,696909
2020-08-27,702894
2020-08-28,720276
2020-08-29,617521
2020-08-30,555079
2020-08-31,662240
2020-09-01,795328
2020-09-02,714425
2020-09-03,691593
2020-09-04,680092
2020-09-05,685738
2020-09-06,557372
