date,timestamp_utc,Exchange Supply Ratio
2021-10-29,2021-10-29T00:00:00Z,0.18225668
2021-10-30,2021-10-30T00:00:00Z,0.18238619
2021-10-31,2021-10-31T00:00:00Z,0.18251881
2021-11-01,2021-11-01T00:00:00Z,0.18175878
2021-11-02,2021-11-02T00:00:00Z,0.18137076
2021-11-03,2021-11-03T00:00:00Z,0.18056702
2021-11-04,2021-11-04T00:00:00Z,0.18062459
2021-11-05,2021-11-05T00:00:00Z,0.18039743
2021-11-06,2021-11-06T00:00:00Z,0.18053081
2021-11-07,2021-11-07T00:00:00Z,0.1801581
2021-11-08,2021-11-08T00:00:00Z,0.18054343
2021-11-09,2021-11-09T00:00:00Z,0.18052481
2021-11-10,2021-11-10T00:00:00Z,0.18059762
2021-11-11,2021-11-11T00:00:00Z,0.18078223
2021-11-12,2021-11-12T00:00:00Z,0.18077859
2021-11-13,2021-11-13T00:00:00Z,0.18076139
2021-11-14,2021-11-14T00:00:00Z,0.18086665
2021-11-15,2021-11-15T00:00:00Z,0.18104819
2021-11-16,2021-11-16T00:00:00Z,0.18069461
2021-11-17,2021-11-17T00:00:00Z,0.18014355
2021-11-18,2021-11-18T00:00:00Z,0.18057022
2021-11-19,2021-11-19T00:00:00Z,0.18057139
2021-11-20,2021-11-20T00:00:00Z,0.18079602
2021-11-21,2021-11-21T00:00:00Z,0.18079076
2021-11-22,2021-11-22T00:00:00Z,0.18086445
2021-11-23,2021-11-23T00:00:00Z,0.18067945
2021-11-24,2021-11-24T00:00:00Z,0.18054625
2021-11-25,2021-11-25T00:00:00Z,0.18030877
2021-11-26,2021-11-26T00:00:00Z,0.18158815
2021-11-27,2021-11-27T00:00:00Z,0.18164668
2021-11-28,2021-11-28T00:00:00Z,0.18182867
2021-11-29,2021-11-29T00:00:00Z,0.18150731
2021-11-30,2021-11-30T00:00:00Z,0.18148403
2021-12-01,2021-12-01T00:00:00Z,0.18166785
2021-12-02,2021-12-02T00:00:00Z,0.18145594
2021-12-03,2021-12-03T00:00:00Z,0.18146808
2021-12-04,2021-12-04T00:00:00Z,0.18138153
2021-12-05,2021-12-05T00:00:00Z,0.18099841
2021-12-06,2021-12-06T00:00:00Z,0.18082466
2021-12-07,2021-12-07T00:00:00Z,0.18069046
2021-12-08,2021-12-08T00:00:00Z,0.18059046
2021-12-09,2021-12-09T00:00:00Z,0.1806581
2021-12-10,2021-12-10T00:00:00Z,0.18076618
2021-12-11,2021-12-11T00:00:00Z,0.18124774
2021-12-12,2021-12-12T00:00:00Z,0.18120925
2021-12-13,2021-12-13T00:00:00Z,0.18096929
2021-12-14,2021-12-14T00:00:00Z,0.18097314
2021-12-15,2021-12-15T00:00:00Z,0.18141634
2021-12-16,2021-12-16T00:00:00Z,0.18169444
2021-12-17,2021-12-17T00:00:00Z,0.18187887
2021-12-18,2021-12-18T00:00:00Z,0.18206445
2021-12-19,2021-12-19T00:00:00Z,0.18198614
2021-12-20,2021-12-20T00:00:00Z,0.18257728
2021-12-21,2021-12-21T00:00:00Z,0.18257206
2021-12-22,2021-12-22T00:00:00Z,0.18255703
2021-12-23,2021-12-23T00:00:00Z,0.18247759
2021-12-24,2021-12-24T00:00:00Z,0.18185095
2021-12-25,2021-12-25T00:00:00Z,0.18182385
2021-12-26,2021-12-26T00:00:00Z,0.18189737
2021-12-27,2021-12-27T00:00:00Z,0.18208802
2021-12-28,2021-12-28T00:00:00Z,0.18200945
2021-12-29,2021-12-29T00:00:00Z,0.18135597
2021-12-30,2021-12-30T00:00:00Z,0.18162155
2021-12-31,2021-12-31T00:00:00Z,0.18116207
2022-01-01,2022-01-01T00:00:00Z,0.18106453
2022-01-02,2022-01-02T00:00:00Z,0.1811639
2022-01-03,2022-01-03T00:00:00Z,0.181384
2022-01-04,2022-01-04T00:00:00Z,0.18136654
2022-01-05,2022-01-05T00:00:00Z,0.18115889
2022-01-06,2022-01-06T00:00:00Z,0.1810867
2022-01-07,2022-01-07T00:00:00Z,0.18102675
2022-01-08,2022-01-08T00:00:00Z,0.18121036
2022-01-09,2022-01-09T00:00:00Z,0.18122996
2022-01-10,2022-01-10T00:00:00Z,0.18097401
2022-01-11,2022-01-11T00:00:00Z,0.18073566
2022-01-12,2022-01-12T00:00:00Z,0.18092465
2022-01-13,2022-01-13T00:00:00Z,0.1806879
2022-01-14,2022-01-14T00:00:00Z,0.18096122
2022-01-15,2022-01-15T00:00:00Z,0.18097666
2022-01-16,2022-01-16T00:00:00Z,0.18087419
2022-01-17,2022-01-17T00:00:00Z,0.18111131
2022-01-18,2022-01-18T00:00:00Z,0.18103237
2022-01-19,2022-01-19T00:00:00Z,0.18086291
2022-01-20,2022-01-20T00:00:00Z,0.18075788
2022-01-21,2022-01-21T00:00:00Z,0.18131606
2022-01-22,2022-01-22T00:00:00Z,0.18125806
2022-01-23,2022-01-23T00:00:00Z,0.18123083
2022-01-24,2022-01-24T00:00:00Z,0.1813939
2022-01-25,2022-01-25T00:00:00Z,0.18158812
2022-01-26,2022-01-26T00:00:00Z,0.18168607
2022-01-27,2022-01-27T00:00:00Z,0.18100004
2022-01-28,2022-01-28T00:00:00Z,0.18117785
2022-01-29,2022-01-29T00:00:00Z,0.18105613
2022-01-30,2022-01-30T00:00:00Z,0.18126102
2022-01-31,2022-01-31T00:00:00Z,0.18110761
2022-02-01,2022-02-01T00:00:00Z,0.180993
2022-02-02,2022-02-02T00:00:00Z,0.18092852
2022-02-03,2022-02-03T00:00:00Z,0.18077169
2022-02-04,2022-02-04T00:00:00Z,0.18108635
2022-02-05,2022-02-05T00:00:00Z,0.18084161
2022-02-06,2022-02-06T00:00:00Z,0.18086661
2022-02-07,2022-02-07T00:00:00Z,0.18080413
2022-02-08,2022-02-08T00:00:00Z,0.18072851
2022-02-09,2022-02-09T00:00:00Z,0.18070603
2022-02-10,2022-02-10T00:00:00Z,0.18041489
2022-02-11,2022-02-11T00:00:00Z,0.18033188
2022-02-12,2022-02-12T00:00:00Z,0.18068502
2022-02-13,2022-02-13T00:00:00Z,0.18070918
2022-02-14,2022-02-14T00:00:00Z,0.18084519
2022-02-15,2022-02-15T00:00:00Z,0.18087543
2022-02-16,2022-02-16T00:00:00Z,0.18065756
2022-02-17,2022-02-17T00:00:00Z,0.18063244
2022-02-18,2022-02-18T00:00:00Z,0.18064878
2022-02-19,2022-02-19T00:00:00Z,0.18073134
2022-02-20,2022-02-20T00:00:00Z,0.18074823
2022-02-21,2022-02-21T00:00:00Z,0.18045476
2022-02-22,2022-02-22T00:00:00Z,0.18033294
2022-02-23,2022-02-23T00:00:00Z,0.18027615
2022-02-24,2022-02-24T00:00:00Z,0.18050307
2022-02-25,2022-02-25T00:00:00Z,0.18073919
2022-02-26,2022-02-26T00:00:00Z,0.1809127
2022-02-27,2022-02-27T00:00:00Z,0.18083279
2022-02-28,2022-02-28T00:00:00Z,0.18064663
2022-03-01,2022-03-01T00:00:00Z,0.18085676
2022-03-02,2022-03-02T00:00:00Z,0.18062596
2022-03-03,2022-03-03T00:00:00Z,0.18083898
2022-03-04,2022-03-04T00:00:00Z,0.18071324
2022-03-05,2022-03-05T00:00:00Z,0.18069177
2022-03-06,2022-03-06T00:00:00Z,0.18063195
2022-03-07,2022-03-07T00:00:00Z,0.18092079
2022-03-08,2022-03-08T00:00:00Z,0.1802703
2022-03-09,2022-03-09T00:00:00Z,0.18054764
2022-03-10,2022-03-10T00:00:00Z,0.180455
2022-03-11,2022-03-11T00:00:00Z,0.18035709
2022-03-12,2022-03-12T00:00:00Z,0.18031407
2022-03-13,2022-03-13T00:00:00Z,0.18041647
2022-03-14,2022-03-14T00:00:00Z,0.1805355
2022-03-15,2022-03-15T00:00:00Z,0.18054709
2022-03-16,2022-03-16T00:00:00Z,0.1805088
2022-03-17,2022-03-17T00:00:00Z,0.18048691
2022-03-18,2022-03-18T00:00:00Z,0.18063719
2022-03-19,2022-03-19T00:00:00Z,0.18077169
2022-03-20,2022-03-20T00:00:00Z,0.18073873
2022-03-21,2022-03-21T00:00:00Z,0.17758676
2022-03-22,2022-03-22T00:00:00Z,0.18067839
2022-03-23,2022-03-23T00:00:00Z,0.18083129
2022-03-24,2022-03-24T00:00:00Z,0.18097643
2022-03-25,2022-03-25T00:00:00Z,0.18114199
2022-03-26,2022-03-26T00:00:00Z,0.18126737
2022-03-27,2022-03-27T00:00:00Z,0.17841538
2022-03-28,2022-03-28T00:00:00Z,0.178118
2022-03-29,2022-03-29T00:00:00Z,0.17763452
2022-03-30,2022-03-30T00:00:00Z,0.17756742
2022-03-31,2022-03-31T00:00:00Z,0.1799529
2022-04-01,2022-04-01T00:00:00Z,0.17965767
2022-04-02,2022-04-02T00:00:00Z,0.17967222
2022-04-03,2022-04-03T00:00:00Z,0.1796177
2022-04-04,2022-04-04T00:00:00Z,0.17975721
2022-04-05,2022-04-05T00:00:00Z,0.17987878
2022-04-06,2022-04-06T00:00:00Z,0.17975326
2022-04-07,2022-04-07T00:00:00Z,0.18008435
2022-04-08,2022-04-08T00:00:00Z,0.1802445
2022-04-09,2022-04-09T00:00:00Z,0.18033289
2022-04-10,2022-04-10T00:00:00Z,0.18038966
2022-04-11,2022-04-11T00:00:00Z,0.18043312
2022-04-12,2022-04-12T00:00:00Z,0.18035361
2022-04-13,2022-04-13T00:00:00Z,0.18052479
2022-04-14,2022-04-14T00:00:00Z,0.18088982
2022-04-15,2022-04-15T00:00:00Z,0.18063206
2022-04-16,2022-04-16T00:00:00Z,0.18074456
2022-04-17,2022-04-17T00:00:00Z,0.18082021
2022-04-18,2022-04-18T00:00:00Z,0.18087234
2022-04-19,2022-04-19T00:00:00Z,0.18065654
2022-04-20,2022-04-20T00:00:00Z,0.18075697
2022-04-21,2022-04-21T00:00:00Z,0.18057792
2022-04-22,2022-04-22T00:00:00Z,0.18048733
2022-04-23,2022-04-23T00:00:00Z,0.18052032
2022-04-24,2022-04-24T00:00:00Z,0.1802309
2022-04-25,2022-04-25T00:00:00Z,0.18042233
2022-04-26,2022-04-26T00:00:00Z,0.17991656
2022-04-27,2022-04-27T00:00:00Z,0.17995191
2022-04-28,2022-04-28T00:00:00Z,0.1795099
2022-04-29,2022-04-29T00:00:00Z,0.17980243
2022-04-30,2022-04-30T00:00:00Z,0.17996249
2022-05-01,2022-05-01T00:00:00Z,0.1776722
2022-05-02,2022-05-02T00:00:00Z,0.17738862
2022-05-03,2022-05-03T00:00:00Z,0.17753268
2022-05-04,2022-05-04T00:00:00Z,0.17816027
2022-05-05,2022-05-05T00:00:00Z,0.17875014
2022-05-06,2022-05-06T00:00:00Z,0.17862684
2022-05-07,2022-05-07T00:00:00Z,0.17874218
2022-05-08,2022-05-08T00:00:00Z,0.17943073
2022-05-09,2022-05-09T00:00:00Z,0.18159126
2022-05-10,2022-05-10T00:00:00Z,0.18199574
2022-05-11,2022-05-11T00:00:00Z,0.18481112
2022-05-12,2022-05-12T00:00:00Z,0.18464312
2022-05-13,2022-05-13T00:00:00Z,0.18481217
2022-05-14,2022-05-14T00:00:00Z,0.18289702
2022-05-15,2022-05-15T00:00:00Z,0.18281037
2022-05-16,2022-05-16T00:00:00Z,0.18242595
2022-05-17,2022-05-17T00:00:00Z,0.18298409
2022-05-18,2022-05-18T00:00:00Z,0.18360983
2022-05-19,2022-05-19T00:00:00Z,0.18416405
2022-05-20,2022-05-20T00:00:00Z,0.18454563
2022-05-21,2022-05-21T00:00:00Z,0.1847404
2022-05-22,2022-05-22T00:00:00Z,0.18485947
2022-05-23,2022-05-23T00:00:00Z,0.18485347
2022-05-24,2022-05-24T00:00:00Z,0.1852547
2022-05-25,2022-05-25T00:00:00Z,0.18569018
2022-05-26,2022-05-26T00:00:00Z,0.18564995
2022-05-27,2022-05-27T00:00:00Z,0.18570332
2022-05-28,2022-05-28T00:00:00Z,0.18537563
2022-05-29,2022-05-29T00:00:00Z,0.18527491
2022-05-30,2022-05-30T00:00:00Z,0.18571852
2022-05-31,2022-05-31T00:00:00Z,0.18560174
2022-06-01,2022-06-01T00:00:00Z,0.18668188
2022-06-02,2022-06-02T00:00:00Z,0.18451975
2022-06-03,2022-06-03T00:00:00Z,0.18434037
2022-06-04,2022-06-04T00:00:00Z,0.18462465
2022-06-05,2022-06-05T00:00:00Z,0.18456629
2022-06-06,2022-06-06T00:00:00Z,0.18546927
2022-06-07,2022-06-07T00:00:00Z,0.18574596
2022-06-08,2022-06-08T00:00:00Z,0.18598815
2022-06-09,2022-06-09T00:00:00Z,0.18570399
2022-06-10,2022-06-10T00:00:00Z,0.18573967
2022-06-11,2022-06-11T00:00:00Z,0.18542197
2022-06-12,2022-06-12T00:00:00Z,0.18517595
2022-06-13,2022-06-13T00:00:00Z,0.18503019
2022-06-14,2022-06-14T00:00:00Z,0.18600571
2022-06-15,2022-06-15T00:00:00Z,0.18485545
2022-06-16,2022-06-16T00:00:00Z,0.1846415
2022-06-17,2022-06-17T00:00:00Z,0.18104647
2022-06-18,2022-06-18T00:00:00Z,0.18114431
2022-06-19,2022-06-19T00:00:00Z,0.18117611
2022-06-20,2022-06-20T00:00:00Z,0.18064906
2022-06-21,2022-06-21T00:00:00Z,0.1819488
2022-06-22,2022-06-22T00:00:00Z,0.18105212
2022-06-23,2022-06-23T00:00:00Z,0.18130489
2022-06-24,2022-06-24T00:00:00Z,0.18126017
2022-06-25,2022-06-25T00:00:00Z,0.1810839
2022-06-26,2022-06-26T00:00:00Z,0.18112498
2022-06-27,2022-06-27T00:00:00Z,0.1817971
2022-06-28,2022-06-28T00:00:00Z,0.18150896
2022-06-29,2022-06-29T00:00:00Z,0.18164862
2022-06-30,2022-06-30T00:00:00Z,0.18119095
2022-07-01,2022-07-01T00:00:00Z,0.18076611
2022-07-02,2022-07-02T00:00:00Z,0.18083136
2022-07-03,2022-07-03T00:00:00Z,0.18074213
2022-07-04,2022-07-04T00:00:00Z,0.1809752
2022-07-05,2022-07-05T00:00:00Z,0.18091641
2022-07-06,2022-07-06T00:00:00Z,0.18081118
2022-07-07,2022-07-07T00:00:00Z,0.18103752
2022-07-08,2022-07-08T00:00:00Z,0.18071344
2022-07-09,2022-07-09T00:00:00Z,0.18071587
2022-07-10,2022-07-10T00:00:00Z,0.18054106
2022-07-11,2022-07-11T00:00:00Z,0.1800625
2022-07-12,2022-07-12T00:00:00Z,0.18035806
2022-07-13,2022-07-13T00:00:00Z,0.18066636
2022-07-14,2022-07-14T00:00:00Z,0.18070398
2022-07-15,2022-07-15T00:00:00Z,0.18114036
2022-07-16,2022-07-16T00:00:00Z,0.18095718
2022-07-17,2022-07-17T00:00:00Z,0.18198375
2022-07-18,2022-07-18T00:00:00Z,0.18194875
2022-07-19,2022-07-19T00:00:00Z,0.18102502
2022-07-20,2022-07-20T00:00:00Z,0.18054623
2022-07-21,2022-07-21T00:00:00Z,0.18067694
2022-07-22,2022-07-22T00:00:00Z,0.18056858
2022-07-23,2022-07-23T00:00:00Z,0.18061353
2022-07-24,2022-07-24T00:00:00Z,0.18041542
2022-07-25,2022-07-25T00:00:00Z,0.18011894
2022-07-26,2022-07-26T00:00:00Z,0.17988741
2022-07-27,2022-07-27T00:00:00Z,0.17984928
2022-07-28,2022-07-28T00:00:00Z,0.17980945
2022-07-29,2022-07-29T00:00:00Z,0.17961848
2022-07-30,2022-07-30T00:00:00Z,0.17958023
2022-07-31,2022-07-31T00:00:00Z,0.1795558
2022-08-01,2022-08-01T00:00:00Z,0.17958832
2022-08-02,2022-08-02T00:00:00Z,0.17974909
2022-08-03,2022-08-03T00:00:00Z,0.17939168
2022-08-04,2022-08-04T00:00:00Z,0.17963023
2022-08-05,2022-08-05T00:00:00Z,0.17954886
2022-08-06,2022-08-06T00:00:00Z,0.17957003
2022-08-07,2022-08-07T00:00:00Z,0.17963209
2022-08-08,2022-08-08T00:00:00Z,0.17957271
2022-08-09,2022-08-09T00:00:00Z,0.17942141
2022-08-10,2022-08-10T00:00:00Z,0.17972558
2022-08-11,2022-08-11T00:00:00Z,0.17980405
2022-08-12,2022-08-12T00:00:00Z,0.17951451
2022-08-13,2022-08-13T00:00:00Z,0.17950962
2022-08-14,2022-08-14T00:00:00Z,0.17920761
2022-08-15,2022-08-15T00:00:00Z,0.17890091
2022-08-16,2022-08-16T00:00:00Z,0.17977984
2022-08-17,2022-08-17T00:00:00Z,0.17979465
2022-08-18,2022-08-18T00:00:00Z,0.17913624
2022-08-19,2022-08-19T00:00:00Z,0.17877072
2022-08-20,2022-08-20T00:00:00Z,0.17876395
2022-08-21,2022-08-21T00:00:00Z,0.17858677
2022-08-22,2022-08-22T00:00:00Z,0.17874075
2022-08-23,2022-08-23T00:00:00Z,0.17889414
2022-08-24,2022-08-24T00:00:00Z,0.17885863
2022-08-25,2022-08-25T00:00:00Z,0.17854347
2022-08-26,2022-08-26T00:00:00Z,0.17872523
2022-08-27,2022-08-27T00:00:00Z,0.17862851
2022-08-28,2022-08-28T00:00:00Z,0.17878662
2022-08-29,2022-08-29T00:00:00Z,0.17854728
2022-08-30,2022-08-30T00:00:00Z,0.17862112
2022-08-31,2022-08-31T00:00:00Z,0.17901518
2022-09-01,2022-09-01T00:00:00Z,0.17897351
2022-09-02,2022-09-02T00:00:00Z,0.17942271
2022-09-03,2022-09-03T00:00:00Z,0.17942001
2022-09-04,2022-09-04T00:00:00Z,0.17962653
2022-09-05,2022-09-05T00:00:00Z,0.18004948
2022-09-06,2022-09-06T00:00:00Z,0.17956521
2022-09-07,2022-09-07T00:00:00Z,0.17965898
2022-09-08,2022-09-08T00:00:00Z,0.17998622
2022-09-09,2022-09-09T00:00:00Z,0.1801502
2022-09-10,2022-09-10T00:00:00Z,0.18037116
2022-09-11,2022-09-11T00:00:00Z,0.18029689
2022-09-12,2022-09-12T00:00:00Z,0.18043788
2022-09-13,2022-09-13T00:00:00Z,0.17990124
2022-09-14,2022-09-14T00:00:00Z,0.17905977
2022-09-15,2022-09-15T00:00:00Z,0.18040963
2022-09-16,2022-09-16T00:00:00Z,0.18039058
2022-09-17,2022-09-17T00:00:00Z,0.18061678
2022-09-18,2022-09-18T00:00:00Z,0.18065789
2022-09-19,2022-09-19T00:00:00Z,0.18073936
2022-09-20,2022-09-20T00:00:00Z,0.18097899
2022-09-21,2022-09-21T00:00:00Z,0.18132437
2022-09-22,2022-09-22T00:00:00Z,0.1812821
2022-09-23,2022-09-23T00:00:00Z,0.18136102
2022-09-24,2022-09-24T00:00:00Z,0.18144445
2022-09-25,2022-09-25T00:00:00Z,0.18182833
2022-09-26,2022-09-26T00:00:00Z,0.18192242
2022-09-27,2022-09-27T00:00:00Z,0.18200484
2022-09-28,2022-09-28T00:00:00Z,0.18212364
2022-09-29,2022-09-29T00:00:00Z,0.18199882
2022-09-30,2022-09-30T00:00:00Z,0.18197666
2022-10-01,2022-10-01T00:00:00Z,0.18177617
2022-10-02,2022-10-02T00:00:00Z,0.1817648
2022-10-03,2022-10-03T00:00:00Z,0.18173183
2022-10-04,2022-10-04T00:00:00Z,0.18195372
2022-10-05,2022-10-05T00:00:00Z,0.18202676
2022-10-06,2022-10-06T00:00:00Z,0.18153162
2022-10-07,2022-10-07T00:00:00Z,0.18073165
2022-10-08,2022-10-08T00:00:00Z,0.18093799
2022-10-09,2022-10-09T00:00:00Z,0.18094326
2022-10-10,2022-10-10T00:00:00Z,0.18105942
2022-10-11,2022-10-11T00:00:00Z,0.18123507
2022-10-12,2022-10-12T00:00:00Z,0.18179338
2022-10-13,2022-10-13T00:00:00Z,0.18145274
2022-10-14,2022-10-14T00:00:00Z,0.18132687
2022-10-15,2022-10-15T00:00:00Z,0.18139148
2022-10-16,2022-10-16T00:00:00Z,0.18135831
2022-10-17,2022-10-17T00:00:00Z,0.18151011
2022-10-18,2022-10-18T00:00:00Z,0.18097154
2022-10-19,2022-10-19T00:00:00Z,0.18100851
2022-10-20,2022-10-20T00:00:00Z,0.18111104
2022-10-21,2022-10-21T00:00:00Z,0.18129572
2022-10-22,2022-10-22T00:00:00Z,0.18148873
2022-10-23,2022-10-23T00:00:00Z,0.18143411
2022-10-24,2022-10-24T00:00:00Z,0.18159296
2022-10-25,2022-10-25T00:00:00Z,0.18138744
2022-10-26,2022-10-26T00:00:00Z,0.18171611
2022-10-27,2022-10-27T00:00:00Z,0.18174919
2022-10-28,2022-10-28T00:00:00Z,0.18154685
2022-10-29,2022-10-29T00:00:00Z,0.18158553
2022-10-30,2022-10-30T00:00:00Z,0.18155567
2022-10-31,2022-10-31T00:00:00Z,0.1818319
2022-11-01,2022-11-01T00:00:00Z,0.18187916
2022-11-02,2022-11-02T00:00:00Z,0.17841694
2022-11-03,2022-11-03T00:00:00Z,0.17840046
2022-11-04,2022-11-04T00:00:00Z,0.18376124
2022-11-05,2022-11-05T00:00:00Z,0.18383908
2022-11-06,2022-11-06T00:00:00Z,0.18385063
2022-11-07,2022-11-07T00:00:00Z,0.18236515
2022-11-08,2022-11-08T00:00:00Z,0.1814528
2022-11-09,2022-11-09T00:00:00Z,0.17950986
2022-11-10,2022-11-10T00:00:00Z,0.17738415
2022-11-11,2022-11-11T00:00:00Z,0.17587681
2022-11-12,2022-11-12T00:00:00Z,0.17432119
2022-11-13,2022-11-13T00:00:00Z,0.17322049
2022-11-14,2022-11-14T00:00:00Z,0.17252992
2022-11-15,2022-11-15T00:00:00Z,0.17177083
2022-11-16,2022-11-16T00:00:00Z,0.16999902
2022-11-17,2022-11-17T00:00:00Z,0.16958976
2022-11-18,2022-11-18T00:00:00Z,0.16865279
2022-11-19,2022-11-19T00:00:00Z,0.16847731
2022-11-20,2022-11-20T00:00:00Z,0.16831111
2022-11-21,2022-11-21T00:00:00Z,0.167543
2022-11-22,2022-11-22T00:00:00Z,0.16771346
2022-11-23,2022-11-23T00:00:00Z,0.16524589
2022-11-24,2022-11-24T00:00:00Z,0.16517095
2022-11-25,2022-11-25T00:00:00Z,0.16514317
2022-11-26,2022-11-26T00:00:00Z,0.16517622
2022-11-27,2022-11-27T00:00:00Z,0.16528768
2022-11-28,2022-11-28T00:00:00Z,0.16520377
2022-11-29,2022-11-29T00:00:00Z,0.16535093
2022-11-30,2022-11-30T00:00:00Z,0.16544827
2022-12-01,2022-12-01T00:00:00Z,0.16544635
2022-12-02,2022-12-02T00:00:00Z,0.16536401
2022-12-03,2022-12-03T00:00:00Z,0.16526816
2022-12-04,2022-12-04T00:00:00Z,0.16518744
2022-12-05,2022-12-05T00:00:00Z,0.16523617
2022-12-06,2022-12-06T00:00:00Z,0.16508364
2022-12-07,2022-12-07T00:00:00Z,0.16506828
2022-12-08,2022-12-08T00:00:00Z,0.16496239
2022-12-09,2022-12-09T00:00:00Z,0.16461254
2022-12-10,2022-12-10T00:00:00Z,0.16452508
2022-12-11,2022-12-11T00:00:00Z,0.16441731
2022-12-12,2022-12-12T00:00:00Z,0.16399725
2022-12-13,2022-12-13T00:00:00Z,0.16262345
2022-12-14,2022-12-14T00:00:00Z,0.16227981
2022-12-15,2022-12-15T00:00:00Z,0.16227448
2022-12-16,2022-12-16T00:00:00Z,0.16148228
2022-12-17,2022-12-17T00:00:00Z,0.16114852
2022-12-18,2022-12-18T00:00:00Z,0.1611748
2022-12-19,2022-12-19T00:00:00Z,0.16109225
2022-12-20,2022-12-20T00:00:00Z,0.16120728
2022-12-21,2022-12-21T00:00:00Z,0.16075382
2022-12-22,2022-12-22T00:00:00Z,0.16087165
2022-12-23,2022-12-23T00:00:00Z,0.1611567
2022-12-24,2022-12-24T00:00:00Z,0.16105976
2022-12-25,2022-12-25T00:00:00Z,0.16111071
2022-12-26,2022-12-26T00:00:00Z,0.16106915
2022-12-27,2022-12-27T00:00:00Z,0.16124375
2022-12-28,2022-12-28T00:00:00Z,0.16136511
2022-12-29,2022-12-29T00:00:00Z,0.16081603
2022-12-30,2022-12-30T00:00:00Z,0.16106092
2022-12-31,2022-12-31T00:00:00Z,0.16130832
2023-01-01,2023-01-01T00:00:00Z,0.16158455
2023-01-02,2023-01-02T00:00:00Z,0.16168314
2023-01-03,2023-01-03T00:00:00Z,0.16166701
2023-01-04,2023-01-04T00:00:00Z,0.16263608
2023-01-05,2023-01-05T00:00:00Z,0.16253708
2023-01-06,2023-01-06T00:00:00Z,0.16240632
2023-01-07,2023-01-07T00:00:00Z,0.16248069
2023-01-08,2023-01-08T00:00:00Z,0.16253071
2023-01-09,2023-01-09T00:00:00Z,0.16238098
2023-01-10,2023-01-10T00:00:00Z,0.16238118
2023-01-11,2023-01-11T00:00:00Z,0.16221589
2023-01-12,2023-01-12T00:00:00Z,0.16247436
2023-01-13,2023-01-13T00:00:00Z,0.16189162
2023-01-14,2023-01-14T00:00:00Z,0.16228825
2023-01-15,2023-01-15T00:00:00Z,0.16250569
2023-01-16,2023-01-16T00:00:00Z,0.16217319
2023-01-17,2023-01-17T00:00:00Z,0.16160434
2023-01-18,2023-01-18T00:00:00Z,0.16162416
2023-01-19,2023-01-19T00:00:00Z,0.16170143
2023-01-20,2023-01-20T00:00:00Z,0.16097289
2023-01-21,2023-01-21T00:00:00Z,0.16114592
2023-01-22,2023-01-22T00:00:00Z,0.16120219
2023-01-23,2023-01-23T00:00:00Z,0.16118408
2023-01-24,2023-01-24T00:00:00Z,0.16097339
2023-01-25,2023-01-25T00:00:00Z,0.16101046
2023-01-26,2023-01-26T00:00:00Z,0.16089146
2023-01-27,2023-01-27T00:00:00Z,0.16067959
2023-01-28,2023-01-28T00:00:00Z,0.16063959
2023-01-29,2023-01-29T00:00:00Z,0.16078645
2023-01-30,2023-01-30T00:00:00Z,0.16083455
2023-01-31,2023-01-31T00:00:00Z,0.16084838
2023-02-01,2023-02-01T00:00:00Z,0.1611565
2023-02-02,2023-02-02T00:00:00Z,0.16101248
2023-02-03,2023-02-03T00:00:00Z,0.16098448
2023-02-04,2023-02-04T00:00:00Z,0.16094012
2023-02-05,2023-02-05T00:00:00Z,0.16103478
2023-02-06,2023-02-06T00:00:00Z,0.16103555
2023-02-07,2023-02-07T00:00:00Z,0.16082625
2023-02-08,2023-02-08T00:00:00Z,0.16086982
2023-02-09,2023-02-09T00:00:00Z,0.16083899
2023-02-10,2023-02-10T00:00:00Z,0.16119756
2023-02-11,2023-02-11T00:00:00Z,0.16137679
2023-02-12,2023-02-12T00:00:00Z,0.16136268
2023-02-13,2023-02-13T00:00:00Z,0.16140108
2023-02-14,2023-02-14T00:00:00Z,0.16157811
2023-02-15,2023-02-15T00:00:00Z,0.16186469
2023-02-16,2023-02-16T00:00:00Z,0.1622387
2023-02-17,2023-02-17T00:00:00Z,0.16220212
2023-02-18,2023-02-18T00:00:00Z,0.16221171
2023-02-19,2023-02-19T00:00:00Z,0.1621396
2023-02-20,2023-02-20T00:00:00Z,0.16225419
2023-02-21,2023-02-21T00:00:00Z,0.1621561
2023-02-22,2023-02-22T00:00:00Z,0.16208257
2023-02-23,2023-02-23T00:00:00Z,0.16203494
2023-02-24,2023-02-24T00:00:00Z,0.16221328
2023-02-25,2023-02-25T00:00:00Z,0.16237022
2023-02-26,2023-02-26T00:00:00Z,0.16241824
2023-02-27,2023-02-27T00:00:00Z,0.16237088
2023-02-28,2023-02-28T00:00:00Z,0.1624412
2023-03-01,2023-03-01T00:00:00Z,0.16259621
2023-03-02,2023-03-02T00:00:00Z,0.16271552
2023-03-03,2023-03-03T00:00:00Z,0.16255679
2023-03-04,2023-03-04T00:00:00Z,0.16258538
2023-03-05,2023-03-05T00:00:00Z,0.1626963
2023-03-06,2023-03-06T00:00:00Z,0.16290868
2023-03-07,2023-03-07T00:00:00Z,0.16275522
2023-03-08,2023-03-08T00:00:00Z,0.16249414
2023-03-09,2023-03-09T00:00:00Z,0.16216468
2023-03-10,2023-03-10T00:00:00Z,0.16175984
2023-03-11,2023-03-11T00:00:00Z,0.1611053
